9.029169594089202500e-01	1.665355801354534426e-01	3.961598664786458723e-01	-8.014059665327298923e-03
6.981986184545821983e-01	5.453681478620069356e-01	3.125278595375274859e-01	3.426639892059983317e-01
7.431877863477699409e-01	6.436326949166694122e-01	-6.431112309471283262e-02	-1.710933888380955781e-01
