9.033792147601381606e-01	1.662375945278265765e-01	3.952235340578394984e-01	-8.331544382047043062e-03
6.986145459794314005e-01	5.449722487425532336e-01	3.117360695794639813e-01	3.431669960377679018e-01
7.432966061422187076e-01	6.436631144332127796e-01	-6.495711676703490312e-02	-1.702601638578743193e-01
