9.026765908980213249e-01	1.666164495530666201e-01	3.966719994519161685e-01	-8.078108310482454493e-03
6.979739817069744445e-01	5.457552594735437523e-01	3.124564850335310728e-01	3.425703760945596477e-01
7.432343001029853014e-01	6.435985146079171715e-01	-6.425871520732480413e-02	-1.710395996978836264e-01
