# ID    PID     H       K       L       sum(int)      max(int)      pred tth                 pred eta                 pred ome                 meas tth                 meas eta                 meas ome                 pred X                   pred Y                   meas X                   meas Y                 
0       0       0       -1      -2      9.455110e+05  1.445000e+04  4.4129323230932049e-02   -7.3342465301729512e-02  -3.8186774506266752e-01  4.4133097803387922e-02   -7.3172167183739811e-02  -3.8196740118828848e-01  4.7704630482209737e+01   -5.3596595597736635e-02  4.7709151778203399e+01   -4.5998789354236645e-02
1       1       0       -1      4       5.593796e+06  1.444200e+04  6.0205990609577535e-02   -1.3299668537330487e+00  9.6069696330888876e-01   6.0211084691632506e-02   -1.3300749511926457e+00  9.5944418134424447e-01   1.6688049144156917e+01   -5.8222901757812949e+01  1.6682700075967972e+01   -5.8229764755807530e+01
2       1       1       -1      -4      2.632853e+06  1.440900e+04  6.0204899674168255e-02   5.9425918358477758e-01   1.0874654376677009e-01   6.0202236737649767e-02   5.9431779011446573e-01   1.0904468160600313e-01   5.3818990080116905e+01   3.8807983358013260e+01   5.3814584939191910e+01   3.8809475886185972e+01 
3       2       1       -2      0       1.181367e+06  1.447100e+04  6.4544976172853166e-02   -3.9376212681159550e-01  3.0785160829620012e-01   6.4547792116589550e-02   -3.9380575472716395e-01  3.0787302662837862e-01   6.4197546085547373e+01   -2.2664058302306746e+01  6.4199161443565515e+01   -2.2667929477703201e+01
4       2       -1      -1      0       1.761209e+06  1.446000e+04  6.4541796706131638e-02   -6.7197543900560652e-01  -8.9893421403239360e-01  6.4541287123778782e-02   -6.7215753054060612e-01  -8.9866050931435371e-01  5.4661269052890169e+01   -3.8902090921716166e+01  5.4653176687744519e+01   -3.8911449605743186e+01
5       4       1       -2      3       1.114380e+05  8.530000e+02  7.3652211737924786e-02   -7.9144464254871316e-01  6.6846545815627945e-01   7.3516428005352158e-02   -7.9308928936656176e-01  6.6716575654662436e-01   5.6042300864713070e+01   -5.1770453553004913e+01  5.5850918201131861e+01   -5.1758247003074864e+01
6       4       1       -2      -3      1.411203e+06  1.442300e+04  7.3651045175855773e-02   3.8805186830514440e-02   4.3104354040588662e-02   7.3645382784763708e-02   3.8733579569171533e-02   4.3249061959385320e-02   7.8875218896088995e+01   6.4237330085081439e+00   7.8869473238847618e+01   6.4179428690557057e+00 
7       4       -1      -1      -3      1.507107e+06  1.448200e+04  7.3650292137860701e-02   -1.7139599250549975e-01  -8.4347565158368532e-01  7.3642183375538350e-02   -1.7144836541626438e-01  -8.4342335332681295e-01  7.7829033519726480e+01   -9.8034322650270980e+00  7.7819910093901058e+01   -9.8059918017092542e+00
8       4       2       -1      -3      9.214100e+04  7.190000e+02  7.3646464604730955e-02   6.2427512481686431e-01   7.8418875330305582e-01   7.3361906229494678e-02   6.2432005899728837e-01   7.8481104337209295e-01   6.4216432878983113e+01   4.8678955351478038e+01   6.3971000350293728e+01   4.8505572548577952e+01 
9       6       0       -2      -4      1.614595e+06  1.449300e+04  8.8280149115669948e-02   -7.3376234873759993e-02  -4.0400269608271466e-01  8.8291634809205405e-02   -7.3463593330112473e-02  -4.0427625994060185e-01  9.4170137748219972e+01   -3.3629498830246169e+00  9.4181686554228833e+01   -3.3719151291059180e+00
10      7       1       -2      -6      1.824103e+06  1.444400e+04  9.5924454578407439e-02   3.2361792550931129e-01   -1.4177671024081601e-01  9.5926948026537215e-02   3.2360579271644924e-01   -1.4172488913625778e-01  9.7181585174857759e+01   3.5596731085051118e+01   9.7184482058698222e+01   3.5596415733593126e+01 
11      7       1       1       -6      9.734234e+06  1.439600e+04  9.5920980763864294e-02   1.4776582765089368e+00   9.4826707078136152e-01   9.5924939278078034e-02   1.4775073352357175e+00   9.4879150011935376e-01   1.0612697374744785e+01   1.0390126208410324e+02   1.0628271653894391e+01   1.0390405221184352e+02 
12      7       -1      -1      -6      1.621357e+06  1.444500e+04  9.5925438603380389e-02   1.5780925047707409e-01   -8.2715060909630800e-01  9.5928699617632937e-02   1.5788798724589731e-01   -8.2720969071497419e-01  1.0120612393442960e+02   1.9351324092047609e+01   1.0120826653332158e+02   1.9359730954492438e+01 
13      7       2       -1      -6      3.809554e+06  1.442200e+04  9.5919820940487968e-02   8.2902178868646148e-01   4.0848599920871953e-01   9.5928371174024168e-02   8.2900315019038429e-01   4.0883365016899503e-01   6.9546533265826426e+01   7.7903322793001536e+01   6.9554033474228419e+01   7.7908749153902590e+01 
14      8       1       -3      1       1.174350e+05  1.669000e+03  9.9323912784745810e-02   -5.9497099413305521e-01  1.6934721554053433e-01   9.9324631172825653e-02   -5.9502965899279014e-01  1.6943415875272974e-01   8.8262688298054741e+01   -5.5228341193504278e+01  8.8259891247256121e+01   -5.5233860539561938e+01
15      8       2       -3      -1      6.603300e+04  1.327000e+03  9.9323225418878239e-02   -1.8929028059131231e-01  3.8792729824193417e-01   9.9325653956237853e-02   -1.8930211549412554e-01  3.8792729824193417e-01   1.0428673018013812e+02   -1.6218745907506197e+01  1.0428903120666625e+02   -1.6220441976164334e+01
16      8       3       -2      -1      2.318800e+04  4.330000e+02  9.9318995506876770e-02   2.1851760496152792e-01   9.1286567222562298e-01   9.9314362523936106e-02   2.1838851924188069e-01   9.1216510934771478e-01   1.0356293658662480e+02   2.6162726880195560e+01   1.0356110192857898e+02   2.6148469159624508e+01 
17      8       -1      -2      1       1.674880e+05  2.363000e+03  9.9319962838060119e-02   -7.9786562146189544e-01  -6.7722164879072977e-01  9.9335014225146498e-02   -7.9784930917946351e-01  -6.7716829520259092e-01  7.4694434871142562e+01   -7.1523850776204355e+01  7.4706830360390683e+01   -7.1534060280080254e+01
18      9       2       -3      2       2.360000e+03  4.900000e+01  1.0141592578077550e-01   -4.7451873526935900e-01  6.0648865903889104e-01   1.0141775703826350e-01   -4.7436519137228944e-01  6.0648865903889104e-01   9.6635800062690578e+01   -4.5381089911945729e+01  9.6644993974573694e+01   -4.5367356190063425e+01
19      9       1       -3      -2      8.913900e+04  1.738000e+03  1.0141532718582406e-01   -2.7998483889494130e-01  -6.1230338948563695e-03  1.0141358873889318e-01   -2.8008349936829802e-01  -6.1230338948563704e-03  1.0423538203825802e+02   -2.6062028610041533e+01  1.0423071693403509e+02   -2.6071664425137129e+01
20      9       -1      -2      -2      1.002620e+05  2.082000e+03  1.0141293671502746e-01   -4.4284565844026197e-01  -6.8233080844321681e-01  1.0141530001541735e-01   -4.4280226356989616e-01  -6.8233080844321681e-01  9.8118126750767701e+01   -4.2341005281807085e+01  9.8122372942305290e+01   -4.2337878982405186e+01
21      10      0       -1      -8      5.869750e+05  6.548000e+03  1.0168295886885527e-01   5.3751701232348448e-01   -5.8442476904779228e-01  1.0168122606855766e-01   5.3747570495667540e-01   -5.8730340639255263e-01  9.3366522587586203e+01   5.8321278643700687e+01   9.3367197768399222e+01   5.8316536355431680e+01 
22      10      1       0       -8      1.059388e+06  1.263600e+04  1.0167939842640153e-01   1.1375457098992119e+00   -2.5163949649635375e-01  1.0167954779866697e-01   1.1375090611314693e+00   -2.5158930576768590e-01  4.6211325121585077e+01   1.0061671985594842e+02   4.6214959883430730e+01   1.0061522176216675e+02 
23      11      1       -3      4       2.744430e+06  1.448900e+04  1.0938436207239191e-01   -8.6629683438111404e-01  3.9703104265515093e-01   1.0938821915445535e-01   -8.6637356921013176e-01  3.9914181927800635e-01   7.6359639036834935e+01   -8.4487147032438330e+01  7.6355576950074507e+01   -8.4496014766264679e+01
24      11      2       -3      -4      1.046034e+06  1.446700e+04  1.0938255818927457e-01   8.2018378439181500e-02   1.9785648184174326e-01   1.0938524762490076e-01   8.2002159624650767e-02   1.9759489118586815e-01   1.1638106970019660e+02   1.2953850510749621e+01   1.1638407524294189e+02   1.2952227142539311e+01 
25      11      3       -2      -4      1.955800e+04  3.970000e+02  1.0937773813249949e-01   4.6650850552451639e-01   6.7307621399375506e-01   1.0937691161274748e-01   4.6658847110267243e-01   6.7307621399375517e-01   1.0433917778816263e+02   5.5352368836644402e+01   1.0433422628868304e+02   5.5360199608641501e+01 
26      11      -1      -2      4       2.777681e+06  1.446700e+04  1.0937940318822703e-01   -1.1269154714801217e+00  -6.9405836901297846e-01  1.0938139048685754e-01   -1.1269247067866681e+00  -6.9200233233400121e-01  5.1220474618944699e+01   -1.0083475770348348e+02  5.1220442209863862e+01   -1.0083712408305345e+02
27      12      0       -3      0       3.829680e+06  1.449800e+04  1.1183243140730723e-01   -6.2058258748204231e-01  -2.6962963573907345e-01  1.1183534521532301e-01   -6.2062734345802728e-01  -2.6978351668611317e-01  9.7561896304123991e+01   -6.5134243461776592e+01  9.7561361190373262e+01   -6.5140342521942245e+01
28      12      3       -3      0       2.378500e+04  4.300000e+02  1.1183175294329321e-01   -8.3769858319335047e-02  7.2298045347132134e-01   1.1183920384990062e-01   -8.3775824764169060e-02  7.2298045347132134e-01   1.1900620964541181e+02   -6.3595675846172197e+00  1.1901405128757561e+02   -6.3609139081528738e+00
