# ID    PID     H       K       L       sum(int)      max(int)      pred tth                 pred eta                 pred ome                 meas tth                 meas eta                 meas ome                 pred X                   pred Y                   meas X                   meas Y                 
0       0       0       -1      -2      9.411640e+05  1.445000e+04  4.4129690240913212e-02   -7.3347141477412836e-02  -3.8195069215910998e-01  4.4134214286137584e-02   -7.3083020210984034e-02  -3.8204999725518707e-01  4.7702049993854040e+01   -5.8527470928082130e-02  4.7707668375570321e+01   -4.6644383586545872e-02
1       1       0       -1      4       5.627892e+06  1.444200e+04  6.0207809746391845e-02   -1.3299070517143481e+00  9.6067107847017608e-01   6.0211175256321858e-02   -1.3296602762982395e+00  9.5941972114344898e-01   1.6666490257851727e+01   -5.8228420676844223e+01  1.6682518508823375e+01   -5.8228095289191238e+01
2       1       1       -1      -4      2.629117e+06  1.440900e+04  6.0202377329689805e-02   5.9426801822308051e-01   1.0866631051923062e-01   6.0219269306791945e-02   5.9420824373573855e-01   1.0896569186515946e-01   5.3801578773064385e+01   3.8801416148169608e+01   5.3818429841398611e+01   3.8808287657438676e+01 
3       2       1       -2      0       1.184674e+06  1.447100e+04  6.4545929320624709e-02   -3.9378746633566647e-01  3.0782670728972611e-01   6.4559498348990163e-02   -3.9365325489037811e-01  3.0784833101920456e-01   6.4178814993926082e+01   -2.2670367593660263e+01  6.4195519350146213e+01   -2.2667403510568988e+01
4       2       -1      -1      0       1.756935e+06  1.446000e+04  6.4543010345424409e-02   -6.7195051790031413e-01  -8.9897110425713267e-01  6.4530909778152484e-02   -6.7220117317330885e-01  -8.9869492325139466e-01  5.4673370478531311e+01   -3.8905354885890020e+01  5.4652798963656764e+01   -3.8910772126780174e+01
5       3       0       0       -6      2.320530e+05  4.036000e+03  7.0938944146462998e-02   8.9282531857201641e-01   -7.4547333853443309e-01  7.0942952425725694e-02   8.9300980273393316e-01   -7.4569670093638907e-01  4.8122266215573347e+01   6.1471566522496587e+01   4.8114172311379207e+01   6.1483480845747337e+01 
6       4       1       -2      3       1.128350e+05  8.530000e+02  7.3656029970936454e-02   -7.9143500506166131e-01  6.6846196152331772e-01   7.3523571283371711e-02   -7.9291052831395459e-01  6.6714207899508915e-01   5.6021713289490151e+01   -5.1777005076052397e+01  5.5842110466770663e+01   -5.1758094949834160e+01
7       4       1       -2      -3      1.324524e+06  1.442300e+04  7.3649619369402480e-02   3.8785017982701737e-02   4.3044104432535008e-02   7.3669572201652031e-02   3.8779910471741508e-02   4.3184607809459118e-02   7.8859764518526561e+01   6.4172501084136826e+00   7.8880830550406344e+01   6.4177201135024529e+00 
8       4       -1      -1      -3      1.475957e+06  1.448200e+04  7.3653159181897368e-02   -1.7137767677166540e-01  -8.4355285980339600e-01  7.3635881092080885e-02   -1.7139615491921584e-01  -8.4350116947303555e-01  7.7840431161746238e+01   -9.8069841490837959e+00  7.7822203896938177e+01   -9.8053253787854366e+00
9       4       2       -1      -3      9.222900e+04  7.190000e+02  7.3643662909851845e-02   6.2426827476239888e-01   7.8418008777183701e-01   7.3383469006402011e-02   6.2422240386741579e-01   7.8480348723278559e-01   6.4189317879489238e+01   4.8671618281154878e+01   6.3968832042660672e+01   4.8507645637071072e+01 
10      5       0       -2      2       1.169430e+05  1.563000e+03  7.8197759203743014e-02   -9.0983591647898665e-01  -1.1923480542704135e-01  7.8201866426698297e-02   -9.0975481494281574e-01  -1.1916730885570193e-01  5.2108179209279385e+01   -6.1623588343297314e+01  5.2116109888199631e+01   -6.1622897336744501e+01
11      5       2       -2      -2      7.318000e+03  2.360000e+02  7.8193099681159020e-02   1.5645839468560754e-01   5.4691700994602721e-01   7.8234573249207615e-02   1.5643732735155497e-01   5.4691700994602721e-01   8.2682058776159408e+01   1.6244484178761699e+01   8.2725607589198020e+01   1.6249700177072274e+01 
12      6       0       -2      -4      1.618980e+06  1.449300e+04  8.8280883672434696e-02   -7.3380915209569103e-02  -4.0408583505803075e-01  8.8295558355793807e-02   -7.3415166839398610e-02  -4.0435817015521469e-01  9.4167356653615855e+01   -3.3680435289418784e+00  9.4182630007179966e+01   -3.3723232528032985e+00
13      7       1       -2      -6      1.815745e+06  1.444400e+04  9.5922176246325361e-02   3.2361263085048697e-01   -1.4186469616417019e-01  9.5940802671031819e-02   3.2364739752246169e-01   -1.4181204297052180e-01  9.7169295963011777e+01   3.5589907439508288e+01   9.7186873945756091e+01   3.5599557957486091e+01 
14      7       1       1       -6      9.787961e+06  1.439600e+04  9.5920690385749185e-02   1.4777095337198565e+00   9.4831391914487440e-01   9.5930715020513674e-02   1.4772773344450976e+00   9.4883680229339906e-01   1.0581883888434016e+01   1.0389620760876284e+02   1.0626353434152975e+01   1.0390281119699806e+02 
15      7       -1      -1      -6      1.595666e+06  1.444500e+04  9.5929581075116788e-02   1.5781484088842440e-01   -8.2724947341922106e-01  9.5924792907298773e-02   1.5794759704781094e-01   -8.2731021451208542e-01  1.0121760187266626e+02   1.9347470240388652e+01   1.0121045152215200e+02   1.9359905442878247e+01 
16      7       2       -1      -6      3.789392e+06  1.442200e+04  9.5915377163808116e-02   8.2904582533189297e-01   4.0843462112064921e-01   9.5943612216868340e-02   8.2891341186696299e-01   4.0879705037009739e-01   6.9520786374506528e+01   7.7895476671082989e+01   6.9550837244992962e+01   7.7908567784835768e+01 
17      8       1       -3      1       1.154850e+05  1.669000e+03  9.9326207086502749e-02   -5.9498516119026756e-01  1.6932367560261960e-01   9.9341616964798693e-02   -5.9488649111875458e-01  1.6941057557403555e-01   8.8247023860623102e+01   -5.5234551390832209e+01  8.8266349734536533e+01   -5.5235113446360870e+01
18      8       2       -3      -1      6.567600e+04  1.327000e+03  9.9323454139415734e-02   -1.8932249068570059e-01  3.8790247344694506e-01   9.9341428522605926e-02   -1.8919664482720572e-01  3.8790247344694506e-01   1.0426531347095312e+02   -1.6226584160313966e+01  1.0428649588597052e+02   -1.6217184285458430e+01
19      8       3       -2      -1      2.317500e+04  4.330000e+02  9.9318950045264087e-02   2.1847965135804409e-01   9.1286154694676325e-01   9.9338811303538097e-02   2.1840391439402282e-01   9.1216059108859993e-01   1.0353782814104845e+02   2.6153920098598473e+01   1.0356012389287399e+02   2.6150797876777201e+01 
