# ID    PID     H       K       L       sum(int)      max(int)      pred tth                 pred eta                 pred ome                 meas tth                 meas eta                 meas ome                 pred X                   pred Y                   meas X                   meas Y                 
44      41      1       0       -14     7.209120e+05  1.152700e+04  1.6982706673907338e-01   1.0586962949744674e+00   -5.8714502990688833e-01  1.6982925339890698e-01   1.0587167110809319e+00   -5.8691347924191972e-01  8.9344466962282425e+01   1.6047195841142820e+02   8.9342413981367770e+01   1.6047581969433651e+02 
45      42      4       -5      0       2.058300e+04  4.140000e+02  1.7093878878713467e-01   -2.0171709750816227e-01  5.4080027502957895e-01   1.7094309953755230e-01   -2.0178073849792960e-01  5.4080027502957895e-01   1.7917935526149526e+02   -3.2678572430641765e+01  1.7918164120463842e+02   -3.2690807966717337e+01
46      42      1       -5      0       3.648500e+05  2.941000e+03  1.7094930437846409e-01   -5.5495770030046498e-01  -8.7501683543910289e-02  1.7094747669695079e-01   -5.5495887230448138e-01  -8.6311310154664672e-02  1.5578659721976661e+02   -9.1953285670345224e+01  1.5578480832841345e+02   -9.1952427891569840e+01
47      42      -1      -4      0       4.559380e+05  3.970000e+03  1.7094401279635996e-01   -6.6552217290465954e-01  -5.4047583822245204e-01  1.7095409781370177e-01   -6.6554328477440650e-01  -5.4053523916439561e-01  1.4433537634011157e+02   -1.0840099303729217e+02  1.4434161878014979e+02   -1.0841072888720014e+02
48      42      5       -4      0       1.877700e+04  4.130000e+02  1.7092718702695292e-01   3.5696420446077383e-02   8.4177311939772703e-01   1.7093154713351078e-01   3.5655180977486864e-02   8.4177311939772714e-01   1.8262670962606603e+02   1.0130005300811758e+01   1.8263170939708854e+02   1.0122712592083367e+01 
49      47      1       -4      -10     4.253530e+05  8.700000e+03  1.7918128907803127e-01   1.3506102338807857e-01   -3.1360819824109104e-01  1.7917376448881014e-01   1.3506667410496384e-01   -3.1764931374702610e-01  1.8990494611881914e+02   2.9294280531055499e+01   1.8989668432407220e+02   2.9294227285386196e+01 
50      47      3       1       -10     1.404361e+06  1.446600e+04  1.7915537644088700e-01   1.2516922288756294e+00   9.8000500249082889e-01   1.7917292589757985e-01   1.2515075395309239e+00   9.8335784525412684e-01   6.0718108863371832e+01   1.8404213717577940e+02   6.0757424116424588e+01   1.8404926169871064e+02 
51      47      -1      -3      -10     3.872090e+05  6.678000e+03  1.7918107521231313e-01   4.8244058136755932e-02   -6.6651568450515342e-01  1.7917586571490235e-01   4.8256864958749167e-02   -6.7032090515131582e-01  1.9145443001447603e+02   1.2854957267256840e+01   1.9144863158788502e+02   1.2857104873759317e+01 
52      47      4       -1      -10     3.379400e+04  5.930000e+02  1.7915094081469571e-01   9.4526716120851551e-01   6.4258661187968635e-01   1.7917766445808830e-01   9.4515026460644747e-01   6.4258661187968635e-01   1.1246995908031282e+02   1.5770352108479366e+02   1.1250493664157391e+02   1.5771407814112598e+02 
53      50      2       -2      -14     7.582870e+05  7.552000e+03  1.8173321161819819e-01   7.4538234398472392e-01   -2.2731435083220844e-01  1.8173437876595189e-01   7.4540321753835581e-01   -2.2306941428945981e-01  1.4297083302117611e+02   1.3447981219068734e+02   1.4296904819364292e+02   1.3448362680814253e+02 
54      53      1       -5      6       7.491380e+05  5.663000e+03  1.8514700517088931e-01   -9.0552776602914731e-01  1.1662421044400337e-01   1.8515149242684512e-01   -9.0555021799260293e-01  1.1852914616512138e-01   1.2325550580111555e+02   -1.5128384908484361e+02  1.2325506754169298e+02   -1.5129041820138718e+02
55      53      4       -5      -6      2.979210e+05  4.211000e+03  1.8513801101914137e-01   1.1498788306727888e-01   2.9776125979514412e-01   1.8513905783531306e-01   1.1500860786197775e-01   2.9692215187027049e-01   1.9682131296594514e+02   2.6263768295880610e+01   1.9682196406478090e+02   2.6267950766091708e+01 
56      53      5       -4      -6      2.645400e+04  3.950000e+02  1.8512498746508707e-01   3.3935316963499307e-01   5.7096780878672071e-01   1.8514544002682196e-01   3.3928593651902289e-01   5.7096780878672071e-01   1.8677888643526975e+02   6.9147130407674339e+01   1.8680427997322511e+02   6.9142122784988729e+01 
57      53      -1      -4      6       7.629180e+05  1.019900e+04  1.8513995747625986e-01   -1.0561256971547557e+00  -4.9542693138916727e-01  1.8515161607504452e-01   -1.0561580698578685e+00  -4.9518338260388850e-01  9.8696206697709627e+01   -1.6782207298039131e+02  9.8696943109168600e+01   -1.6783625444789766e+02
58      54      4       -5      6       1.977200e+04  3.210000e+02  1.8514174801690969e-01   -5.0634555537296033e-01  7.9198750733054102e-01   1.8514190650666013e-01   -5.0630902147936596e-01  7.9198750733054102e-01   1.7371329632999664e+02   -9.1775799404335586e+01  1.7371691842101802e+02   -9.1769588788667008e+01
59      54      1       -5      -6      2.950080e+05  4.488000e+03  1.8515218833558258e-01   -1.8815393268501995e-01  -2.4023526169377107e-01  1.8514651202798801e-01   -1.8814718820572662e-01  -2.4014901814386413e-01  1.9480339074380763e+02   -3.3114156277619280e+01  1.9479756764506914e+02   -3.3111711222864841e+01
60      54      -1      -4      -6      2.942320e+05  3.731000e+03  1.8514945623715570e-01   -2.7413928815047062e-01  -5.9168448125642759e-01  1.8515244957837540e-01   -2.7417747996477926e-01  -5.9167540558228082e-01  1.9096095764304891e+02   -4.9584886467447859e+01  1.9096207630223688e+02   -4.9592998964821511e+01
61      59      0       -4      10      1.277356e+06  1.451600e+04  1.9050161424258621e-01   -1.2308835200254704e+00  7.8497359416249357e-02   1.9051125521980161e-01   -1.2309638210536455e+00  8.2813310814966345e-02   6.9445564245933312e+01   -1.8765688028725901e+02  6.9433786997151799e+01   -1.8767225665728554e+02
62      59      4       -4      -10     5.247400e+05  7.018000e+03  1.9049247450842396e-01   4.3362594852949027e-01   2.3232857215426533e-01   1.9050402417629178e-01   4.3360833734180104e-01   2.3234418811805332e-01   1.8504458059371527e+02   8.8766355872828967e+01   1.8505749756901281e+02   8.8768437618502404e+01 
63      0       0       1       2       9.933500e+05  1.434800e+04  4.4130428077665380e-02   3.0682079133988363e+00   -3.3751755402164463e-01  4.4117310123213620e-02   3.0681018473810115e+00   -3.3749507742783963e-01  -4.4840663373051463e+01  6.5359106833993952e+00   -4.4826536162932179e+01  6.5398367897644860e+00 
64      1       -1      1       4       2.645573e+06  1.443600e+04  6.0203268562482065e-02   -2.5474181201908919e+00  1.8140798427792237e-01   6.0217649466142213e-02   -2.5473507705159153e+00  1.8156185665065039e-01   -5.0955240607638899e+01  -3.2335188040756861e+01  -5.0965392389483206e+01  -3.2347238172129089e+01
65      2       1       1       0       2.197617e+06  1.435000e+04  6.4539747749342652e-02   2.4695472204324060e+00   -8.1629879064378130e-01  6.4541277139252604e-02   2.4694879477938469e+00   -8.1614783663575818e-01  -5.1800986451372644e+01  4.5394959548390872e+01   -5.1799751349130112e+01  4.5399116502583325e+01 
66      2       -1      2       0       1.129677e+06  1.434100e+04  6.4544400033894445e-02   2.7477562939156459e+00   3.7779460732389536e-01   6.4548819895595938e-02   2.7476932019515008e+00   3.7785091414840272e-01   -6.1331031338298935e+01  2.9156626928186832e+01   -6.1333706943264801e+01  2.9162367472220737e+01 
67      4       1       1       3       1.300416e+06  1.433300e+04  7.3649890921134040e-02   2.9701378497540274e+00   -7.6857845755601151e-01  7.3641143226014297e-02   2.9701216281777372e+00   -7.6845833678846220e-01  -7.4989746432181690e+01  1.6293106581517954e+01   -7.4980420048306030e+01  1.6292789609814911e+01 
68      4       -2      1       3       3.124130e+05  6.450000e+02  7.3639449034479193e-02   -2.5173768295219401e+00  8.7496113484759208e-01   7.3117314666960725e-02   -2.5173182991132514e+00  8.7613631993312435e-01   -6.1352714052758934e+01  -4.2209939943266448e+01  -6.0903087790720178e+01  -4.1890067095267348e+01
69      4       1       1       -3      3.435634e+06  1.436500e+04  7.3644130688703513e-02   1.9713279108303825e+00   -8.9349619194456231e-01  7.3649939916408683e-02   1.9714013950214189e+00   -8.9441887655352026e-01  -2.8952113551691419e+01  7.4548195963354857e+01   -2.8959767255542097e+01  7.4551609851340928e+01 
70      4       -1      2       -3      8.857700e+04  1.042000e+03  7.3650907803785942e-02   2.3500424758838840e+00   7.7329041128465148e-01   7.3652242187551106e-02   2.3499875630457971e+00   7.7308691728677426e-01   -5.3163357647840520e+01  5.8268947174893938e+01   -5.3161328419654950e+01  5.8272946085282761e+01 
71      4       -1      2       3       1.396065e+06  1.433900e+04  7.3651269653984497e-02   -3.1028710428296464e+00  1.1685824112713439e-01   7.3644197941895181e-02   -3.1027125928593913e+00  1.1694080285871687e-01   -7.6027804546153789e+01  6.1074922584510208e-02   -7.6019831597877157e+01  4.9107700146121605e-02 
72      6       0       2       4       1.502974e+06  1.434100e+04  8.8282360425153514e-02   3.0681341831095330e+00   -3.1538194696861943e-01  8.8280998186683987e-02   3.0681875521314921e+00   -3.1529802920397726e-01  -9.1343266150814188e+01  9.8542080535145651e+00   -9.1342179000741865e+01  9.8491538478314560e+00 
73      7       1       1       6       1.600001e+06  1.443800e+04  9.5926148505345837e-02   -2.9838733731436968e+00  -7.2988395181307375e-01  9.5915896094642850e-02   -2.9839644185205412e+00  -7.2980377034651978e-01  -9.8396455351266027e+01  -1.2871914212529571e+01  -9.8387179806964198e+01  -1.2861092306856719e+01
74      7       -2      1       6       3.135725e+06  1.444100e+04  9.5913840005850542e-02   -2.3126858977340499e+00  5.5031346955337002e-01   9.5931201197932511e-02   -2.3127661133539714e+00  5.5004262479902677e-01   -6.6697286758811870e+01  -7.1446084261007627e+01  -6.6715695363795589e+01  -7.1454226300826647e+01
75      7       -1      2       6       1.852335e+06  1.443900e+04  9.5925134142233900e-02   -2.8180909591931380e+00  -4.0561553147070661e-02  9.5929451413776345e-02   -2.8179954655949229e+00  -4.0407780889932791e-02  -9.4361462027341886e+01  -2.9124812933149631e+01  -9.4362709293643462e+01  -2.9135427651411540e+01
76      11      2       1       4       9.238820e+05  1.434100e+04  1.0937817145244613e-01   2.9398254115772895e+00   -9.2842139807089730e-01  1.0938360000435526e-01   2.9398199376106033e+00   -9.3206580968386088e-01  -1.1169522224102468e+02  2.6110658729401557e+01   -1.1170078725804080e+02  2.6112422816951817e+01 
77      11      -3      2       4       3.192000e+04  7.340000e+02  1.0936801711963856e-01   -2.6751891155742831e+00  7.9553006300886864e-01   1.0937591161524075e-01   -2.6751157991934793e+00  7.9553006300886864e-01   -1.0151594582336675e+02  -4.8890623933109190e+01  -1.0151961762515042e+02  -4.8901967554595785e+01
78      11      1       2       -4      2.295241e+06  1.437400e+04  1.0937643221325759e-01   2.0144525270515730e+00   -4.4019715963779049e-01  1.0938071915470236e-01   2.0144505150174288e+00   -4.4064314899559093e-01  -4.8330634847689012e+01  1.0734233735798288e+02   -4.8332395573340442e+01  1.0734655204407274e+02 
79      11      -1      3       -4      1.295687e+06  1.323400e+04  1.0938343931276498e-01   2.2751472587058958e+00   5.6578523648255707e-01   1.0938428951768668e-01   2.2750761543556810e+00   5.6596170414693703e-01   -7.3485826168026421e+01  9.1007472779037741e+01   -7.3480170871190296e+01  9.1013486554880146e+01 
80      11      -2      3       4       1.043019e+06  1.443500e+04  1.0938064980488066e-01   -3.0596931349292493e+00  3.0764026611922057e-01   1.0939406211684903e-01   -3.0596850990946454e+00  3.0760781998526121e-01   -1.1357299612383635e+02  -6.4661154968968253e+00  -1.1358714456257871e+02  -6.4682404174698478e+00
81      12      -3      3       0       2.767400e+04  5.190000e+02  1.1182394319491502e-01   3.0576942094714532e+00   8.3525147505632935e-01   1.1182299884248827e-01   3.0576519092162413e+00   8.3525147505632935e-01   -1.1618815778454858e+02  1.2860867224743075e+01   -1.1618674763440838e+02  1.2865760928297814e+01 
82      12      0       3       0       3.902295e+06  1.435300e+04  1.1183356095206072e-01   2.5209047349986977e+00   -1.3211889679894817e-01  1.1182898065501821e-01   2.5208187789306735e+00   -1.3162361879191442e-01  -9.4722118320657970e+01  7.1657878467085567e+01   -9.4712258013111168e+01  7.1663314405812798e+01 
83      15      1       0       10      1.968738e+06  1.443100e+04  1.2401840518136363e-01   -2.5056106786639143e+00  -8.4120753205191257e-01  1.2402063840377824e-01   -2.5055973786963075e+00  -8.4129150118514706e-01  -1.0378991103347342e+02  -7.4822678610393709e+01  -1.0379078867684227e+02  -7.4825499005905854e+01
84      15      -1      1       10      2.368039e+06  1.443900e+04  1.2401386184880853e-01   -2.3399306391516692e+00  -1.5774601395322563e-01  1.2401769634075359e-01   -2.3398527728860130e+00  -1.5721320532708558e-01  -8.9462279392200500e+01  -9.1100011255311841e+01  -8.9457769255309216e+01  -9.1110036351408255e+01
85      15      0       -1      10      2.247061e+06  1.445300e+04  1.2401446718587997e-01   -1.9771053255891291e+00  -8.2437788081701413e-01  1.2401570994145313e-01   -1.9769792506054105e+00  -8.2454501466360053e-01  -5.0062179852372765e+01  -1.1721254311256646e+02  -5.0047514688736044e+01  -1.1722025192988593e+02
86      18      2       2       0       9.421890e+05  1.379100e+04  1.2914682638569502e-01   2.4682628068739860e+00   -7.7500010130001229e-01  1.2915054397932416e-01   2.4682660012518549e+00   -7.7498573578698970e-01  -1.0545908702752330e+02  8.8107763196307758e+01   -1.0546247159615663e+02  8.8109893719479601e+01 
87      18      -2      4       0       5.521130e+05  8.272000e+03  1.2915614553403462e-01   2.7470734678843312e+00   4.1278318677799586e-01   1.2915373374092290e-01   2.7471152237448124e+00   4.1283544900666752e-01   -1.2470327193577218e+02  5.5421274505231366e+01   -1.2470306865654646e+02  5.5415022006882083e+01 
88      25      0       2       10      6.523850e+05  9.878000e+03  1.3984926036653511e-01   -2.7845137355634808e+00  -3.9515229336218916e-01  1.3984508959852648e-01   -2.7844473609923801e+00  -3.9512570082440113e-01  -1.3708663375252272e+02  -4.8801597931451404e+01  -1.3707898693769206e+02  -4.8809217171387111e+01
89      25      -2      0       10      1.433842e+06  1.446200e+04  1.3983283182398448e-01   -1.9586052920737564e+00  5.0784307622919744e-01   1.3984765345493924e-01   -1.9586696429663704e+00  5.0802281991364506e-01   -5.4182661035115437e+01  -1.3382906175130390e+02  -5.4197460626354932e+01  -1.3384021354215704e+02
90      26      0       0       12      1.001987e+06  9.395000e+03  1.4196404111432118e-01   -2.2465883612312645e+00  -5.7552658661179557e-01  1.4196820931410511e-01   -2.2465375326218346e+00  -5.7558257025445669e-01  -9.2260566922836119e+01  -1.1418079815774630e+02  -9.2257387937713673e+01  -1.1418905619793362e+02
