# ID    PID     H       K       L       sum(int)      max(int)      pred tth                 pred eta                 pred ome                 meas tth                 meas eta                 meas ome                 pred X                   pred Y                   meas X                   meas Y                 
0       0       0       -1      -2      9.693530e+05  1.445000e+04  4.4098383178045243e-02   -7.1422459305337319e-02  -3.7601872674635556e-01  4.4140058172881406e-02   -7.4806961471716130e-02  -3.8046129479919549e-01  4.7678148081145402e+01   1.1640451626568361e-01   4.7710666341819071e+01   -4.3256069316922392e-02
1       1       0       -1      4       3.429529e+06  1.444200e+04  6.0097957913747432e-02   -1.3274965666793450e+00  9.7074844931655457e-01   6.0284679759613498e-02   -1.3305861699663777e+00  9.6360502009883342e-01   1.6833070198733356e+01   -5.7995832924595263e+01  1.6690823415077435e+01   -5.8234198436604935e+01
2       1       1       -1      -4      2.610859e+06  1.440900e+04  6.0091844819449514e-02   5.9381328650041898e-01   1.0902062409170496e-01   6.0153427151172702e-02   5.9333877437320415e-01   1.0931907747346375e-01   5.3746283541380478e+01   3.8797389522669654e+01   5.3816853813641764e+01   3.8808988802037149e+01 
3       2       1       -2      0       1.169427e+06  1.447100e+04  6.4455461837141140e-02   -3.9341499182838008e-01  3.1119881724951420e-01   6.4560060467505759e-02   -3.9496947626684437e-01  3.0687644363698574e-01   6.4133162721622369e+01   -2.2527697262226905e+01  6.4194755365644113e+01   -2.2667316755055978e+01
4       2       -1      -1      0       1.075520e+05  1.360000e+03  6.4194884236531663e-02   -6.7111515219972928e-01  -8.8899176525059809e-01  6.4586697011458180e-02   -6.7270990937167907e-01  -8.9665703413286701e-01  5.4399621815733624e+01   -3.8551184096994845e+01  5.4656405195174827e+01   -3.8892381153605513e+01
5       4       1       -2      3       9.495700e+04  8.530000e+02  7.3543722199093192e-02   -7.9135251840704934e-01  6.7275090194961351e-01   7.3634330430628392e-02   -7.9254729385136580e-01  6.6802751057772269e-01   5.5985474609494297e+01   -5.1605695247250708e+01  5.5987107926723496e+01   -5.1738809101498831e+01
6       4       1       -2      -3      1.357086e+06  1.442300e+04  7.3594573405267802e-02   3.9217629656413441e-02   4.5971030676288480e-02   7.3627690220287811e-02   3.7715406385798969e-02   4.1775676803193315e-02   7.8823623757667434e+01   6.5322610119791449e+00   7.8863210379895676e+01   6.4174238866708135e+00 
7       4       -1      -1      -3      1.482435e+06  1.448200e+04  7.3413183261938728e-02   -1.6874566418904405e-01  -8.3540851287757645e-01  7.3660657836354754e-02   -1.7242195317812259e-01  -8.4398599905548155e-01  7.7607030185293226e+01   -9.4807049019607934e+00  7.7816804636059032e+01   -9.8049320939018507e+00
8       4       2       -1      -3      9.039300e+04  7.190000e+02  7.3176881645551112e-02   6.2500161101708995e-01   7.8464672861143636e-01   7.3310748784252311e-02   6.2439439827220622e-01   7.8537088395085486e-01   6.3801960452874823e+01   4.8512937878589362e+01   6.3943886099154184e+01   4.8557972991129056e+01 
9       6       0       -2      -4      1.569943e+06  1.449300e+04  8.8218223787969285e-02   -7.1454760718932739e-02  -3.9813506251368469e-01  8.8286439573904474e-02   -7.4338757990749543e-02  -4.0274977498737941e-01  9.4117490444261875e+01   -3.1013722837969597e+00  9.4170494415106873e+01   -3.3738332214749547e+00
10      7       1       -2      -6      1.841087e+06  1.444400e+04  9.5891770191272166e-02   3.2374637650242283e-01   -1.3906589845710318e-01  9.5901574323599303e-02   3.2290869659268123e-01   -1.4334089039123690e-01  9.7150493612865020e+01   3.5677589688663367e+01   9.7187302680410028e+01   3.5600730634050400e+01 
11      7       1       1       -6      1.024418e+06  1.142000e+04  9.5566565090554598e-02   1.4821473367421361e+00   9.3248133427719981e-01   9.5878469646354089e-02   1.4783808246686103e+00   9.3811948864413908e-01   1.0149042824844013e+01   1.0364679879700212e+02   1.0556656004953467e+01   1.0394265278035657e+02 
12      7       -1      -1      -6      1.555909e+06  1.444500e+04  9.5788402488024352e-02   1.6020831990246956e-01   -8.2018642767777161e-01  9.5924473705618241e-02   1.5712187703963246e-01   -8.2876441220852670e-01  1.0101517493941026e+02   1.9646391133464423e+01   1.0120728611272706e+02   1.9361836029806661e+01 
13      7       2       -1      -6      3.681201e+06  1.442200e+04  9.5515838178258303e-02   8.2962760889329934e-01   4.0687529578194265e-01   9.5861707415287031e-02   8.2857328348652737e-01   4.0723291583896137e-01   6.9228434057099761e+01   7.7708193477505333e+01   6.9554006243157744e+01   7.7907439782656866e+01 
14      10      0       -1      -8      5.870320e+05  6.548000e+03  1.0169673103115374e-01   5.3781590234756216e-01   -5.8002172039194644e-01  1.0164608849693477e-01   5.3683208236363245e-01   -5.8726359460916799e-01  9.3358835638645957e+01   5.8436353712884518e+01   9.3366683097979447e+01   5.8318293537885282e+01 
15      10      1       0       -8      1.060023e+06  1.263600e+04  1.0147416456793139e-01   1.1365973514814687e+00   -2.5499195571870109e-01  1.0160957971521309e-01   1.1372098748601709e+00   -2.5060775906843114e-01  4.6214774825316006e+01   1.0045736996363499e+02   4.6215487936375396e+01   1.0061536795409528e+02 
16      0       0       1       2       1.006677e+06  1.434800e+04  4.4098383178045243e-02   3.0701303307192616e+00   -3.3180758304689384e-01  4.4119574772322971e-02   3.0699591866646991e+00   -3.3612155489820933e-01  -4.4814223102445801e+01  6.5216637686482990e+00   -4.4836060026606297e+01  6.5311252022269963e+00 
17      1       -1      1       4       2.702960e+06  1.443600e+04  6.0091844819449514e-02   -2.5478447484400024e+00  1.8151261087599391e-01   6.0266541979673391e-02   -2.5464565249163607e+00  1.8166449002207252e-01   -5.0863127900462189e+01  -3.2170494071638359e+01  -5.0966153416337228e+01  -3.2346737070497959e+01
18      2       1       1       0       8.031700e+04  4.950000e+02  6.4194884236531663e-02   2.4704035743988726e+00   -8.0703473710709428e-01  6.4478741946616153e-02   2.4703965561236907e+00   -8.1486809648849290e-01  -5.1562825575949780e+01  4.5201449439665168e+01   -5.1797743562486559e+01  4.5387576268604654e+01 
19      2       -1      2       0       1.134750e+06  1.434100e+04  6.4455461837141140e-02   2.7481147251761358e+00   3.8098239711483828e-01   6.4532814760376089e-02   2.7488304388352320e+00   3.7669388204961901e-01   -6.1239905197030680e+01  2.9175769521947913e+01   -6.1333987501196169e+01  2.9161968458806431e+01 
20      4       1       1       3       1.278779e+06  1.433300e+04  7.3413183261938728e-02   2.9727798220329391e+00   -7.6093807379130496e-01  7.3625222299657761e-02   2.9711319880594802e+00   -7.6947219566333602e-01  -7.4788076182597024e+01  1.6126906071956572e+01   -7.4988030120049373e+01  1.6289982197744184e+01 
21      4       -2      1       3       3.118330e+05  6.450000e+02  7.3176881645551112e-02   -2.5166724245476164e+00  8.7485781656730044e-01   7.3175152355110420e-02   -2.5166367626046595e+00  8.7603503354424639e-01   -6.0904472612137070e+01  -4.1890565088197086e+01  -6.0901370179486655e+01  -4.1891715003887803e+01
22      4       1       1       -3      2.123250e+05  3.918000e+03  7.3268574368265366e-02   1.9691633404149880e+00   -8.8053223160943084e-01  7.3542731281754717e-02   1.9714724071108380e+00   -8.8636320956714454e-01  -2.8655141398228608e+01  7.4326694875516552e+01   -2.8932780083722044e+01  7.4523525392068223e+01 
23      4       -1      2       -3      8.825900e+04  1.042000e+03  7.3543722199093192e-02   2.3501457611810102e+00   7.7733907936738067e-01   7.3612624871005686e-02   2.3508704908658897e+00   7.7277325936409680e-01   -5.3069762702355582e+01  5.8260459134042421e+01   -5.3160951931732804e+01  5.8272574713142404e+01 
24      4       -1      2       3       1.309654e+06  1.433900e+04  7.3594573405267802e-02   -3.1024414516286165e+00  1.1962211834635772e-01   7.3661297456480854e-02   -3.1017676331902568e+00  1.1536740736434192e-01   -7.5958256575721677e+01  1.0723174311146901e-01   -7.6026649946660640e+01  5.2102826587108513e-02 
25      6       0       2       4       1.518799e+06  1.434100e+04  8.8218223787969285e-02   3.0700581072183399e+00   -3.0969115256568713e-01  8.8270947814517609e-02   3.0689858113527877e+00   -3.1822288272128935e-01  -9.1289492150166183e+01  9.7481248520427624e+00   -9.1338517943869803e+01  9.8514776213511084e+00 
26      7       1       1       6       1.594738e+06  1.443800e+04  9.5788402488024352e-02   -2.9814718750661844e+00  -7.2315803561787106e-01  9.5917428076958841e-02   -2.9831767074255944e+00  -7.3169097322415988e-01  -9.8223720705250770e+01  -1.3011319473926980e+01  -9.8386825820768351e+01  -1.2863320538004496e+01
27      7       -2      1       6       3.140196e+06  1.444100e+04  9.5515838178258303e-02   -2.3120926734960854e+00  5.4821079487960489e-01   9.5994067365156324e-02   -2.3123636480138039e+00  5.5224524680376430e-01   -6.6352213633876815e+01  -7.1098329766238294e+01  -6.6714165783082663e+01  -7.1454892259266487e+01
28      7       -1      2       6       1.872119e+06  1.443900e+04  9.5891770191272166e-02   -2.8179375307069519e+00  -3.7929832071888825e-02  9.5957244790116150e-02   -2.8172864411920422e+00  -4.2095200645181290e-02  -9.4318399688399950e+01  -2.9051817737975540e+01  -9.4363224960730705e+01  -2.9136454306988639e+01
29      10      0       1       8       6.121740e+05  9.834000e+03  1.0169673103115374e-01   -2.6038835913979539e+00  -4.6164853353491253e-01  1.0171535295238701e-01   -2.6035015689613266e+00  -4.6631379548365331e-01  -9.0552709061314914e+01  -5.1823159434037670e+01  -9.0548733015725659e+01  -5.1868471413786281e+01
30      10      -1      0       8       1.060112e+06  1.445000e+04  1.0147416456793139e-01   -2.0052128948858168e+00  -1.4790482332900368e-02  1.0175340754098024e-01   -2.0040333482610735e+00  -1.0273800482493238e-02  -4.3363229972612046e+01  -9.3846155416619951e+01  -4.3372358227044181e+01  -9.4168410584678071e+01
