# ID    PID     H       K       L       sum(int)      max(int)      pred tth                 pred eta                 pred ome                 meas tth                 meas eta                 meas ome                 pred X                   pred Y                   meas X                   meas Y                 
0       0       0       -1      -2      9.368420e+05  1.445000e+04  4.4129002831339172e-02   -7.3350242663683854e-02  -3.8190300948320122e-01  4.4131060604174314e-02   -7.3230783469767080e-02  -3.8200247463182180e-01  4.7705855862217248e+01   -5.1020314212407693e-02  4.7708407890679396e+01   -4.5646883453206000e-02
1       1       0       -1      4       5.546276e+06  1.444200e+04  6.0203634335523552e-02   -1.3298729536466483e+00  9.6069252798628091e-01   6.0215950630084100e-02   -1.3300887490720801e+00  9.5944016866312554e-01   1.6695292625570765e+01   -5.8216077393117722e+01  1.6685158888415764e+01   -5.8231975300797771e+01
2       1       1       -1      -4      2.662575e+06  1.440900e+04  6.0199030637778830e-02   5.9425700435761597e-01   1.0862988813954733e-01   6.0198746783059823e-02   5.9426305431076276e-01   1.0892872925363349e-01   5.3816168916728572e+01   3.8807341501198465e+01   5.3815707880799827e+01   3.8807490178851545e+01 
3       2       1       -2      0       1.182762e+06  1.447100e+04  6.4543280761519328e-02   -3.9376893653580741e-01  3.0781465715981032e-01   6.4545315335118481e-02   -3.9386698420692556e-01  3.0783617197047725e-01   6.4198047433912379e+01   -2.2660895184394168e+01  6.4197491350486899e+01   -2.2667866943539714e+01
4       2       -1      -1      0       1.778616e+06  1.446000e+04  6.4538828328233544e-02   -6.7195747385168036e-01  -8.9884871543746336e-01  6.4542147299964256e-02   -6.7218143621351845e-01  -8.9857085722204666e-01  5.4660111266132915e+01   -3.8896367899379314e+01  5.4653421051181368e+01   -3.8910461960261358e+01
5       4       1       -2      3       1.101640e+05  8.530000e+02  7.3651158653967874e-02   -7.9141618399624647e-01  6.6845321071559394e-01   7.3514473702499555e-02   -7.9317306676261146e-01  6.6714723186982750e-01   5.6045366181887822e+01   -5.1765169804166803e+01  5.5847144248561811e+01   -5.1758398202451460e+01
6       4       1       -2      -3      1.411775e+06  1.442300e+04  7.3647752206081302e-02   3.8783363718449058e-02   4.3036819301712596e-02   7.3642331456764187e-02   3.8709799055427173e-02   4.3181595307363582e-02   7.8874002792561527e+01   6.4248220134795915e+00   7.8868518307079157e+01   6.4188911554597690e+00 
7       4       -1      -1      -3      1.479082e+06  1.448200e+04  7.3649351453715858e-02   -1.7138750251281815e-01  -8.4346056961730664e-01  7.3642345526203482e-02   -1.7149994846763728e-01  -8.4340901209828945e-01  7.7828880729978962e+01   -9.7997286443037765e+00  7.7820121895597822e+01   -9.8070729568480406e+00
8       4       2       -1      -3      9.235500e+04  7.190000e+02  7.3635569966067724e-02   6.2430640677982929e-01   7.8415045380392567e-01   7.3359873939523854e-02   6.2435136468094465e-01   7.8477626267382761e-01   6.4207893516113359e+01   4.8677060370765780e+01   6.3970045538311069e+01   4.8509159111753469e+01 
9       6       0       -2      -4      1.601577e+06  1.449300e+04  8.8279507847863176e-02   -7.3384017306475424e-02  -4.0403781229181829e-01  8.8290323754716613e-02   -7.3504347439010700e-02  -4.0431208770460714e-01  9.4171038923878726e+01   -3.3607168328502817e+00  9.4181662109370009e+01   -3.3726895717782472e+00
10      7       1       -2      -6      1.846498e+06  1.444400e+04  9.5919480930680603e-02   3.2359443250924502e-01   -1.4186567538031733e-01  9.5928359434455407e-02   3.2358083491034245e-01   -1.4181218591952705e-01  9.7179368860068166e+01   3.5595755089240342e+01   9.7188725152351324e+01   3.5597466322824182e+01 
11      7       1       1       -6      9.736335e+06  1.439600e+04  9.5913262502852079e-02   1.4777646744809270e+00   9.4829353262839344e-01   9.5922195494805795e-02   1.4775294797426615e+00   9.4882036963483241e-01   1.0603336518275260e+01   1.0389690581562979e+02   1.0627868439861301e+01   1.0390417512030936e+02 
12      7       -1      -1      -6      1.624109e+06  1.444500e+04  9.5924936591857649e-02   1.5779739652084299e-01   -8.2717297957951308e-01  9.5928216627421736e-02   1.5785853043798959e-01   -8.2723218944686916e-01  1.0120659209473062e+02   1.9353007827762841e+01   1.0120903842679502e+02   1.9359661595845239e+01 
13      7       2       -1      -6      3.769432e+06  1.442200e+04  9.5907202894863763e-02   8.2906508440430604e-01   4.0837779150528447e-01   9.5923514067140114e-02   8.2900554577939889e-01   4.0873600717610231e-01   6.9536636241762196e+01   7.7899321052632487e+01   6.9552733314849107e+01   7.7908039985709564e+01 
14      8       1       -3      1       1.145860e+05  1.669000e+03  9.9322731055033878e-02   -5.9495588124431076e-01  1.6933134683886641e-01   9.9326744253120450e-02   -5.9506631041608637e-01  1.6941793854114753e-01   8.8264817838254118e+01   -5.5223450670270203e+01  8.8261893605076693e+01   -5.5235416943323727e+01
15      8       2       -3      -1      6.509800e+04  1.327000e+03  9.9318142789724978e-02   -1.8931206589240820e-01  3.8787972218070904e-01   9.9326391343033865e-02   -1.8934099333109289e-01  3.8787972218070904e-01   1.0428336383859941e+02   -1.6217069699798035e+01  1.0429139841576850e+02   -1.6221671529462952e+01
