# ID    PID     H       K       L       sum(int)      max(int)      pred tth                 pred eta                 pred ome                 meas tth                 meas eta                 meas ome                 pred X                   pred Y                   meas X                   meas Y                 
0       0       0       -1      -2      9.506240e+05  1.445000e+04  4.4131960124231269e-02   -7.3382334651251865e-02  -3.8213674891674987e-01  4.4135185221167758e-02   -7.3043372458644340e-02  -3.8223603427313124e-01  4.7703788010395940e+01   -6.1692874825039413e-02  4.7708288749157894e+01   -4.6249606192716383e-02
1       1       0       -1      4       5.541980e+06  1.444200e+04  6.0206401215382267e-02   -1.3296091363603995e+00  9.6082449815911097e-01   6.0211893673549260e-02   -1.3296387543666666e+00  9.5957585339289997e-01   1.6684453443805452e+01   -5.8223828296552490e+01  1.6684035342901314e+01   -5.8229900087650691e+01
2       1       1       -1      -4      2.618849e+06  1.440900e+04  6.0179985835823173e-02   5.9427875824483012e-01   1.0803855598708445e-01   6.0219173043252389e-02   5.9423451162578811e-01   1.0833689520645201e-01   5.3781286272590293e+01   3.8787364386133632e+01   5.3817026085726745e+01   3.8808252575387790e+01 
3       2       1       -2      0       1.170923e+06  1.447100e+04  6.4536948084236032e-02   -3.9395156578322860e-01  3.0755791815123823e-01   6.4558884987958282e-02   -3.9366026220558842e-01  3.0757870026338052e-01   6.4165505896188222e+01   -2.2678427085072130e+01  6.4194437070471153e+01   -2.2668973942594608e+01
4       2       -1      -1      0       1.769427e+06  1.446000e+04  6.4533581604731549e-02   -6.7189720722148805e-01  -8.9854983509637654e-01  6.4530333256731673e-02   -6.7218113777568489e-01  -9.0261615396203188e-01  5.4667274490918338e+01   -3.8897705741526785e+01  5.4652691098126809e+01   -3.8910691081641666e+01
5       3       0       0       -6      2.364500e+05  4.036000e+03  7.0938292804283876e-02   8.9267117604544999e-01   -7.4599149919183061e-01  7.0945572390888875e-02   8.9302387831506336e-01   -7.4621539515095991e-01  4.8130269102876781e+01   6.1462461636130342e+01   4.8114539577195544e+01   6.1484925066568074e+01 
6       4       1       -2      3       1.093780e+05  8.530000e+02  7.3653372901252970e-02   -7.9152277266819360e-01  6.6837089198854416e-01   7.3515948447976168e-02   -7.9300271543063394e-01  6.6700334933628291e-01   5.6014782366515107e+01   -5.1781200107837364e+01  5.5831252265576083e+01   -5.1758783993349162e+01
7       4       1       -2      -3      1.261756e+06  1.442300e+04  7.3636217327266981e-02   3.8655850591704045e-02   4.2641676064738641e-02   7.3659284583056234e-02   3.8875591879490634e-02   4.2780136349295644e-02   7.8845629537195379e+01   6.4053032867173938e+00   7.8869265485364892e+01   6.4233177076646966e+00 
8       4       -1      -1      -3      1.502208e+06  1.448200e+04  7.3653565402702917e-02   -1.7130957563808558e-01  -8.4341628076059016e-01  7.3637400686576551e-02   -1.7138045633570487e-01  -8.4336353020183696e-01  7.7841192324330365e+01   -9.8032195087727843e+00  7.7823440929801976e+01   -9.8057622650107703e+00
9       4       2       -1      -3      8.978700e+04  7.190000e+02  7.3591046857495498e-02   6.2447121499709213e-01   7.8393915573636452e-01   7.3394086787652524e-02   6.2462004855596998e-01   7.8469293417944874e-01   6.4135038535910397e+01   4.8650426447317500e+01   6.3959846305454242e+01   4.8537750762493275e+01 
