#
# ID	PID	H	K	L	sum(int)	max(int)	pred tth          	pred eta          	 pred ome          	meas tth          	meas eta          	 meas ome          	meas X            	meas Y            	 meas ome
#
10    	4     	2  	-2 	-2 	7.137000e+03	2.360000e+02	7.818521839784e-02	1.564975639479e-01	5.469118870185e-01	7.819751330111e-02	1.564386689694e-01	5.469118870185e-01	8.272027615818e+01	1.624787622325e+01	5.469118870185e-01
11    	17    	0  	-2 	-4 	1.611199e+06	1.449300e+04	8.826418950987e-02	-7.337186606542e-02	-4.040807177040e-01	8.827988043882e-02	-7.343300796842e-02	-4.043538507440e-01	9.418249182622e+01	-3.371598579357e+00	-4.043538507440e-01
12    	45    	1  	-2 	-6 	1.859898e+06	1.444400e+04	9.590797807865e-02	3.236312870102e-01	-1.418184669595e-01	9.591725287750e-02	3.236345010320e-01	-1.417640162693e-01	9.718801546492e+01	3.559794084834e+01	-1.417640162693e-01
13    	45    	1  	1  	-6 	9.735031e+06	1.439600e+04	9.590636443558e-02	1.477601185308e+00	9.482783749570e-01	9.591290889933e-02	1.477533460738e+00	9.488023915883e-01	1.062643109813e+01	1.039036922565e+02	9.488023915883e-01
14    	45    	-1 	-1 	-6 	1.606697e+06	1.444500e+04	9.590953942804e-02	1.578102614551e-01	-8.272536465815e-01	9.591288108063e-02	1.579143475288e-01	-8.273130092867e-01	1.012077459278e+02	1.935918780944e+01	-8.273130092867e-01
15    	45    	2  	-1 	-6 	3.789563e+06	1.442200e+04	9.590764803575e-02	8.290006110829e-01	4.084840773291e-01	9.591415153190e-02	8.290148151552e-01	4.088188530416e-01	6.955433873489e+01	7.790865734037e+01	4.088188530416e-01
16    	2     	1  	-3 	1  	1.156220e+05	1.669000e+03	9.930649659663e-02	-5.949684934785e-01	1.693020143947e-01	9.931390797787e-02	-5.949394550404e-01	1.693897925822e-01	8.826881241496e+01	-5.523143445537e+01	1.693897925822e-01
17    	2     	2  	-3 	-1 	6.620800e+04	1.327000e+03	9.930824204267e-02	-1.892743888852e-01	3.878985862090e-01	9.931514662331e-02	-1.892721481743e-01	3.878985862090e-01	1.042916306578e+02	-1.622051095911e+01	3.878985862090e-01
18    	2     	3  	-2 	-1 	2.334800e+04	4.330000e+02	9.931001069745e-02	2.185175007589e-01	9.128195012964e-01	9.930230131928e-02	2.184132008787e-01	9.121185065619e-01	1.035625198198e+02	2.614882151862e+01	9.121185065619e-01
19    	2     	-1 	-2 	1  	1.681600e+05	2.363000e+03	9.930434484356e-02	-7.978597810038e-01	-6.773413421282e-01	9.931183367671e-02	-7.977658272847e-01	-6.772882017513e-01	7.471000401258e+01	-7.152494639923e+01	-6.772882017513e-01
20    	5     	2  	-3 	2  	2.360000e+03	4.900000e+01	1.014005491179e-01	-4.744991848773e-01	6.064570759550e-01	1.014023803754e-01	-4.743456409802e-01	6.064570759550e-01	9.664520524231e+01	-4.536808364181e+01	6.064570759550e-01
21    	5     	1  	-3 	-2 	8.805800e+04	1.738000e+03	1.013973537627e-01	-2.799787874753e-01	-6.171323057077e-03	1.014001439547e-01	-2.800487925052e-01	-6.171323057077e-03	1.042318275777e+02	-2.607079990713e+01	-6.171323057077e-03
22    	5     	-1 	-2 	-2 	1.001840e+05	2.082000e+03	1.013964924357e-01	-4.428442318431e-01	-6.824395715844e-01	1.013980561992e-01	-4.428093769244e-01	-6.824395715844e-01	9.812197269803e+01	-4.233995518907e+01	-6.824395715844e-01
23    	95    	0  	-1 	-8 	5.967130e+05	6.548000e+03	1.016649017433e-01	5.375313657321e-01	-5.844960593632e-01	1.016645801699e-01	5.375183841365e-01	-5.873747734850e-01	9.336677658759e+01	5.831762890771e+01	-5.873747734850e-01
24    	95    	1  	0  	-8 	1.067985e+06	1.263600e+04	1.016633000410e-01	1.137552464468e+00	-2.516211122847e-01	1.016648186069e-01	1.137533750825e+00	-2.515706065187e-01	4.621430892968e+01	1.006149528174e+02	-2.515706065187e-01
25    	19    	1  	-3 	4  	2.708204e+06	1.448900e+04	1.093653900620e-01	-8.662973471155e-01	3.969917297259e-01	1.093682083631e-01	-8.663470503799e-01	3.991015501081e-01	7.635597344535e+01	-8.449545057778e+01	3.991015501081e-01
26    	19    	2  	-3 	-4 	1.043670e+06	1.446700e+04	1.093655975888e-01	8.203090117993e-02	1.978292076508e-01	1.093713762652e-01	8.202643852816e-02	1.975677435591e-01	1.163838388945e+02	1.295234277782e+01	1.975677435591e-01
27    	19    	3  	-2 	-4 	1.977500e+04	3.970000e+02	1.093665077726e-01	4.664951790071e-01	6.730500126797e-01	1.093626064979e-01	4.665908157207e-01	6.730500126797e-01	1.043370352086e+02	5.535946239619e+01	6.730500126797e-01
28    	19    	-1 	-2 	4  	2.795473e+06	1.446700e+04	1.093622797948e-01	-1.126903264995e+00	-6.941938575296e-01	1.093616412200e-01	-1.126927183442e+00	-6.921371414872e-01	5.122099154188e+01	-1.008369203392e+02	-6.921371414872e-01
29    	6     	3  	-3 	0  	2.379100e+04	4.300000e+02	1.118185704525e-01	-8.375087708927e-02	7.229472967792e-01	1.118260136884e-01	-8.375637042359e-02	7.229472967792e-01	1.190153245265e+02	-6.361486297769e+00	7.229472967792e-01
30    	6     	0  	-3 	0  	3.838066e+06	1.449800e+04	1.118125699488e-01	-6.205865431963e-01	-2.697088934386e-01	1.118147838397e-01	-6.206169464497e-01	-2.698627326081e-01	9.756051004068e+01	-6.514043746381e+01	-2.698627326081e-01
31    	32    	2  	-3 	5  	1.276000e+03	4.400000e+01	1.149834623750e-01	-6.992423873217e-01	8.379681178389e-01	1.150322112265e-01	-6.994734499998e-01	8.379681178389e-01	9.450519919105e+01	-7.469965088158e+01	8.379681178389e-01
32    	32    	1  	-3 	-5 	3.953400e+04	9.020000e+02	1.149793321740e-01	-3.260471601739e-03	-1.413020006585e-01	1.149859217767e-01	-3.245892876619e-03	-1.413020006585e-01	1.227662769143e+02	3.121973288939e+00	-1.413020006585e-01
33    	32    	-1 	-2 	-5 	3.849200e+04	7.860000e+02	1.149796717390e-01	-1.379598471718e-01	-6.966015519087e-01	1.149859457298e-01	-1.378505404718e-01	-6.966627644850e-01	1.216527358248e+02	-1.315879686014e+01	-6.966627644850e-01
34    	32    	3  	-1 	-5 	8.928000e+03	1.670000e+02	1.149799226194e-01	7.706655558456e-01	8.622249610945e-01	1.149646443718e-01	7.706963128426e-01	8.622249610945e-01	8.827785974663e+01	8.794282986594e+01	8.622249610945e-01
35    	102   	0  	-2 	8  	1.168000e+04	1.360000e+02	1.204460678233e-01	-1.335487205850e+00	8.330875355804e-01	1.204664013574e-01	-1.335455143611e+00	8.358852176798e-01	3.138799400502e+01	-1.203926136408e+02	8.358852176798e-01
36    	102   	2  	-2 	-8 	1.663830e+05	2.367000e+03	1.204463191766e-01	5.952189790743e-01	7.235781586815e-02	1.204400452326e-01	5.952439244710e-01	7.238076236953e-02	1.065478744514e+02	7.476497760411e+01	7.238076236953e-02
37    	184   	1  	-1 	-10	2.448961e+06	1.445300e+04	1.239940177431e-01	8.018713357980e-01	-3.358881561254e-01	1.240039191029e-01	8.019207195608e-01	-3.361156761378e-01	9.227103318625e+01	9.755205695966e+01	-3.361156761378e-01
38    	184   	-1 	0  	-10	1.859346e+06	1.446500e+04	1.239971405401e-01	6.361433868329e-01	-9.954847847713e-01	1.239943130431e-01	6.361352379653e-01	-9.951128120529e-01	1.065767837411e+02	8.126098638847e+01	-9.951128120529e-01
39    	137   	1  	-2 	-9 	4.491680e+05	7.451000e+03	1.244850332243e-01	4.865124639574e-01	-2.757474608799e-01	1.244870859303e-01	4.865240358521e-01	-2.756379620324e-01	1.174968161670e+02	6.496426018978e+01	-2.756379620324e-01
40    	137   	1  	1  	-9 	1.697797e+06	1.440900e+04	1.244835802991e-01	1.430536552004e+00	-6.449138944054e-01	1.244796720866e-01	1.430450733042e+00	-6.447058844681e-01	1.953227303541e+01	1.334627781770e+02	-6.447058844681e-01
41    	137   	-1 	-1 	-9 	3.424770e+05	5.398000e+03	1.244872533450e-01	3.506224088795e-01	-8.278752867797e-01	1.244871020517e-01	3.506337728826e-01	-8.279338420494e-01	1.247868506655e+02	4.867263757580e+01	-8.279338420494e-01
42    	137   	2  	-1 	-9 	7.378120e+05	7.420000e+03	1.244841665007e-01	9.122639372150e-01	1.062933734641e-01	1.244851320383e-01	9.123235167889e-01	1.063212869233e-01	8.164345575113e+01	1.073951002871e+02	1.063212869233e-01
43    	3     	2  	-4 	0  	5.968780e+05	1.230500e+04	1.291358668411e-01	-3.943700457111e-01	2.728323037264e-01	1.291367493614e-01	-3.944215474966e-01	2.728831172245e-01	1.275093855852e+02	-4.889656600298e+01	2.728831172245e-01
44    	3     	-2 	-2 	0  	9.324410e+05	1.098400e+04	1.291326746495e-01	-6.731704446775e-01	-9.403524004755e-01	1.291316194501e-01	-6.731845707686e-01	-9.402971968509e-01	1.082948784644e+02	-8.157475485262e+01	-9.402971968509e-01
45    	12    	2  	-4 	3  	2.946630e+05	1.681000e+03	1.339289833462e-01	-6.153178778120e-01	4.364203415222e-01	1.339294042109e-01	-6.153418918325e-01	4.346656862914e-01	1.172173605478e+02	-7.820564762560e+01	4.346656862914e-01
46    	12    	2  	-4 	-3 	1.830420e+05	3.603000e+03	1.339274815430e-01	-1.646250620174e-01	1.295812416478e-01	1.339293750190e-01	-1.646467140971e-01	1.296085121194e-01	1.411224173680e+02	-1.964108680231e+01	1.296085121194e-01
47    	12    	-2 	-2 	-3 	2.201960e+05	3.573000e+03	1.339262923454e-01	-4.056340720281e-01	-9.002673349057e-01	1.339295341830e-01	-4.056399154381e-01	-9.002375123780e-01	1.316259083420e+02	-5.231868826555e+01	-9.002375123780e-01
48    	12    	4  	-2 	-3 	2.189000e+05	3.157000e+03	1.339299502248e-01	4.527502770813e-01	9.409678400205e-01	1.339281722055e-01	4.528362849204e-01	9.410108951962e-01	1.285720661981e+02	6.545379293510e+01	9.410108951962e-01
49    	12    	-2 	-2 	3  	4.655810e+05	6.592000e+03	1.339240153184e-01	-9.406831952556e-01	-1.018467997910e+00	1.339244006939e-01	-9.407003314059e-01	-1.018356239423e+00	8.511102796936e+01	-1.109474447768e+02	-1.018356239423e+00
50    	10    	1  	-4 	2  	3.062980e+05	4.262000e+03	1.364833463788e-01	-6.879609443710e-01	7.697414214635e-02	1.364801681836e-01	-6.879746613508e-01	7.706280522335e-02	1.131158331285e+02	-8.812283473020e+01	7.706280522335e-02
51    	10    	3  	-4 	-2 	1.319300e+05	2.809000e+03	1.364867379950e-01	-9.247406227389e-02	4.118607523074e-01	1.364817860940e-01	-9.247721693089e-02	4.117767468443e-01	1.451287952855e+02	-9.755498302524e+00	4.117767468443e-01
52    	10    	4  	-3 	-2 	6.460000e+02	3.800000e+01	1.364884305413e-01	2.041316523798e-01	7.873340919074e-01	1.365461804062e-01	2.047338304589e-01	7.873340919074e-01	1.426995079805e+02	3.290665548171e+01	7.873340919074e-01
53    	10    	-1 	-3 	2  	3.714380e+05	4.209000e+03	1.364809658625e-01	-8.453249745452e-01	-5.699692342872e-01	1.364905159016e-01	-8.453011355125e-01	-5.699398665116e-01	9.743237993365e+01	-1.045050706183e+02	-5.699398665116e-01
54    	106   	1  	-3 	-8 	9.944400e+04	1.679000e+03	1.366819618967e-01	2.011583597093e-01	-2.483362638553e-01	1.366858217729e-01	2.011899985374e-01	-2.524163597338e-01	1.429475293340e+02	3.243614262404e+01	-2.524163597338e-01
55    	106   	2  	1  	-8 	4.588600e+05	6.374000e+03	1.366795945418e-01	1.328138873419e+00	1.005401596489e+00	1.366863140176e-01	1.328066342767e+00	1.005930822721e+00	3.585851688088e+01	1.436026222513e+02	1.005930822721e+00
56    	106   	-1 	-2 	-8 	9.856100e+04	2.237000e+03	1.366831735774e-01	8.686584011671e-02	-7.153887117348e-01	1.366840694680e-01	8.683870754278e-02	-7.197187436138e-01	1.453525416779e+02	1.609919080344e+01	-7.197187436138e-01
57    	106   	3  	-1 	-8 	1.125060e+05	1.660000e+03	1.366813433536e-01	9.093324404986e-01	5.640539923901e-01	1.366840323100e-01	9.093104844579e-01	5.640539923901e-01	8.994393391199e+01	1.174596911442e+02	5.640539923901e-01
58    	191   	0  	-2 	-10	6.506490e+05	1.132000e+04	1.398214089903e-01	3.572481722754e-01	-5.445487930270e-01	1.398250308592e-01	3.572845224999e-01	-5.446823250699e-01	1.398332094697e+02	5.526268445627e+01	-5.446823250699e-01
59    	191   	2  	0  	-10	1.488726e+06	1.443700e+04	1.398189250054e-01	1.183283295741e+00	1.415940287705e-01	1.398129496319e-01	1.183281197209e+00	1.418779050681e-01	5.700380398497e+01	1.402646064327e+02	1.418779050681e-01
60    	302   	0  	0  	-12	1.001532e+06	1.042100e+04	1.419396347604e-01	8.952623172222e-01	-8.020677021881e-01	1.419404849604e-01	8.952598544343e-01	-8.020478053733e-01	9.504703463527e+01	1.206074469669e+02	-8.020478053733e-01
61    	24    	3  	-4 	4  	1.530700e+04	2.570000e+02	1.425161106877e-01	-4.972851652569e-01	7.329436578831e-01	1.425128234956e-01	-4.972516143892e-01	7.334265395309e-01	1.340943774892e+02	-6.836346221682e+01	7.334265395309e-01
62    	24    	1  	-4 	-4 	3.573280e+05	4.278000e+03	1.425100378282e-01	-2.214796984843e-01	-1.519826582740e-01	1.425116899730e-01	-2.214600451468e-01	-1.549784987811e-01	1.485704332242e+02	-2.953423367486e+01	-1.549784987811e-01
63    	24    	-1 	-3 	-4 	3.845200e+05	7.339000e+03	1.425095336772e-01	-3.343210869773e-01	-6.155216341085e-01	1.425149240584e-01	-3.343286768031e-01	-6.153777483879e-01	1.439466301375e+02	-4.589848499789e+01	-6.153777483879e-01
64    	54    	2  	-4 	6  	6.372500e+04	8.790000e+02	1.473799990849e-01	-7.934560460868e-01	6.159210698327e-01	1.473855855688e-01	-7.934905783630e-01	6.159210698327e-01	1.110985649054e+02	-1.076964952764e+02	6.159210698327e-01
65    	54    	2  	-4 	-6 	6.790590e+05	1.451400e+04	1.473772678762e-01	3.892987658084e-02	6.167159287528e-03	1.473901937362e-01	3.897624307311e-02	6.058413389672e-03	1.572760307507e+02	9.672914325844e+00	6.058413389672e-03
66    	54    	-2 	-2 	-6 	6.650220e+05	1.206500e+04	1.473779045825e-01	-1.717144515534e-01	-8.810083052654e-01	1.473762662236e-01	-1.717651769045e-01	-8.851446249976e-01	1.551595859326e+02	-2.306553112952e+01	-8.851446249976e-01
67    	54    	4  	-2 	-6 	6.839800e+04	1.036000e+03	1.473784774491e-01	6.257597839810e-01	7.386942093810e-01	1.473806038871e-01	6.256979309038e-01	7.386942093810e-01	1.276437527076e+02	9.486430640074e+01	7.386942093810e-01
68    	16    	4  	-4 	2  	5.030000e+03	8.900000e+01	1.510212810914e-01	-2.064558997782e-01	8.021296523698e-01	1.510238053996e-01	-2.064709158076e-01	8.021296523698e-01	1.579978066661e+02	-2.917835673024e+01	8.021296523698e-01
69    	16    	0  	-4 	-2 	2.407650e+05	2.887000e+03	1.510124804176e-01	-4.698596692770e-01	-3.373795962282e-01	1.510129109623e-01	-4.698803592242e-01	-3.373483888582e-01	1.441484096121e+02	-6.881990896042e+01	-3.373483888582e-01
70    	195   	1  	-3 	10 	9.804440e+05	1.324000e+04	1.540407022862e-01	-1.123695987686e+00	9.589960132511e-01	1.540494026016e-01	-1.123776263454e+00	9.621684171313e-01	7.231787900092e+01	-1.437398847057e+02	9.621684171313e-01
71    	195   	2  	-3 	-10	6.557740e+05	8.946000e+03	1.540388894321e-01	4.312961407194e-01	-9.242480369345e-02	1.540394748943e-01	4.313178384334e-01	-9.226943981034e-02	1.494573034063e+02	7.176906362784e+01	-9.226943981034e-02
72    	195   	-2 	-1 	-10	5.504640e+05	7.796000e+03	1.540425842535e-01	2.190027500310e-01	-9.769921009577e-01	1.540355621334e-01	2.190542916058e-01	-9.808885377960e-01	1.605679412086e+02	3.904766580793e+01	-9.808885377960e-01
73    	195   	3  	-2 	-10	1.220005e+06	8.923000e+03	1.540385461145e-01	7.473716439382e-01	2.294207966378e-01	1.540405775137e-01	7.473669491208e-01	2.295523896323e-01	1.208312314776e+02	1.143841167075e+02	2.295523896323e-01
74    	34    	0  	-4 	4  	4.255570e+05	5.876000e+03	1.564843206009e-01	-9.127587527131e-01	-1.831956884343e-01	1.564833186491e-01	-9.127953464015e-01	-1.833072330507e-01	1.031204104918e+02	-1.276947502846e+02	-1.833072330507e-01
75    	34    	4  	-4 	-4 	1.663500e+04	4.480000e+02	1.564902425884e-01	1.568974929264e-01	5.072738401051e-01	1.564777034443e-01	1.569155302686e-01	5.072738401051e-01	1.650859743051e+02	2.951389651129e+01	5.072738401051e-01
76    	115   	1  	-4 	8  	2.600980e+05	2.699000e+03	1.644392123959e-01	-1.044931489827e+00	4.175905907950e-01	1.644340778151e-01	-1.044988628755e+00	4.189781247991e-01	8.930491449357e+01	-1.473731774430e+02	4.189781247991e-01
77    	115   	3  	-4 	-8 	1.423230e+05	2.445000e+03	1.644395813823e-01	2.634657741676e-01	1.337608511037e-01	1.644373272608e-01	2.634991960599e-01	1.337768545232e-01	1.696418688005e+02	4.902778042127e+01	1.337768545232e-01
78    	115   	4  	-3 	-8 	1.998790e+05	2.817000e+03	1.644400595429e-01	5.301648507282e-01	4.423714778759e-01	1.644378449074e-01	5.301307640665e-01	4.423882431798e-01	1.516325536526e+02	9.172623166369e+01	4.423882431798e-01
79    	115   	-1 	-3 	8  	5.057150e+05	8.012000e+03	1.644356926269e-01	-1.283475202656e+00	-5.463555903672e-01	1.644404094403e-01	-1.283433064177e+00	-5.427220689772e-01	5.125219273243e+01	-1.638956778931e+02	-5.427220689772e-01
80    	155   	2  	-4 	9  	9.402000e+03	1.200000e+02	1.674291834709e-01	-9.168150491626e-01	8.003150623980e-01	1.674282630365e-01	-9.167499380974e-01	8.003150623980e-01	1.098125778277e+02	-1.374535681890e+02	8.003150623980e-01
81    	155   	2  	-4 	-9 	8.610500e+04	1.770000e+03	1.674255734327e-01	2.012688276865e-01	-1.001395067533e-01	1.674230399638e-01	2.013093339878e-01	-1.042853351632e-01	1.753222908791e+02	3.913833687021e+01	-1.042853351632e-01
82    	155   	-2 	-2 	-9 	8.132700e+04	1.725000e+03	1.674276483984e-01	1.504732919725e-02	-8.743607605290e-01	1.674378746745e-01	1.508523318258e-02	-8.743607605290e-01	1.789802266975e+02	6.324168348521e+00	-8.743607605290e-01
83    	155   	4  	-2 	-9 	2.081510e+05	1.915000e+03	1.674257270498e-01	7.501402567918e-01	5.330126143486e-01	1.674216854383e-01	7.501083819127e-01	5.330126143486e-01	1.310613916263e+02	1.245723231802e+02	5.330126143486e-01
84    	29    	2  	-5 	4  	9.218810e+05	1.115100e+04	1.693227690735e-01	-6.948838434593e-01	3.080248782354e-01	1.693220803746e-01	-6.949412960631e-01	3.081616212300e-01	1.396716501705e+02	-1.114636820694e+02	3.081616212300e-01
85    	29    	3  	-5 	-4 	4.014570e+05	6.851000e+03	1.693229930997e-01	-9.385363057729e-02	1.994957605362e-01	1.693164953793e-01	-9.383076720895e-02	1.995237800925e-01	1.802920594952e+02	-1.317876574598e+01	1.995237800925e-01
86    	29    	-3 	-2 	-4 	5.113350e+05	6.981000e+03	1.693217183689e-01	-3.767917356644e-01	-1.034969465585e+00	1.693244124623e-01	-3.768330145109e-01	-1.034900449074e+00	1.686005919720e+02	-6.247202757062e+01	-1.034900449074e+00
87    	29    	5  	-3 	-4 	5.751700e+04	7.970000e+02	1.693256012728e-01	3.927809234131e-01	8.209287153581e-01	1.693166304755e-01	3.928093246020e-01	8.209287153581e-01	1.671992261484e+02	7.236344201975e+01	8.209287153581e-01
88    	29    	-2 	-3 	4  	1.064451e+06	8.795000e+03	1.693175202891e-01	-9.669107217211e-01	-8.658631994659e-01	1.693192052633e-01	-9.669522050227e-01	-8.655631841342e-01	1.037791750611e+02	-1.443994097281e+02	-8.655631841342e-01
89    	491   	0  	-1 	-14	5.917500e+05	3.525000e+03	1.698030316935e-01	6.869216224365e-01	-6.901295071131e-01	1.698022043764e-01	6.869165997614e-01	-6.869665162952e-01	1.404457771438e+02	1.177801875340e+02	-6.869665162952e-01
90    	491   	1  	0  	-14	7.100150e+05	1.152700e+04	1.698011701602e-01	1.058748109674e+00	-5.871900531917e-01	1.697993230498e-01	1.058733532283e+00	-5.869572840387e-01	8.934429765230e+01	1.604750543418e+02	-5.869572840387e-01
91    	13    	4  	-5 	0  	2.077700e+04	4.140000e+02	1.709233259778e-01	-2.016700041377e-01	5.407275213101e-01	1.709177387317e-01	-2.017629101255e-01	5.407275213101e-01	1.791833673300e+02	-3.269293540223e+01	5.407275213101e-01
92    	13    	1  	-5 	0  	3.598600e+05	2.941000e+03	1.709167651746e-01	-5.549682121985e-01	-8.763831504287e-02	1.709126463454e-01	-5.549360291056e-01	-8.644872566844e-02	1.557840771087e+02	-9.195188437063e+01	-8.644872566844e-02
93    	13    	-1 	-4 	0  	4.546630e+05	3.970000e+03	1.709149525070e-01	-6.655418761585e-01	-5.407169243958e-01	1.709164137442e-01	-6.655240108418e-01	-5.407760984444e-01	1.443410896598e+02	-1.084094602873e+02	-5.407760984444e-01
94    	13    	5  	-4 	0  	1.852800e+04	4.130000e+02	1.709254497826e-01	3.573263755979e-02	8.416656967306e-01	1.709121874776e-01	3.566705112349e-02	8.416656967306e-01	1.826391768965e+02	1.012006285928e+01	8.416656967306e-01
95    	22    	1  	-5 	3  	1.513300e+05	1.850000e+03	1.745735662396e-01	-7.407863273202e-01	6.392560460636e-03	1.745712509363e-01	-7.407638295866e-01	6.415972992068e-03	1.384766238633e+02	-1.215028246825e+02	6.415972992068e-03
96    	22    	4  	-5 	-3 	2.964300e+04	5.610000e+02	1.745785478228e-01	-3.727911489997e-02	4.165112721268e-01	1.745666396880e-01	-3.734486678810e-02	4.165112721268e-01	1.866150804880e+02	-3.254576753171e+00	4.165112721268e-01
-999  	22    	5  	-4 	-3 	    nan     	    nan     	1.745801899929e-01	1.951011998538e-01	7.077070417294e-01	       nan        	       nan        	       nan        	       nan        	       nan        	       nan        
98    	22    	-1 	-4 	3  	1.582640e+05	1.299000e+03	1.745710648957e-01	-8.688139208831e-01	-5.169790050798e-01	1.745720849821e-01	-8.687919226651e-01	-5.168693320056e-01	1.214337170377e+02	-1.379868129177e+02	-5.168693320056e-01
99    	23    	4  	-5 	3  	5.600000e+02	2.800000e+01	1.745811548148e-01	-3.629398445536e-01	6.672257082170e-01	1.746310213648e-01	-3.625409121531e-01	6.672257082170e-01	1.749045678386e+02	-6.210156494350e+01	6.672257082170e-01
100   	23    	1  	-5 	-3 	7.403100e+04	1.374000e+03	1.745732869290e-01	-3.651625208352e-01	-1.689347558582e-01	1.745734853574e-01	-3.651711040573e-01	-1.689347558582e-01	1.746716723468e+02	-6.253553811035e+01	-1.689347558582e-01
101   	23    	-1 	-4 	-3 	8.090800e+04	1.078000e+03	1.745722381249e-01	-4.620546784915e-01	-5.658691483958e-01	1.745771780616e-01	-4.620467085948e-01	-5.658691483958e-01	1.675010847059e+02	-7.898519294802e+01	-5.658691483958e-01
102   	23    	5  	-4 	3  	6.402900e+04	1.285000e+03	1.745836721603e-01	-1.242067605289e-01	9.682456922336e-01	1.745735405471e-01	-1.242441768377e-01	9.682456922336e-01	1.853623244500e+02	-1.930214896363e+01	9.682456922336e-01
103   	127   	0  	-4 	-8 	1.438150e+05	2.148000e+03	1.767008744952e-01	-7.354688720184e-02	-4.484186157907e-01	1.767111780622e-01	-7.356805980856e-02	-4.518352451014e-01	1.885759202957e+02	-1.012196114321e+01	-4.518352451014e-01
104   	211   	1  	-4 	-10	4.255330e+05	8.700000e+03	1.791451542931e-01	1.350888164263e-01	-3.137319508014e-01	1.791439792608e-01	1.350887781254e-01	-3.177731308243e-01	1.898956589251e+02	2.929304599114e+01	-3.177731308243e-01
105   	211   	3  	1  	-10	1.404402e+06	1.446600e+04	1.791422827149e-01	1.251563400302e+00	9.799220069233e-01	1.791409182929e-01	1.251534085992e+00	9.832681434480e-01	6.075522319247e+01	1.840484828200e+02	9.832681434480e-01
106   	211   	-1 	-3 	-10	3.862160e+05	6.678000e+03	1.791461682911e-01	4.825218463995e-02	-6.667202213846e-01	1.791404865376e-01	4.827593423918e-02	-6.705255322726e-01	1.914423583731e+02	1.285517798662e+01	-6.705255322726e-01
107   	211   	4  	-1 	-10	3.441600e+04	5.930000e+02	1.791442674438e-01	9.451811442745e-01	6.425662095253e-01	1.791424935548e-01	9.451824306462e-01	6.425662095253e-01	1.125018758310e+02	1.577141918627e+02	6.425662095253e-01
108   	338   	0  	-3 	12 	8.872000e+03	1.760000e+02	1.808060913647e-01	-1.345069326628e+00	7.011813135710e-01	1.808178652551e-01	-1.345059293739e+00	7.047306939845e-01	4.488305233706e+01	-1.839466043794e+02	7.047306939845e-01
109   	338   	3  	-3 	-12	2.671640e+05	3.450000e+03	1.808064692543e-01	5.967973737317e-01	3.589135202824e-02	1.808040102228e-01	5.967981011034e-01	3.590389500620e-02	1.600378143017e+02	1.115278918525e+02	3.590389500620e-02
