# ID    PID     H       K       L       sum(int)      max(int)      pred tth                 pred eta                 pred ome                 meas tth                 meas eta                 meas ome                 pred X                   pred Y                   meas X                   meas Y                 
0       0       0       -1      -2      1.130450e+06  1.403700e+04  4.4137369937963730e-02   -7.3363501719763149e-02  -3.8163495997058888e-01  4.4135161476107271e-02   -7.3485145801774593e-02  -3.8171924665924339e-01  4.7583008167043296e+01   -4.0828791447492570e-03  4.7580283517348910e+01   -9.5468321927994256e-03
1       1       0       -1      4       5.781392e+06  1.444100e+04  6.0214325370696722e-02   -1.3299891541889193e+00  9.6098257672432752e-01   6.0214206164905970e-02   -1.3299738277442712e+00  9.6004292661068380e-01   1.6710838957566608e+01   -5.8188290362209280e+01  1.6711620798016238e+01   -5.8187936297615678e+01
2       1       1       -1      -4      2.790687e+06  1.440800e+04  6.0214185902401414e-02   5.9424570857161263e-01   1.0890416793407451e-01   6.0217328183231431e-02   5.9417194557694530e-01   1.0934859823853080e-01   5.3740442365163872e+01   3.8867815288567428e+01   5.3745858867278862e+01   3.8865812752302517e+01 
3       2       1       -2      0       1.204440e+06  1.447000e+04  6.4552993114872420e-02   -3.9377576897189859e-01  3.0801859130700449e-01   6.4553975916781858e-02   -3.9367731071137252e-01  3.0805049641378091e-01   6.4143005275698727e+01   -2.2619730585017347e+01  6.4146518132445436e+01   -2.2613945575981308e+01
4       2       -1      -1      0       1.779275e+06  1.446100e+04  6.4551574819678437e-02   -6.7200460916916493e-01  -8.9865081922537460e-01  6.4553318785858252e-02   -6.7204049971051294e-01  -9.0268651454618754e-01  5.4526703856204364e+01   -3.8858054843272960e+01  5.4526656383364987e+01   -3.8861084949448014e+01
5       4       1       -2      3       1.366130e+05  1.008000e+03  7.3659817079800571e-02   -7.9148193869079186e-01  6.6865510513283155e-01   7.3447270274012114e-02   -7.9120993884983037e-01  6.6642408138490306e-01   5.6031903452811008e+01   -5.1733942620861612e+01  5.5888361844210088e+01   -5.1559783348136776e+01
6       4       1       -2      -3      1.317392e+06  1.442300e+04  7.3662729521632719e-02   3.8793066158608842e-02   4.3277874281145094e-02   7.3662719480765373e-02   3.8752648703397938e-02   4.3418128116952802e-02   7.8795699465191362e+01   6.4749816117616650e+00   7.8795833599735616e+01   6.4718508009310041e+00 
7       4       -1      -1      -3      1.270385e+06  1.448100e+04  7.3661689787592716e-02   -1.7142585763698551e-01  -8.4319082989182081e-01  7.3664915697776001e-02   -1.7158395023517614e-01  -8.4312696607866255e-01  7.7698257760289266e+01   -9.7564069903767781e+00  7.7699553090331136e+01   -9.7690599156985893e+00
8       4       2       -1      -3      1.070230e+05  7.280000e+02  7.3653659320934192e-02   6.2432393170898626e-01   7.8434730531272179e-01   7.3322055101397735e-02   6.2402029385535285e-01   7.8476576815347721e-01   6.4223872686456403e+01   4.8744229896837993e+01   6.3954000065741290e+01   4.8519886035236560e+01 
9       6       0       -2      -4      1.503273e+06  1.449400e+04  8.8296254301196961e-02   -7.3397302712569570e-02  -4.0377398534951514e-01  8.8293143578621891e-02   -7.3453000744488933e-02  -4.0401036601515800e-01  9.4057891071731490e+01   -3.3151700272736280e+00  9.4054222642523456e+01   -3.3201019556343403e+00
10      7       1       -2      -6      1.810756e+06  1.444000e+04  9.5941031775928415e-02   3.2359322405325458e-01   -1.4158985895585696e-01  9.5937800891340491e-02   3.2355308809421629e-01   -1.4149037093976438e-01  9.7090157861547894e+01   3.5653813706235262e+01   9.7088221872984235e+01   3.5648874050114244e+01 
11      7       1       1       -6      1.006603e+07  1.439600e+04  9.5935288937334259e-02   1.4776867059091239e+00   9.4813032267793373e-01   9.5935326770160603e-02   1.4775351671939645e+00   9.4847638364328024e-01   1.0630647578564412e+01   1.0398179586517645e+02   1.0645957422954282e+01   1.0398043959139250e+02 
12      7       -1      -1      -6      1.506557e+06  1.444400e+04  9.5940389258014680e-02   1.5777753756374410e-01   -8.2686791829426143e-01  9.5936686682417671e-02   1.5778199372268722e-01   -8.2692243387599895e-01  1.0107975354596365e+02   1.9401700706703721e+01   1.0107580646339686e+02   1.9401519584294565e+01 
13      7       2       -1      -6      3.732383e+06  1.442200e+04  9.5932788399178223e-02   8.2903777695749581e-01   4.0861335433077595e-01   9.5944464778687871e-02   8.2892380721331704e-01   4.0890862115796484e-01   6.9506417842707961e+01   7.7975319102908145e+01   6.9523310929283099e+01   7.7976699474674220e+01 
14      10      0       -1      -8      5.548800e+05  4.965000e+03  1.0170019343847676e-01   5.3747794419983630e-01   -5.8417459191376941e-01  1.0170416059627532e-01   5.3743885738356190e-01   -5.8704879577269586e-01  9.3246532593051484e+01   5.8379544168231263e+01   9.3252171931823796e+01   5.8378092313748560e+01 
15      10      1       0       -8      9.174630e+05  1.441000e+04  1.0169519462225822e-01   1.1375141853134711e+00   -2.5146930809612689e-01  1.0169592206460669e-01   1.1374984545227260e+00   -2.5142660049733839e-01  4.6099821761767728e+01   1.0068817974271903e+02   4.6101679692250229e+01   1.0068817676518835e+02 
16      11      1       -3      4       2.729645e+06  1.448900e+04  1.0939790514206520e-01   -8.6632545903903657e-01  3.9720545318320777e-01   1.0940408513366850e-01   -8.6634780688332624e-01  3.9514138728030357e-01   7.6317598430797574e+01   -8.4459549016572126e+01  7.6319624461559457e+01   -8.4466213496243171e+01
17      11      2       -3      -4      1.068849e+06  1.446700e+04  1.0939767452488469e-01   8.2012914027648751e-02   1.9801431162746294e-01   1.0940166270283541e-01   8.2021873818190594e-02   1.9774411477895817e-01   1.1632718183629981e+02   1.3007071630497789e+01   1.1633128508379650e+02   1.3008458574632662e+01 
18      11      3       -2      -4      1.828000e+04  3.070000e+02  1.0938785750118744e-01   4.6654603652207721e-01   6.7323094365199809e-01   1.0940331576798121e-01   4.6665313740377751e-01   6.7323094365199820e-01   1.0433990984437432e+02   5.5419643767154575e+01   1.0434898526985599e+02   5.5438092994334696e+01 
19      11      -1      -2      4       2.573968e+06  1.446600e+04  1.0939632566869555e-01   -1.1269315714066022e+00  -6.9381564406967666e-01  1.0940199474965874e-01   -1.1269186294179265e+00  -6.9167481585131241e-01  5.1085298072208971e+01   -1.0080143749899031e+02  5.1089296196653862e+01   -1.0080626044129234e+02
20      12      0       -3      0       3.833361e+06  1.449700e+04  1.1185118960252365e-01   -6.2058906754065413e-01  -2.6942095356492979e-01  1.1185896035109168e-01   -6.2064746296113094e-01  -2.6949474403545176e-01  9.7458033589244209e+01   -6.5099432136163827e+01  9.7460769937307717e+01   -6.5109838119901752e+01
21      12      3       -3      0       2.834600e+04  6.660000e+02  1.1183899040509321e-01   -8.3766396119800510e-02  7.2315639133132037e-01   1.1186369063116947e-01   -8.3732062216065564e-02  7.2315639133132037e-01   1.1901608693005751e+02   -6.3094634168212771e+00  1.1904260522838462e+02   -6.3075632180065639e+00
22      15      1       -1      -10     2.519292e+06  1.444700e+04  1.2403539430956420e-01   8.0181739140039066e-01   -3.3565870663123942e-01  1.2403880938291938e-01   8.0180104880428305e-01   -3.3595457285092578e-01  9.2161117944531256e+01   9.7608630456615671e+01   9.2165163983517516e+01   9.7609765625041135e+01 
23      15      -1      0       -10     1.756736e+06  1.446300e+04  1.2403555116397125e-01   6.3611269703836404e-01   -9.9509447855053546e-01  1.2403128825375091e-01   6.3619180587787716e-01   -9.9468734192662378e-01  1.0644947967244424e+02   8.1322338525491588e+01   1.0643965096449601e+02   8.1327951660322782e+01 
24      16      1       -2      -9      4.144550e+05  4.705000e+03  1.2452834027870643e-01   4.8646408335470298e-01   -2.7550661477947080e-01  1.2453144393891598e-01   4.8646916142621860e-01   -2.7540858989941552e-01  1.1740004535285810e+02   6.5025488187483617e+01   1.1740266364985185e+02   6.5027633116281052e+01 
25      16      1       1       -9      1.712460e+06  1.441300e+04  1.2452206490995939e-01   1.4305014119081050e+00   -6.4491120040620231e-01  1.2452478095514466e-01   1.4304832116481787e+00   -6.4486046237232864e-01  1.9385206037646423e+01   1.3354538015670383e+02   1.9387976737879875e+01   1.3354792234840210e+02 
26      16      -1      -1      -9      3.381340e+05  6.874000e+03  1.2452796527160295e-01   3.5058492567899402e-01   -8.2750144412271465e-01  1.2452652039681691e-01   3.5057163546340647e-01   -8.2756916496648114e-01  1.2466496155704944e+02   4.8728258252901142e+01   1.2466411819317990e+02   4.8726085552912274e+01 
27      16      2       -1      -9      7.684440e+05  9.308000e+03  1.2452099929931591e-01   9.1226028746329013e-01   1.0641734335784789e-01   1.2452559484461825e-01   9.1227433671749969e-01   1.0646078103443121e-01   8.1573880566174310e+01   1.0746591745630633e+02   8.1575414161606034e+01   1.0747093032759493e+02 
28      18      2       -4      0       5.753810e+05  1.085900e+04  1.2917335863035895e-01   -3.9439550456603745e-01  2.7302668467493196e-01   1.2917861263719774e-01   -3.9439369535056606e-01  2.7307722020762809e-01   1.2746902501020767e+02   -4.8851982510847463e+01  1.2747431314057441e+02   -4.8853899303697837e+01
29      18      -2      -2      0       8.731790e+05  1.040500e+04  1.2917051759393533e-01   -6.7321480339451645e-01  -9.3995452814152924e-01  1.2917526948053545e-01   -6.7324977197655878e-01  -9.3990403290489566e-01  1.0816041729837248e+02   -8.1533068256456687e+01  1.0816142728610362e+02   -8.1539962138517126e+01
30      21      2       -4      3       3.064190e+05  2.005000e+03  1.3396586302195687e-01   -6.1535514296732596e-01  4.3661841742833241e-01   1.3397050040598216e-01   -6.1530903335090881e-01  4.3508106794360879e-01   1.1719002286455006e+02   -7.8171098001250073e+01  1.1719762150590684e+02   -7.8168606976425338e+01
31      21      2       -4      -3      1.795260e+05  3.176000e+03  1.3396907249814652e-01   -1.6464581804201150e-01  1.2977775571361749e-01   1.3397075694083335e-01   -1.6460298540708124e-01  1.2980356729057038e-01   1.4107006372010068e+02   -1.9592819945720848e+01  1.4107282500415101e+02   -1.9587126577168334e+01
32      21      -2      -2      -3      2.287250e+05  4.841000e+03  1.3396655675811403e-01   -4.0566907330395241e-01  -8.9987331953926686e-01  1.3397332327123829e-01   -4.0577857156584984e-01  -8.9985157207673250e-01  1.3149422853494107e+02   -5.2274462786576876e+01  1.3149480028225773e+02   -5.2291560960294255e+01
33      21      4       -2      -3      2.420600e+05  4.216000e+03  1.3395091072506773e-01   4.5282621332938250e-01   9.4120172879367781e-01   1.3397289841406487e-01   4.5271762596040427e-01   9.4124931688366864e-01   1.2860654278621723e+02   6.5515209939675970e+01   1.2863443087171177e+02   6.5511739270741344e+01 
34      21      -2      -2      3       4.454480e+05  5.244000e+03  1.3396289887078253e-01   -9.4074136473766024e-01  -1.0180756357371965e+00  1.3397447445479591e-01   -9.4075420929727949e-01  -1.0179657611939299e+00  8.4971852881153524e+01   -1.1090581961436807e+02  8.4977703391214391e+01   -1.1091688522324850e+02
35      23      1       -4      2       3.087380e+05  4.241000e+03  1.3652726005538432e-01   -6.8797336971640199e-01  7.7195294919922969e-02   1.3653579116063883e-01   -6.8795956585455054e-01  7.7274339502274386e-02   1.1305040323749431e+02   -8.8092956881167993e+01  1.1305874229151577e+02   -8.8097197585200149e+01
36      23      3       -4      -2      1.381090e+05  3.512000e+03  1.3652046723338077e-01   -9.2493609079548095e-02  4.1204183069576278e-01   1.3652760682698309e-01   -9.2510792205357101e-02  4.1196569077191092e-01   1.4511267987808938e+02   -9.7070348676109663e+00  1.4512005794298582e+02   -9.7101929362942947e+00
37      23      4       -3      -2      1.377000e+03  8.100000e+01  1.3651051873204156e-01   2.0415924713294453e-01   7.8754521396516264e-01   1.3654260199035018e-01   2.0430732370975324e-01   7.8754521396516264e-01   1.4267312831490716e+02   3.2871787312640535e+01   1.4270235668709432e+02   3.2899745286494692e+01 
38      23      -1      -3      2       3.497510e+05  4.877000e+03  1.3652561821711942e-01   -8.4533725406348925e-01  -5.6962342578225855e-01  1.3653377894916055e-01   -8.4536406504159822e-01  -5.6959163817526048e-01  9.7296998039861705e+01   -1.0446557857343021e+02  9.7299922382774739e+01   -1.0447467679060321e+02
39      25      0       -2      -10     6.764190e+05  1.424700e+04  1.3987115576374745e-01   3.5720031835047272e-01   -5.4424025953549948e-01  1.3986725839483061e-01   3.5715680452939774e-01   -5.4437981228696586e-01  1.3972476977231645e+02   5.5315691038256489e+01   1.3972311815472059e+02   5.5308198177919564e+01 
40      25      2       0       -10     1.441510e+06  1.443700e+04  1.3986009913309702e-01   1.1833008471947315e+00   1.4162891527909161e-01   1.3987065754797584e-01   1.1832600409690055e+00   1.4190060177046396e-01   5.6927026364302826e+01   1.4035743179842291e+02   5.6936902996223083e+01   1.4036565021150807e+02 
41      26      0       0       -12     9.695290e+05  1.446200e+04  1.4198611257215235e-01   8.9520848831202382e-01   -8.0173512906470101e-01  1.4198543257192031e-01   8.9523638386243176e-01   -8.0170579508896522e-01  9.4919554821928898e+01   1.2067167242880447e+02   9.4915827192414525e+01   1.2067371588670613e+02 
42      27      3       -4      4       1.661300e+04  3.240000e+02  1.4254754546463802e-01   -4.9733785866545505e-01  7.3316155414208417e-01   1.4255667715740394e-01   -4.9731132275500828e-01  7.2924315182003174e-01   1.3410434676625124e+02   -6.8335427341934533e+01  1.3411430679881170e+02   -6.8336558281091015e+01
43      27      1       -4      -4      3.592010e+05  5.448000e+03  1.4256008749554458e-01   -2.2149696163476604e-01  -1.5174234641443726e-01  1.4255547291761392e-01   -2.2147672377925048e-01  -1.5448039693988491e-01  1.4849294943904823e+02   -2.9494594784893319e+01  1.4848850291409332e+02   -2.9490531785440705e+01
44      27      -1      -3      -4      3.669470e+05  6.313000e+03  1.4255872543779882e-01   -3.3434026829657004e-01  -6.1517729554610734e-01  1.4256146931805624e-01   -3.3438799192300378e-01  -6.1940144780424145e-01  1.4382903430723422e+02   -4.5854922896701844e+01  1.4382927585312035e+02   -4.5862657482858801e+01
45      29      2       -4      6       6.604800e+04  9.270000e+02  1.4741978732920655e-01   -7.9350440273179745e-01  6.1613103930406643e-01   1.4743325437590432e-01   -7.9350136722574627e-01  6.1613103930406643e-01   1.1108836866158298e+02   -1.0766290438648043e+02  1.1109887289370791e+02   -1.0767285734454947e+02
46      29      2       -4      -6      6.914030e+05  1.074800e+04  1.4742562411210572e-01   3.8905668929550476e-02   6.3685687286991616e-03   1.4743139157479912e-01   3.8933796049851449e-02   6.2651153793936805e-03   1.5720456569261481e+02   9.7175286495071838e+00   1.5721056056472247e+02   9.7221679816393642e+00 
