#
# ID	PID	H	K	L	sum(int)	max(int)	pred tth          	pred eta          	 pred ome          	meas tth          	meas eta          	 meas ome          	meas X            	meas Y            	 meas ome
#
32    	32    	1  	-3 	-5 	3.933100e+04	7.570000e+02	1.149973351061e-01	-3.268314928838e-03	-1.412273308038e-01	1.150130550951e-01	-3.379157643375e-03	-1.412273308038e-01	1.226892318066e+02	3.156824753702e+00	-1.412273308038e-01
33    	32    	-1 	-2 	-5 	3.704000e+04	9.640000e+02	1.149988852454e-01	-1.379931234657e-01	-6.964978639809e-01	1.150040486185e-01	-1.379488519710e-01	-6.965759655801e-01	1.215279921954e+02	-1.312247351609e+01	-6.965759655801e-01
34    	32    	3  	-1 	-5 	8.728000e+03	1.560000e+02	1.149962012754e-01	7.707097849605e-01	8.622874570056e-01	1.150086608811e-01	7.706345966242e-01	8.622874570056e-01	8.833845021248e+01	8.803317430121e+01	8.622874570056e-01
35    	102   	0  	-2 	8  	1.239900e+04	1.440000e+02	1.204617626159e-01	-1.335479452861e+00	8.332520937796e-01	1.204766923670e-01	-1.335442716592e+00	8.361465475859e-01	3.140239498630e+01	-1.203684060288e+02	8.361465475859e-01
36    	102   	2  	-2 	-8 	1.664860e+05	2.799000e+03	1.204643524892e-01	5.952183092409e-01	7.240862918450e-02	1.204699499087e-01	5.952764432409e-01	7.242852132111e-02	1.064877292985e+02	7.484483381740e+01	7.242852132111e-02
37    	184   	1  	-1 	-10	2.519687e+06	1.444800e+04	1.240126989972e-01	8.018441153731e-01	-3.358278541407e-01	1.240161909619e-01	8.018235437859e-01	-3.361233189818e-01	9.216443462884e+01	9.760921070220e+01	-3.361233189818e-01
38    	184   	-1 	0  	-10	1.765883e+06	1.446300e+04	1.240145599970e-01	6.360957777513e-01	-9.953707431289e-01	1.240099933900e-01	6.362219139550e-01	-9.949622314383e-01	1.064396856115e+02	8.132867556610e+01	-9.949622314383e-01
39    	137   	1  	-2 	-9 	4.065310e+05	4.705000e+03	1.245045720896e-01	4.864891939820e-01	-2.756792770335e-01	1.245104710302e-01	4.865083851128e-01	-2.755823145358e-01	1.174012519767e+02	6.502925919505e+01	-2.755823145358e-01
40    	137   	1  	1  	-9 	1.713113e+06	1.441400e+04	1.245011057919e-01	1.430519651253e+00	-6.449564815005e-01	1.245081696409e-01	1.430499451627e+00	-6.449050394548e-01	1.938769275635e+01	1.335471783734e+02	-6.449050394548e-01
41    	137   	-1 	-1 	-9 	3.372550e+05	6.874000e+03	1.245064762922e-01	3.505753351945e-01	-8.277688984275e-01	1.245055497548e-01	3.506032812665e-01	-8.278370545298e-01	1.246619932028e+02	4.872628052598e+01	-8.278370545298e-01
42    	137   	2  	-1 	-9 	7.698370e+05	9.308000e+03	1.245026128218e-01	9.122634915587e-01	1.063244240152e-01	1.245012387688e-01	9.123162825301e-01	1.063686842811e-01	8.157193444278e+01	1.074703428965e+02	1.063686842811e-01
43    	3     	2  	-4 	0  	5.881090e+05	1.085900e+04	1.291524105119e-01	-3.943587888907e-01	2.729109659922e-01	1.291558255891e-01	-3.943860451892e-01	2.729623590831e-01	1.274734983784e+02	-4.885486986831e+01	2.729623590831e-01
44    	3     	-2 	-2 	0  	8.773170e+05	1.040600e+04	1.291537101827e-01	-6.731988087995e-01	-9.402396686391e-01	1.291510542795e-01	-6.732404222712e-01	-9.401891628967e-01	1.081618740230e+02	-8.154085145186e+01	-9.401891628967e-01
45    	12    	2  	-4 	3  	3.042220e+05	2.005000e+03	1.339448293011e-01	-6.153077685493e-01	4.365088757746e-01	1.339417885531e-01	-6.152971818873e-01	4.349712096204e-01	1.171962225394e+02	-7.816727564742e+01	4.349712096204e-01
46    	12    	2  	-4 	-3 	1.829540e+05	3.176000e+03	1.339462154631e-01	-1.646169013760e-01	1.296528722072e-01	1.339488790523e-01	-1.646060242649e-01	1.296779139624e-01	1.410703402266e+02	-1.959008821559e+01	1.296779139624e-01
47    	12    	-2 	-2 	-3 	2.299600e+05	4.842000e+03	1.339484404424e-01	-4.056683249101e-01	-9.001557550022e-01	1.339504943619e-01	-4.057660775381e-01	-9.001337448490e-01	1.314943472319e+02	-5.229207419788e+01	-9.001337448490e-01
48    	12    	4  	-2 	-3 	2.498170e+05	4.216000e+03	1.339472511412e-01	4.528035399867e-01	9.410487239368e-01	1.339434459482e-01	4.527607786620e-01	9.410970700398e-01	1.286298855210e+02	6.551123778843e+01	9.410970700398e-01
49    	12    	-2 	-2 	3  	4.490540e+05	5.245000e+03	1.339451111599e-01	-9.407081930482e-01	-1.018357664858e+00	1.339477864104e-01	-9.407408317579e-01	-1.018246913908e+00	8.497854344468e+01	-1.109164017817e+02	-1.018246913908e+00
50    	10    	1  	-4 	2  	3.121460e+05	4.241000e+03	1.365018898621e-01	-6.879586441859e-01	7.705922853827e-02	1.365090912338e-01	-6.879454400395e-01	7.713805312398e-02	1.130595110354e+02	-8.809748240315e+01	7.713805312398e-02
51    	10    	3  	-4 	-2 	1.406000e+05	3.512000e+03	1.365037434073e-01	-9.245155857990e-02	4.119338252078e-01	1.365050036978e-01	-9.247400302900e-02	4.118598721564e-01	1.451182892804e+02	-9.707672241550e+00	4.118598721564e-01
52    	10    	4  	-3 	-2 	1.360000e+03	8.000000e+01	1.365047447127e-01	2.041777988216e-01	7.874143737384e-01	1.365162946857e-01	2.043653624856e-01	7.874143737384e-01	1.426976455994e+02	3.290348217074e+01	7.874143737384e-01
53    	10    	-1 	-3 	2  	3.641910e+05	4.877000e+03	1.365022895905e-01	-8.453367783791e-01	-5.698673803761e-01	1.365062613855e-01	-8.453575246560e-01	-5.698351039264e-01	9.729931551892e+01	-1.044751691615e+02	-5.698351039264e-01
54    	106   	1  	-3 	-8 	9.972000e+04	2.139000e+03	1.367038180489e-01	2.011412361885e-01	-2.482637623817e-01	1.367061301026e-01	2.011878798152e-01	-2.522869720872e-01	1.428540162470e+02	3.249327370821e+01	-2.522869720872e-01
55    	106   	2  	1  	-8 	5.012660e+05	1.070800e+04	1.366997356921e-01	1.328169987323e+00	1.005381078428e+00	1.366982442449e-01	1.328156209271e+00	1.005747890533e+00	3.588392505912e+01	1.436883933341e+02	1.005747890533e+00
56    	106   	-1 	-2 	-8 	8.858300e+04	1.698000e+03	1.367055992815e-01	8.682653470263e-02	-7.152881573160e-01	1.367033850547e-01	8.681071376831e-02	-7.195939483979e-01	1.452308206248e+02	1.614803292633e+01	-7.195939483979e-01
57    	106   	3  	-1 	-8 	1.202860e+05	1.904000e+03	1.367012320920e-01	9.093605881858e-01	5.640883312852e-01	1.366986581088e-01	9.093278662550e-01	5.640883312852e-01	8.993068007224e+01	1.175401732553e+02	5.640883312852e-01
58    	191   	0  	-2 	-10	6.751530e+05	1.424800e+04	1.398438314773e-01	3.572120664593e-01	-5.444626769676e-01	1.398427890732e-01	3.571748197408e-01	-5.446013410349e-01	1.397209678226e+02	5.530680058270e+01	-5.446013410349e-01
59    	191   	2  	0  	-10	1.428794e+06	1.443700e+04	1.398393775395e-01	1.183286381669e+00	1.415838610435e-01	1.398463454954e-01	1.183280477922e+00	1.418566767691e-01	5.693615439799e+01	1.403638842306e+02	1.418566767691e-01
60    	302   	0  	0  	-12	9.648040e+05	1.446300e+04	1.419597949703e-01	8.952218189357e-01	-8.019758026766e-01	1.419601663050e-01	8.952571404348e-01	-8.019464109691e-01	9.491622136764e+01	1.206742570258e+02	-8.019464109691e-01
61    	24    	3  	-4 	4  	2.053850e+05	5.100000e+01	1.425312370224e-01	-4.972640046802e-01	7.330404612365e-01	1.439800467326e-01	-4.966875259591e-01	7.342274397886e-01	1.355299682753e+02	-6.899388338204e+01	7.342274397886e-01
62    	24    	1  	-4 	-4 	3.637780e+05	5.448000e+03	1.425320677314e-01	-2.214843019103e-01	-1.519057991481e-01	1.425346365864e-01	-2.214654483855e-01	-1.546456951907e-01	1.484890759919e+02	-2.949193142888e+01	-1.546456951907e-01
63    	24    	-1 	-3 	-4 	3.666310e+05	6.313000e+03	1.425333640575e-01	-3.343444620518e-01	-6.154236227842e-01	1.425377870529e-01	-3.343859022109e-01	-6.152847365991e-01	1.438279923679e+02	-4.586476642447e+01	-6.152847365991e-01
64    	54    	2  	-4 	6  	7.053500e+04	9.270000e+02	1.473967364383e-01	-7.934478751326e-01	6.160218157499e-01	1.474031055390e-01	-7.935197204326e-01	6.160218157499e-01	1.110979763003e+02	-1.076766979389e+02	6.160218157499e-01
65    	54    	2  	-4 	-6 	6.910270e+05	1.074900e+04	1.473992573341e-01	3.893112824307e-02	6.234050075924e-03	1.474055553418e-01	3.896143375240e-02	6.130306808257e-03	1.572056833148e+02	9.723023854842e+00	6.130306808257e-03
66    	54    	-2 	-2 	-6 	6.553680e+05	1.006800e+04	1.474021639607e-01	-1.717543011258e-01	-8.808991044569e-01	1.474034363755e-01	-1.718152477745e-01	-8.850250163317e-01	1.550414978911e+02	-2.302684699601e+01	-8.850250163317e-01
67    	54    	4  	-2 	-6 	7.043000e+04	1.021000e+03	1.473986854112e-01	6.258033567740e-01	7.387548123830e-01	1.474023798525e-01	6.257997416564e-01	7.387548123830e-01	1.276627942668e+02	9.495480764491e+01	7.387548123830e-01
68    	16    	4  	-4 	2  	7.093000e+03	1.120000e+02	1.510373333485e-01	-2.064205165191e-01	8.022219712588e-01	1.508468032122e-01	-2.068600158406e-01	8.028309787167e-01	1.578216549239e+02	-2.915366302013e+01	8.028309787167e-01
69    	16    	0  	-4 	-2 	2.309740e+05	3.116000e+03	1.510364412552e-01	-4.698683246280e-01	-3.372929095924e-01	1.510459247025e-01	-4.698400188694e-01	-3.372626462569e-01	1.440610484423e+02	-6.878333644133e+01	-3.372626462569e-01
70    	195   	1  	-3 	10 	1.013934e+06	1.253200e+04	1.540592744251e-01	-1.123686869018e+00	9.591278315713e-01	1.540570883592e-01	-1.123739349840e+00	9.624839747842e-01	7.236070758372e+01	-1.437130842819e+02	9.624839747842e-01
71    	195   	2  	-3 	-10	6.255510e+05	7.171000e+03	1.540626050758e-01	4.312868283456e-01	-9.236662084069e-02	1.540676436380e-01	4.312956011448e-01	-9.219764740315e-02	1.493876968344e+02	7.183553308705e+01	-9.219764740315e-02
72    	195   	-2 	-1 	-10	5.120910e+05	9.388000e+03	1.540661506712e-01	2.189529610310e-01	-9.768796537775e-01	1.540593331252e-01	2.189980722174e-01	-9.806804979474e-01	1.604493525249e+02	3.909424370571e+01	-9.806804979474e-01
73    	195   	3  	-2 	-10	1.281543e+06	1.153600e+04	1.540611697566e-01	7.473826192420e-01	2.294585806533e-01	1.540640492908e-01	7.474116745236e-01	2.295891184572e-01	1.207816862016e+02	1.144707507359e+02	2.295891184572e-01
74    	34    	0  	-4 	4  	4.225470e+05	5.043000e+03	1.565067243653e-01	-9.127626501697e-01	-1.831040665994e-01	1.565094799663e-01	-9.127266174415e-01	-1.832163335166e-01	1.030352007072e+02	-1.276690077400e+02	-1.832163335166e-01
75    	34    	4  	-4 	-4 	1.815900e+04	3.830000e+02	1.565099607653e-01	1.569293799244e-01	5.073417276844e-01	1.565046829200e-01	1.568655363781e-01	5.073417276844e-01	1.650969002210e+02	2.956506651968e+01	5.073417276844e-01
76    	115   	1  	-4 	8  	2.668020e+05	2.986000e+03	1.644596349171e-01	-1.044931388928e+00	4.176946979989e-01	1.644576853523e-01	-1.044961829475e+00	4.190292466806e-01	8.928038948253e+01	-1.473607836775e+02	4.190292466806e-01
77    	115   	3  	-4 	-8 	1.452750e+05	2.264000e+03	1.644634368699e-01	2.634743805923e-01	1.338187006869e-01	1.644656893388e-01	2.634796094843e-01	1.338187006869e-01	1.696023107596e+02	4.908864701716e+01	1.338187006869e-01
78    	115   	4  	-3 	-8 	1.921740e+05	2.349000e+03	1.644629112935e-01	5.301933235482e-01	4.424228385275e-01	1.644622821568e-01	5.301881985105e-01	4.424228385275e-01	1.516200722670e+02	9.181091294527e+01	4.424228385275e-01
79    	115   	-1 	-3 	8  	4.815870e+05	8.821000e+03	1.644591746472e-01	-1.283489197781e+00	-5.462546634985e-01	1.644638865020e-01	-1.283509815345e+00	-5.423002861100e-01	5.110814466819e+01	-1.638782201106e+02	-5.423002861100e-01
80    	155   	2  	-4 	9  	7.928000e+03	1.220000e+02	1.674481231511e-01	-9.168065076604e-01	8.004281505159e-01	1.674268880917e-01	-9.168494639382e-01	8.004281505159e-01	1.098135473028e+02	-1.374310393575e+02	8.004281505159e-01
81    	155   	2  	-4 	-9 	8.892900e+04	1.195000e+03	1.674514551961e-01	2.012622550474e-01	-1.000758367287e-01	1.674450686185e-01	2.012750626095e-01	-1.041800953676e-01	1.752491031114e+02	3.919133810388e+01	-1.041800953676e-01
82    	155   	-2 	-2 	-9 	7.297600e+04	1.383000e+03	1.674547949273e-01	1.500369643185e-02	-8.742544005414e-01	1.674548855582e-01	1.503844476692e-02	-8.742544005414e-01	1.788529342024e+02	6.367056952937e+00	-8.742544005414e-01
83    	155   	4  	-2 	-9 	2.303430e+05	2.945000e+03	1.674496174042e-01	7.501716945693e-01	5.330547596021e-01	1.674578348293e-01	7.501446985490e-01	5.330735507811e-01	1.310656706912e+02	1.246711172478e+02	5.330735507811e-01
84    	29    	2  	-5 	4  	9.142480e+05	9.314000e+03	1.693436967781e-01	-6.948778461655e-01	3.081104290798e-01	1.693461724498e-01	-6.948643064680e-01	3.082655809332e-01	1.396501743969e+02	-1.114323484765e+02	3.082655809332e-01
85    	29    	3  	-5 	-4 	4.083320e+05	8.631000e+03	1.693460051049e-01	-9.384083597414e-02	1.995633504152e-01	1.693440461305e-01	-9.378435390750e-02	1.995957709024e-01	1.802622525006e+02	-1.312386120947e+01	1.995957709024e-01
86    	29    	-3 	-2 	-4 	4.902080e+05	7.367000e+03	1.693492828657e-01	-3.768321097443e-01	-1.034857526827e+00	1.693522122149e-01	-3.768428799091e-01	-1.034774151509e+00	1.684826902590e+02	-6.243146462505e+01	-1.034774151509e+00
87    	29    	5  	-3 	-4 	6.338800e+04	1.151000e+03	1.693470993073e-01	3.928308549827e-01	8.210029391454e-01	1.693407277938e-01	3.928190517773e-01	8.210029391454e-01	1.672493308214e+02	7.243596110752e+01	8.210029391454e-01
88    	29    	-2 	-3 	4  	1.045410e+06	1.082100e+04	1.693439945650e-01	-9.669300339749e-01	-8.657603164789e-01	1.693470511957e-01	-9.669518006175e-01	-8.654537473364e-01	1.036516557529e+02	-1.443714445369e+02	-8.654537473364e-01
89    	491   	0  	-1 	-14	5.682760e+05	5.258000e+03	1.698284739644e-01	6.868804262851e-01	-6.900435855225e-01	1.698284751929e-01	6.869147982953e-01	-6.868433832018e-01	1.403261967705e+02	1.178503844193e+02	-6.868433832018e-01
90    	491   	1  	0  	-14	6.777640e+05	7.467000e+03	1.698255826574e-01	1.058717624434e+00	-5.871336484883e-01	1.698258528703e-01	1.058697111749e+00	-5.869045457619e-01	8.922492539231e+01	1.605520267064e+02	-5.869045457619e-01
91    	13    	4  	-5 	0  	2.229500e+04	3.360000e+02	1.709430112715e-01	-2.016437815159e-01	5.408065701749e-01	1.709381449773e-01	-2.017868326379e-01	5.408065701749e-01	1.791917852211e+02	-3.265502105365e+01	5.408065701749e-01
92    	13    	1  	-5 	0  	3.500050e+05	3.570000e+03	1.709415914029e-01	-5.549682443443e-01	-8.755858328378e-02	1.709399118456e-01	-5.549547310304e-01	-8.604288621434e-02	1.557099681999e+02	-9.192747948885e+01	-8.604288621434e-02
93    	13    	-1 	-4 	0  	4.356260e+05	3.513000e+03	1.709423294087e-01	-6.655544703969e-01	-5.406226512827e-01	1.709448717741e-01	-6.655766961309e-01	-5.406511474108e-01	1.442240497030e+02	-1.083885674361e+02	-5.406511474108e-01
94    	13    	5  	-4 	0  	1.920000e+04	3.720000e+02	1.709446011832e-01	3.577818161317e-02	8.417529615877e-01	1.709472038672e-01	3.573545740752e-02	8.417529615877e-01	1.827083849531e+02	1.018625633839e+01	8.417529615877e-01
95    	22    	1  	-5 	3  	1.515590e+05	1.458000e+03	1.745975914737e-01	-7.407857434347e-01	6.475756970638e-03	1.745997140424e-01	-7.407815355728e-01	6.526714564315e-03	1.384085345731e+02	-1.214869609773e+02	6.526714564315e-03
96    	22    	4  	-5 	-3 	3.109400e+04	4.360000e+02	1.746003139474e-01	-3.725445266804e-02	4.165811185771e-01	1.745934157748e-01	-3.722641281166e-02	4.165811185771e-01	1.866154827006e+02	-3.183212981275e+00	4.165811185771e-01
-999  	22    	5  	-4 	-3 	    nan     	    nan     	1.746012310256e-01	1.951446063722e-01	7.077818931155e-01	       nan        	       nan        	       nan        	       nan        	       nan        	       nan        
98    	22    	-1 	-4 	3  	1.571820e+05	1.775000e+03	1.745979407180e-01	-8.688240068603e-01	-5.168840666726e-01	1.745956317783e-01	-8.688158493857e-01	-5.168183594934e-01	1.213119392616e+02	-1.379631517705e+02	-5.168183594934e-01
99    	23    	4  	-5 	3  	7.020000e+02	3.900000e+01	1.745999952285e-01	-3.629147540342e-01	6.673147541750e-01	1.746369334138e-01	-3.627900876591e-01	6.673147541750e-01	1.748997808110e+02	-6.210457738784e+01	6.673147541750e-01
100   	23    	1  	-5 	-3 	7.839600e+04	1.133000e+03	1.745999368516e-01	-3.651657612540e-01	-1.688576720586e-01	1.746038222731e-01	-3.651564934899e-01	-1.688576720586e-01	1.745987646422e+02	-6.249875066676e+01	-1.688576720586e-01
101   	23    	-1 	-4 	-3 	8.045600e+04	9.620000e+02	1.746010330015e-01	-4.620720736466e-01	-5.657761420392e-01	1.746012671869e-01	-4.621087259642e-01	-5.657761420392e-01	1.673832998185e+02	-7.895846343658e+01	-5.657761420392e-01
102   	23    	5  	-4 	3  	6.827300e+04	1.337000e+03	1.746021920263e-01	-1.241622119160e-01	9.683444182584e-01	1.745888128005e-01	-1.242501151927e-01	9.683444182584e-01	1.854285424658e+02	-1.925684368251e+01	9.683444182584e-01
103   	127   	0  	-4 	-8 	1.413380e+05	2.472000e+03	1.767301362660e-01	-7.356841062340e-02	-4.483356848771e-01	1.767376426021e-01	-7.360633398378e-02	-4.517566539442e-01	1.884757182879e+02	-1.008075767611e+01	-4.517566539442e-01
104   	211   	1  	-4 	-10	4.196920e+05	5.403000e+03	1.791741161625e-01	1.350702981917e-01	-3.136594180200e-01	1.791677988401e-01	1.350893598479e-01	-3.176921224133e-01	1.898035943723e+02	2.934930088690e+01	-3.176921224133e-01
105   	211   	3  	1  	-10	1.518040e+06	1.446600e+04	1.791689103983e-01	1.251598625026e+00	9.799198624315e-01	1.791683885667e-01	1.251573363258e+00	9.830948091958e-01	6.079259448273e+01	1.841549911363e+02	9.830948091958e-01
106   	211   	-1 	-3 	-10	3.903170e+05	7.421000e+03	1.791758774527e-01	4.821684576837e-02	-6.666268840945e-01	1.791655552484e-01	4.820812456559e-02	-6.704112061607e-01	1.913296572575e+02	1.289475471050e+01	-6.704112061607e-01
107   	211   	4  	-1 	-10	3.851800e+04	5.210000e+02	1.791704084932e-01	9.452148095464e-01	6.425959122056e-01	1.791671044901e-01	9.452291270466e-01	6.425959122056e-01	1.125037362011e+02	1.578133761064e+02	6.425959122056e-01
108   	338   	0  	-3 	12 	1.065200e+04	2.030000e+02	1.808296872373e-01	-1.345063812670e+00	7.013323713713e-01	1.808334926515e-01	-1.345075375792e+00	7.046712229327e-01	4.487708347800e+01	-1.839379976746e+02	7.046712229327e-01
109   	338   	3  	-3 	-12	2.598450e+05	2.501000e+03	1.808335809073e-01	5.967971722782e-01	3.593669184784e-02	1.808289519307e-01	5.968246952225e-01	3.594789212696e-02	1.599741897347e+02	1.116093019625e+02	3.594789212696e-02
