# ID    PID     H       K       L       sum(int)      max(int)      pred tth                 pred eta                 pred ome                 meas tth                 meas eta                 meas ome                 pred X                   pred Y                   meas X                   meas Y                 
0       0       0       -1      -2      2.120500e+04  4.160000e+02  4.4112143505380584e-02   -7.2486220427113460e-02  -3.6773721032839246e-01  4.4125543373109893e-02   -7.4311913748388567e-02  -3.7369524009631228e-01  4.7688370675990797e+01   1.7334266556353218e-02   4.7696254928075589e+01   -6.8116712936870258e-02
1       1       0       -1      4       8.122980e+05  1.444200e+04  6.0138492361723465e-02   -1.3288925876688746e+00  9.7581848118984427e-01   6.0264544216604939e-02   -1.3303456392636863e+00  9.7030966340051839e-01   1.6757055438874140e+01   -5.8107642250171835e+01  1.6699783099652681e+01   -5.8258842926881876e+01
2       1       1       -1      -4      2.605696e+06  1.440900e+04  6.0442316423246552e-02   5.9029084624736494e-01   1.0762613645005958e-01   6.0179126014247741e-02   5.9393642758784404e-01   1.0792545581917967e-01   5.4176151255571327e+01   3.8770421345709785e+01   5.3816830745382411e+01   3.8806621273332190e+01 
3       2       1       -2      0       1.173710e+06  1.447100e+04  6.4728634194315474e-02   -3.9233974533820287e-01  3.0889027803560998e-01   6.4543832807045481e-02   -3.9430402729403913e-01  3.0891189557657051e-01   6.4426193605860547e+01   -2.2618714002341534e+01  6.4195098055547334e+01   -2.2667897516317403e+01
4       2       -1      -1      0       1.668100e+04  1.850000e+02  6.3792870193722317e-02   -6.7843174163782904e-01  -8.8207778293336270e-01  6.4578510095492481e-02   -6.7217852578544157e-01  -8.8626323544837404e-01  5.3760787083262699e+01   -3.8721210529985761e+01  5.4671748914118801e+01   -3.8907556283138973e+01
5       3       0       0       -6      1.120000e+03  4.000000e+01  7.0904949115049479e-02   8.9246045992151002e-01   -7.3222461546073236e-01  7.0923129628091192e-02   8.9282712573075507e-01   -7.4095126172070402e-01  4.8106111238709317e+01   6.1463812340232067e+01   4.8096534926988141e+01   6.1495897993045077e+01 
6       4       1       -2      3       1.641000e+05  8.530000e+02  7.3576927086812724e-02   -7.9178879225398346e-01  6.6730004458829550e-01   7.3351995560268210e-02   -7.9164409531223523e-01  6.6744987594623262e-01   5.5985160760813876e+01   -5.1703295693552782e+01  5.5825805912592145e+01   -5.1526771845056309e+01
7       4       1       -2      -3      1.310270e+06  1.442300e+04  7.4032088378423455e-02   3.8520633178483407e-02   4.7345273516047677e-02   7.3632726215480809e-02   3.8323247526253421e-02   4.3147669216715541e-02   7.9286353013275061e+01   6.4483175960987040e+00   7.8865474922369984e+01   6.4158217686514600e+00 
8       4       -1      -1      -3      1.242700e+04  1.040000e+02  7.2808032233065395e-02   -1.7167866806455995e-01  -8.2695086665773343e-01  7.3682602127365285e-02   -1.7188399590178768e-01  -8.3055016056660003e-01  7.6938864156356686e+01   -9.6452425316631345e+00  7.7846397255904222e+01   -9.8166049378243283e+00
9       4       2       -1      -3      7.000000e+02  2.800000e+01  7.3224879072585736e-02   6.2588276032945223e-01   7.7146647726110307e-01   7.3005574657878519e-02   6.2406556457884854e-01   7.6273983100113141e-01   6.3802109470294695e+01   4.8548816167473440e+01   6.3696597998734248e+01   4.8299719441875318e+01 
-999    5       0       -2      2       nan           nan           7.8102000214102074e-02   -9.0888539044570382e-01  -1.0395596184922806e-01  nan                      nan                      nan                      5.2121700809976197e+01   -6.1463572837838548e+01  nan                      nan                    
11      5       2       -2      -2      7.382000e+03  2.360000e+02  7.8180161446360502e-02   1.5534578776663019e-01   5.3979210116499032e-01   7.8190564384194292e-02   1.5606863432579571e-01   5.4851874742496198e-01   8.2722425428302643e+01   1.6187224482883934e+01   8.2724046864946459e+01   1.6247692930976026e+01 
12      6       0       -2      -4      2.903700e+04  4.290000e+02  8.8245764546866778e-02   -7.2519328109942452e-02  -3.8986215117674539e-01  8.8264920514757525e-02   -7.3444561680062831e-02  -3.9523271868253779e-01  9.4138884618402642e+01   -3.2509486256306661e+00  9.4152889811039827e+01   -3.3381592221832417e+00
13      7       1       -2      -6      1.799912e+06  1.444400e+04  9.6374534805436812e-02   3.2175821676722932e-01   -1.3510338583782536e-01  9.5917432955845164e-02   3.2333318064390310e-01   -1.4363903768282441e-01  9.7698725231262287e+01   3.5601323360680446e+01   9.7188352220423553e+01   3.5597861778203011e+01 
14      7       -1      -1      -6      1.490800e+04  1.410000e+02  9.5124708841881039e-02   1.6023276173651954e-01   -8.1114504558497291e-01  9.5927462202668928e-02   1.5731379833505507e-01   -8.1436836713250005e-01  1.0032010273181221e+02   1.9486093688005511e+01   1.0120702992727499e+02   1.9332602815296489e+01 
15      7       2       -1      -6      3.508184e+06  1.442200e+04  9.5890465909831427e-02   8.2670900518340329e-01   3.9718401232641015e-01   9.5899204689021703e-02   8.2889687930710010e-01   4.0586641198462170e-01   6.9712205745206589e+01   7.7753973448822734e+01   6.9555508452423283e+01   7.7909991163470380e+01 
16      0       0       1       2       2.237100e+04  3.670000e+02  4.4112143505380584e-02   3.0690665540960764e+00   -3.2350888021736779e-01  4.4137093703751837e-02   3.0693125475739840e+00   -3.2957161930692480e-01  -4.4826009829422851e+01  6.5230100083658415e+00   -4.4853189842008412e+01  6.5134660700156051e+00 
17      1       -1      1       4       2.657439e+06  1.443600e+04  6.0442316423246552e-02   -2.5513674146469998e+00  1.8036843059692664e-01   6.0237644525821303e-02   -2.5471074029080416e+00  1.8052233506294299e-01   -5.1295722015764660e+01  -3.2241324333169203e+01  -5.0965366270688087e+01  -3.2344358474250690e+01
18      2       1       1       0       1.136200e+04  6.800000e+01  6.3792870193722317e-02   2.4630870169084957e+00   -8.0015613310044564e-01  6.4516090426476019e-02   2.4699660577298177e+00   -8.0689121152446353e-01  -5.0924422585277263e+01  4.5273558983614798e+01   -5.1810890666381120e+01  4.5386028959708945e+01 
19      2       -1      2       0       1.121621e+06  1.434100e+04  6.4728634194315474e-02   2.7491897329022268e+00   3.7893838156090620e-01   6.4549893693787427e-02   2.7481419094846617e+00   3.7899471545822566e-01   -6.1535547869441977e+01  2.9169140282493419e+01   -6.1333963640574098e+01  2.9163202190270429e+01 
-999    3       0       0       6       nan           nan           7.0904949115049479e-02   -2.2492340979545218e+00  -6.1930821450610285e-01  nan                      nan                      nan                      -4.5271809953374699e+01  -5.4940568432260442e+01  nan                      nan                    
21      4       1       1       3       1.278400e+04  1.530000e+02  7.2808032233065395e-02   2.9698473387224968e+00   -7.5305706624850366e-01  7.3617489606719544e-02   2.9705556571015892e+00   -7.5628314026482302e-01  -7.4120164238142436e+01  1.6193605954453485e+01   -7.4972726757277727e+01  1.6283765034899496e+01 
22      4       -2      1       3       1.404310e+05  5.800000e+01  7.3224879072585736e-02   -2.5157913804907883e+00  8.6179408140878300e-01   7.3002341032237031e-02   -2.5156819248811231e+00  8.6390274180100135e-01   -6.0906704186943543e+01  -4.2024220926319622e+01  -6.0711456211858753e+01  -4.1892838624311928e+01
23      4       1       1       -3      7.873000e+04  9.070000e+02  7.3162303504203580e-02   1.9613959873385955e+00   -8.7673233454244759e-01  7.3596288168684479e-02   1.9712508793365469e+00   -8.8023928692424924e-01  -2.8060075064015070e+01  7.4405419165709574e+01   -2.8939532155259787e+01  7.4533359550862983e+01 
24      4       -1      2       -3      8.853000e+04  1.042000e+03  7.3576927086812724e-02   2.3497094029655101e+00   7.7198155125555967e-01   7.3645259997368873e-02   2.3504262240612115e+00   7.7614299737729486e-01   -5.3071535438113905e+01  5.8260336317640459e+01   -5.3161776643594486e+01  5.8272466325687724e+01 
25      4       -1      2       3       1.380405e+06  1.433900e+04  7.4032088378423455e-02   -3.1031388415646006e+00  1.2143220633681873e-01   7.3649547574802354e-02   -3.1023103796513323e+00  1.1717559205354469e-01   -7.6423683814796050e+01  9.3505805686987145e-02   -7.6017141068197034e+01  4.5798019166077807e-02 
26      5       -2      2       2       4.106000e+03  1.040000e+02  7.8180161446360502e-02   -2.9863182415781004e+00  6.1892377825993705e-01   7.8198282766817451e-02   -2.9846475826066610e+00  6.2765042451990871e-01   -7.9843897165833610e+01  -9.6495089372488607e+00  -7.9840979829496803e+01  -9.7883573468803231e+00
-999    5       0       2       -2      nan           nan           7.8102000214102074e-02   2.2325926384240762e+00   2.3019732168672036e-02   nan                      nan                      nan                      -4.9234305638652884e+01  6.8021880233890542e+01   nan                      nan                    
28      6       0       2       4       4.403800e+04  9.330000e+02  8.8245764546866778e-02   3.0689935087561651e+00   -3.0138384316508038e-01  8.8263404069694712e-02   3.0684864128894183e+00   -3.0744006195333723e-01  -9.1312458008714088e+01  9.8000123362509708e+00   -9.1327949326406440e+01  9.8483668793967727e+00 
29      7       1       1       6       1.793500e+04  1.930000e+02  9.5124708841881039e-02   -2.9814468261086691e+00  -7.1478852759294220e-01  9.5919520868689490e-02   -2.9834139099763930e+00  -7.1785319341220244e-01  -9.7528669932190041e+01  -1.2948770871077739e+01  -9.8393101586172875e+01  -1.2888860053679519e+01
30      7       -2      1       6       3.023820e+05  3.272000e+03  9.5890465909831427e-02   -2.3150113718434819e+00  5.3862396357160414e-01   9.5971234372396894e-02   -2.3126419179680084e+00  5.4723088546964449e-01   -6.6839035522809127e+01  -7.1242067933690706e+01  -6.6719865084774668e+01  -7.1466950240871384e+01
31      7       -1      2       6       1.828874e+06  1.443900e+04  9.6374534805436812e-02   -2.8199260896061240e+00  -3.3525686140133182e-02  9.5941875857228048e-02   -2.8176787680041655e+00  -4.2005838953415364e-02  -9.4869336193290351e+01  -2.9073290912861285e+01  -9.4361645160239519e+01  -2.9142506479899385e+01
