# ID    PID     H       K       L       sum(int)      max(int)      pred tth                 pred eta                 pred ome                 meas tth                 meas eta                 meas ome                 pred X                   pred Y                   meas X                   meas Y                 
52      31      2       -3      -10     6.262740e+05  7.005000e+03  1.5408517861036797e-01   4.3129361697297913e-01   -9.2250240125976685e-02  1.5409966815311052e-01   4.3126617307060544e-01   -9.2088916572588192e-02  1.4935967275216643e+02   7.1821879442806136e+01   1.4937567789228606e+02   7.1824366443731279e+01 
53      31      -2      -1      -10     5.656010e+05  7.825000e+03  1.5410617556911257e-01   2.1899896708859501e-01   -9.7688651633922197e-01  1.5407011160231543e-01   2.1901354515991814e-01   -9.8070493419859583e-01  1.6063918199948770e+02   3.9101917916641000e+01   1.6060143775647612e+02   3.9095728895273297e+01 
54      31      3       -2      -10     1.241148e+06  1.427400e+04  1.5408451365309833e-01   7.4739221580195347e-01   2.2959431722254897e-01   1.5410278893736956e-01   7.4728217084101534e-01   2.2972964848351771e-01   1.2068965470161523e+02   1.1444288312326827e+02   1.2071626045919487e+02   1.1444313800924651e+02 
55      33      0       -4      4       4.431330e+05  5.361000e+03  1.5654152836443877e-01   -9.1279644380824732e-01  -1.8285276827830355e-01  1.5655020270756290e-01   -9.1276538385544026e-01  -1.8297802600800669e-01  1.0304014729648770e+02   -1.2764335510730396e+02  1.0304995924473403e+02   -1.2764757073594147e+02
56      33      4       -4      -4      1.488300e+04  2.830000e+02  1.5654552255833709e-01   1.5685189823013321e-01   5.0755174823582716e-01   1.5653854352809379e-01   1.5686150459676301e-01   5.0755174823582716e-01   1.6496502143388122e+02   2.9566534344032721e+01   1.6495734905965060e+02   2.9566915562187056e+01 
57      38      1       -4      8       2.442910e+05  1.654000e+03  1.6450975442223964e-01   -1.0448801765000719e+00  4.1799489281194535e-01   1.6451085247827174e-01   -1.0447830390220605e+00  4.1987587050716108e-01   8.9185655447890099e+01   -1.4733732879255319e+02  8.9200763966699967e+01   -1.4732984433425929e+02
58      38      3       -4      -8      1.380800e+05  2.878000e+03  1.6448982832148643e-01   2.6344185443676249e-01   1.3399312265885013e-01   1.6450218548769416e-01   2.6347019368013302e-01   1.3401189303790004e-01   1.6952633993513280e+02   4.9077547934672360e+01   1.6953791070283643e+02   4.9085818473548137e+01 
59      38      4       -3      -8      1.847980e+05  2.290000e+03  1.6449089999656211e-01   5.3015201104197573e-01   4.4260864060663019e-01   1.6451307574025925e-01   5.3013800559907787e-01   4.4260864060663019e-01   1.5148460151429657e+02   9.1792342851546266e+01   1.5150646338246884e+02   9.1802390137065515e+01 
60      38      -1      -3      8       4.936770e+05  6.255000e+03  1.6449552049477736e-01   -1.2835229041447629e+00  -5.4590422104973280e-01  1.6449992852261983e-01   -1.2835151017560593e+00  -5.4210472704776225e-01  5.1211235194969206e+01   -1.6384490470183508e+02  5.1213285128965545e+01   -1.6384909468566286e+02
61      40      2       -5      4       8.463610e+05  6.713000e+03  1.6939289379496605e-01   -6.9489342630284801e-01  3.0836676730524193e-01   1.6939459344537819e-01   -6.9485252832286393e-01  3.0852286227858039e-01   1.3955194964835866e+02   -1.1141611306008635e+02  1.3955804298284241e+02   -1.1141163333890813e+02
62      40      3       -5      -4      3.960330e+05  6.594000e+03  1.6938079599664743e-01   -9.3898983457553681e-02  1.9977123831214061e-01   1.6937960047382672e-01   -9.3860659168532992e-02  1.9979688722585892e-01   1.8018087829003926e+02   -1.3136061837596241e+01  1.8018021788810341e+02   -1.3129088506593781e+01
63      40      -3      -2      -4      5.260710e+05  7.008000e+03  1.6938245055044357e-01   -3.7678826218160466e-01  -1.0348157489299687e+00  1.6936778451980850e-01   -3.7687318742399933e-01  -1.0347409769732996e+00  1.6866173449902780e+02   -6.2409023085904742e+01  1.6864138204087675e+02   -6.2417417409531744e+01
64      40      5       -3      -4      5.649900e+04  1.035000e+03  1.6938641295198462e-01   3.9273563668214828e-01   8.2118943711397030e-01   1.6939250185377475e-01   3.9273846914453847e-01   8.2118943711397030e-01   1.6706998959261367e+02   7.2424085531916205e+01   1.6707587063870918e+02   7.2427089006866538e+01 
65      40      -2      -3      4       1.098281e+06  1.018200e+04  1.6937361287371491e-01   -9.6697003569340356e-01  -8.6562689019217476e-01  1.6937836644230697e-01   -9.6705763341356399e-01  -8.6533810257013755e-01  1.0380003506993165e+02   -1.4433967428401670e+02  1.0378998877075274e+02   -1.4435287044503190e+02
66      41      0       -1      -14     6.191110e+05  4.528000e+03  1.6986715448029963e-01   6.8690526594358925e-01   -6.9008377948048405e-01  1.6985731537907922e-01   6.8692007596094939e-01   -6.8704816992873363e-01  1.4044688182007937e+02   1.1783876582747239e+02   1.4043647665167620e+02   1.1783405822397043e+02 
67      41      1       0       -14     7.699880e+05  1.320700e+04  1.6986326723209239e-01   1.0587361249240184e+00   -5.8725599705434117e-01  1.6985425788548203e-01   1.0587298152368376e+00   -5.8704703028636374e-01  8.9324809731913476e+01   1.6053631965210303e+02   8.9321012713433262e+01   1.6052725946006183e+02 
68      42      4       -5      0       1.783200e+04  3.740000e+02  1.7099324954556713e-01   -2.0171076734298504e-01  5.4102637162282996e-01   1.7099610263819240e-01   -2.0178435248570056e-01  5.4102637162282996e-01   1.7906535122321532e+02   -3.2635148419917677e+01  1.7906573294787350e+02   -3.2648842357521310e+01
