#
# ID	PID	H	K	L	sum(int)	max(int)	pred tth          	pred eta          	 pred ome          	meas tth          	meas eta          	 meas ome          	meas X            	meas Y            	 meas ome
#
17    	2     	2  	-3 	-1 	6.377500e+04	1.129000e+03	9.931538272592e-02	-1.892481672413e-01	3.879464595229e-01	9.932073693183e-02	-1.892609685071e-01	3.879784788913e-01	1.042629759711e+02	-1.621356429606e+01	3.879784788913e-01
18    	2     	3  	-2 	-1 	2.683900e+04	5.460000e+02	9.931677228775e-02	2.185815598739e-01	9.129030511623e-01	9.931147836547e-02	2.185130306618e-01	9.123945197434e-01	1.035339559327e+02	2.616787064779e+01	9.123945197434e-01
19    	2     	-1 	-2 	1  	1.748290e+05	2.435000e+03	9.931787464798e-02	-7.978601886486e-01	-6.772530989412e-01	9.930915415282e-02	-7.979031667029e-01	-6.771987910681e-01	7.469197323234e+01	-7.152372626887e+01	-6.771987910681e-01
20    	5     	2  	-3 	2  	2.074000e+03	3.700000e+01	1.014068722256e-01	-4.744784888454e-01	6.065287191864e-01	1.014225206407e-01	-4.741817500128e-01	6.021653960564e-01	9.663591278691e+01	-4.535523078005e+01	6.021653960564e-01
21    	5     	1  	-3 	-2 	9.017500e+04	1.645000e+03	1.014080983288e-01	-2.799689931781e-01	-6.134042892488e-03	1.014170903793e-01	-2.799300825455e-01	-6.134042892488e-03	1.042249608523e+02	-2.605615686373e+01	-6.134042892488e-03
22    	5     	-1 	-2 	-2 	1.154370e+05	2.272000e+03	1.014116304735e-01	-4.428550031732e-01	-6.823633868838e-01	1.014174285537e-01	-4.429161446341e-01	-6.823633868838e-01	9.812930869399e+01	-4.235079881913e+01	-6.823633868838e-01
23    	95    	0  	-1 	-8 	5.992250e+05	7.672000e+03	1.016783880609e-01	5.374922348343e-01	-5.844559999172e-01	1.016830427643e-01	5.374685421282e-01	-5.879488793125e-01	9.337673536102e+01	5.832791102087e+01	-5.879488793125e-01
24    	95    	1  	0  	-8 	1.125363e+06	1.284000e+04	1.016745425299e-01	1.137546574605e+00	-2.516607222359e-01	1.016828608185e-01	1.137577366868e+00	-2.516458490727e-01	4.619880821639e+01	1.006380269358e+02	-2.516458490727e-01
25    	19    	1  	-3 	4  	2.634681e+06	1.448900e+04	1.093745054067e-01	-8.662910002536e-01	3.970641130786e-01	1.093762170765e-01	-8.663120688633e-01	3.950183312480e-01	7.633016932096e+01	-8.449147210998e+01	3.950183312480e-01
26    	19    	2  	-3 	-4 	1.043251e+06	1.446700e+04	1.093753992401e-01	8.205522023188e-02	1.978590177888e-01	1.093865669196e-01	8.205805970277e-02	1.976118655180e-01	1.163674772554e+02	1.296377518556e+01	1.976118655180e-01
27    	19    	3  	-2 	-4 	1.669700e+04	3.280000e+02	1.093751890394e-01	4.665567770157e-01	6.731028201857e-01	1.093695581342e-01	4.665082276024e-01	6.731028201857e-01	1.043114115253e+02	5.536069680810e+01	6.731028201857e-01
28    	19    	-1 	-2 	4  	2.798198e+06	1.446800e+04	1.093755134012e-01	-1.126903547747e+00	-6.940849363056e-01	1.093790862346e-01	-1.126956077344e+00	-6.912972071342e-01	5.122153636098e+01	-1.008448272231e+02	-6.912972071342e-01
29    	6     	3  	-3 	0  	2.534600e+04	5.540000e+02	1.118249975726e-01	-8.370619359763e-02	7.230197077253e-01	1.118135921580e-01	-8.359688631403e-02	7.230197077253e-01	1.189670997332e+02	-6.335004249281e+00	7.230197077253e-01
30    	6     	0  	-3 	0  	3.912328e+06	1.449800e+04	1.118263478208e-01	-6.205808542571e-01	-2.696547580176e-01	1.118339749953e-01	-6.206192918802e-01	-2.697586972227e-01	9.755672891026e+01	-6.514376903292e+01	-2.697586972227e-01
31    	32    	2  	-3 	5  	1.800000e+03	6.000000e+01	1.149910117777e-01	-6.992242842664e-01	8.380638931316e-01	1.150643156063e-01	-6.993489506416e-01	8.380638931316e-01	9.450486855201e+01	-7.470346143745e+01	8.380638931316e-01
32    	32    	1  	-3 	-5 	4.456000e+04	9.720000e+02	1.149930596352e-01	-3.258109549175e-03	-1.412726198674e-01	1.149956323591e-01	-3.253979098032e-03	-1.412726198674e-01	1.227519197982e+02	3.127626541500e+00	-1.412726198674e-01
33    	32    	-1 	-2 	-5 	3.861100e+04	7.860000e+02	1.149972547572e-01	-1.379845642199e-01	-6.965336021696e-01	1.150013355086e-01	-1.379739055811e-01	-6.966623174333e-01	1.216602505450e+02	-1.316859831882e+01	-6.966623174333e-01
34    	32    	3  	-1 	-5 	9.856000e+03	1.400000e+02	1.149910587362e-01	7.707312188849e-01	8.622865634683e-01	1.149882254095e-01	7.708974407184e-01	8.622865634683e-01	8.824265976771e+01	8.798463682202e+01	8.622865634683e-01
35    	102   	0  	-2 	8  	1.177800e+04	1.730000e+02	1.204579116745e-01	-1.335468220173e+00	8.332293494106e-01	1.204706889724e-01	-1.335450953336e+00	8.360637682650e-01	3.135327252495e+01	-1.203904396793e+02	8.360637682650e-01
36    	102   	2  	-2 	-8 	1.592940e+05	2.149000e+03	1.204589942556e-01	5.952374796384e-01	7.236389647416e-02	1.204548519258e-01	5.952783317259e-01	7.238512499140e-02	1.065289770585e+02	7.478245221253e+01	7.238512499140e-02
37    	184   	1  	-1 	-10	2.587573e+06	1.445300e+04	1.240086706796e-01	8.018533558297e-01	-3.358852238409e-01	1.240130072951e-01	8.018675657921e-01	-3.362308466164e-01	9.226474375529e+01	9.755789817633e+01	-3.362308466164e-01
38    	184   	-1 	0  	-10	1.885664e+06	1.446500e+04	1.240124509894e-01	6.360874971718e-01	-9.954077233254e-01	1.240128406770e-01	6.361350840130e-01	-9.950243488875e-01	1.065973532172e+02	8.127682305953e+01	-9.950243488875e-01
39    	137   	1  	-2 	-9 	4.591800e+05	6.719000e+03	1.245004655237e-01	4.864989731608e-01	-2.757309259837e-01	1.245059522234e-01	4.865122677831e-01	-2.756167353525e-01	1.174946259213e+02	6.497711051221e+01	-2.756167353525e-01
40    	137   	1  	1  	-9 	1.842678e+06	1.440600e+04	1.244970190063e-01	1.430532029987e+00	-6.450963071506e-01	1.244961389359e-01	1.430457807578e+00	-6.453408403877e-01	1.952874683000e+01	1.334825215743e+02	-6.453408403877e-01
41    	137   	-1 	-1 	-9 	3.681190e+05	5.705000e+03	1.245047847327e-01	3.505732397482e-01	-8.278074981062e-01	1.245085463490e-01	3.506280315343e-01	-8.278495644863e-01	1.248065426175e+02	4.868495736112e+01	-8.278495644863e-01
42    	137   	2  	-1 	-9 	7.635170e+05	7.606000e+03	1.244975071819e-01	9.122856709596e-01	1.062782866125e-01	1.244975213974e-01	9.123627941293e-01	1.062969510474e-01	8.161778790527e+01	1.074130452791e+02	1.062969510474e-01
43    	3     	2  	-4 	0  	6.084760e+05	1.234100e+04	1.291461809665e-01	-3.943538767965e-01	2.728794841326e-01	1.291503406374e-01	-3.943881255868e-01	2.729270200568e-01	1.274909767853e+02	-4.889035642436e+01	2.729270200568e-01
44    	3     	-2 	-2 	0  	9.847840e+05	1.100200e+04	1.291513067741e-01	-6.731839818830e-01	-9.402536672436e-01	1.291524398992e-01	-6.732235678408e-01	-9.401840026983e-01	1.083116267869e+02	-8.158316119131e+01	-9.401840026983e-01
45    	12    	2  	-4 	3  	2.962810e+05	1.766000e+03	1.339387269978e-01	-6.153055956876e-01	4.364841982427e-01	1.339395604806e-01	-6.153487176981e-01	4.349994392651e-01	1.171903263086e+02	-7.820504258022e+01	4.349994392651e-01
46    	12    	2  	-4 	-3 	1.879150e+05	3.535000e+03	1.339398337454e-01	-1.646081637983e-01	1.296155750584e-01	1.339355514283e-01	-1.646475952528e-01	1.296318752624e-01	1.410974887774e+02	-1.963515082980e+01	1.296318752624e-01
47    	12    	-2 	-2 	-3 	2.363570e+05	4.235000e+03	1.339466308315e-01	-4.056560906549e-01	-9.001782989779e-01	1.339442806045e-01	-4.056761547352e-01	-9.001493340901e-01	1.316387751373e+02	-5.232099652126e+01	-9.001493340901e-01
48    	12    	4  	-2 	-3 	2.178560e+05	3.925000e+03	1.339408656512e-01	4.528200014111e-01	9.410485145856e-01	1.339392984708e-01	4.528902255312e-01	9.410942395906e-01	1.285439636175e+02	6.547281352971e+01	9.410942395906e-01
49    	12    	-2 	-2 	3  	4.870570e+05	6.381000e+03	1.339418167195e-01	-9.406940735067e-01	-1.018357578349e+00	1.339451176829e-01	-9.407866999722e-01	-1.018222510333e+00	8.512051044930e+01	-1.109620193047e+02	-1.018222510333e+00
50    	10    	1  	-4 	2  	2.994450e+05	4.456000e+03	1.364965215782e-01	-6.879529919724e-01	7.702516944637e-02	1.364957182296e-01	-6.878994854695e-01	7.712858244126e-02	1.131058436468e+02	-8.811624135928e+01	7.712858244126e-02
51    	10    	3  	-4 	-2 	1.370770e+05	3.247000e+03	1.364962613759e-01	-9.244226159084e-02	4.119075561909e-01	1.364970177854e-01	-9.238176152964e-02	4.118618147803e-01	1.451107571210e+02	-9.736449335976e+00	4.118618147803e-01
52    	10    	4  	-3 	-2 	6.840000e+02	3.800000e+01	1.364974426935e-01	2.041922167949e-01	7.874061298136e-01	1.365750128825e-01	2.045651503958e-01	7.874061298136e-01	1.426982614220e+02	3.289578225053e+01	7.874061298136e-01
53    	10    	-1 	-3 	2  	3.989090e+05	4.489000e+03	1.364987451611e-01	-8.453217749683e-01	-5.698917261793e-01	1.365103353421e-01	-8.453282963526e-01	-5.698534426837e-01	9.743320030573e+01	-1.045131957957e+02	-5.698534426837e-01
54    	106   	1  	-3 	-8 	1.096630e+05	1.977000e+03	1.366992539575e-01	2.011511066036e-01	-2.483116178140e-01	1.366998358639e-01	2.011763034183e-01	-2.523874294503e-01	1.429404655363e+02	3.244300265398e+01	-2.523874294503e-01
55    	106   	2  	1  	-8 	4.560670e+05	5.535000e+03	1.366951016086e-01	1.328182587903e+00	1.005420528875e+00	1.366887598857e-01	1.328137401246e+00	1.005874123441e+00	3.581377161765e+01	1.436152446822e+02	1.005874123441e+00
56    	106   	-1 	-2 	-8 	1.068520e+05	2.176000e+03	1.367036944399e-01	8.683087355671e-02	-7.153269701187e-01	1.367138060959e-01	8.681080462493e-02	-7.196304696760e-01	1.453779210673e+02	1.610424407788e+01	-7.196304696760e-01
57    	106   	3  	-1 	-8 	1.126810e+05	1.991000e+03	1.366952103596e-01	9.093861863020e-01	5.640721391580e-01	1.366930191335e-01	9.093536748863e-01	5.640721391580e-01	8.990884389929e+01	1.174768128153e+02	5.640721391580e-01
58    	191   	0  	-2 	-10	6.965560e+05	1.317100e+04	1.398407690340e-01	3.572156824556e-01	-5.445103657698e-01	1.398473771988e-01	3.572288720462e-01	-5.446341012940e-01	1.398458339309e+02	5.526831607297e+01	-5.446341012940e-01
59    	191   	2  	0  	-10	1.491373e+06	1.443700e+04	1.398341798810e-01	1.183309119562e+00	1.415365439781e-01	1.398288020242e-01	1.183275640153e+00	1.417705304661e-01	5.698109512483e+01	1.402837657923e+02	1.417705304661e-01
60    	302   	0  	0  	-12	1.067695e+06	1.282800e+04	1.419562591821e-01	8.952178690103e-01	-8.020284221336e-01	1.419641909597e-01	8.952237210096e-01	-8.020035547125e-01	9.506516951062e+01	1.206265618630e+02	-8.020035547125e-01
61    	24    	3  	-4 	4  	1.436800e+04	2.350000e+02	1.425245477676e-01	-4.972613959781e-01	7.330268793705e-01	1.425338211544e-01	-4.971919739522e-01	7.335170243824e-01	1.340818513135e+02	-6.835943417851e+01	7.335170243824e-01
62    	24    	1  	-4 	-4 	3.822370e+05	5.245000e+03	1.425268780003e-01	-2.214749033222e-01	-1.519483380637e-01	1.425313688087e-01	-2.214569666142e-01	-1.550919895681e-01	1.485660764305e+02	-2.953079592747e+01	-1.550919895681e-01
63    	24    	-1 	-3 	-4 	4.164480e+05	7.537000e+03	1.425307508322e-01	-3.343325910112e-01	-6.154590433389e-01	1.425345252375e-01	-3.343890593578e-01	-6.153173040694e-01	1.439531732839e+02	-4.590558816073e+01	-6.153173040694e-01
64    	54    	2  	-4 	6  	6.309200e+04	8.790000e+02	1.473906759449e-01	-7.934456927088e-01	6.160038330150e-01	1.474002248861e-01	-7.934229804779e-01	6.160038330150e-01	1.110806758667e+02	-1.076929122006e+02	6.160038330150e-01
65    	54    	2  	-4 	-6 	7.287070e+05	1.451400e+04	1.473926886858e-01	3.894250936038e-02	6.192274547337e-03	1.473929234375e-01	3.897358519682e-02	6.093853724857e-03	1.572497163254e+02	9.679096604082e+00	6.093853724857e-03
66    	54    	-2 	-2 	-6 	7.332580e+05	1.190300e+04	1.474005548671e-01	-1.717462375472e-01	-8.809271930161e-01	1.473970591730e-01	-1.717652718081e-01	-8.850748783984e-01	1.551806039773e+02	-2.306171278954e+01	-8.850748783984e-01
67    	54    	4  	-2 	-6 	6.854800e+04	8.200000e+02	1.473914381861e-01	6.258255106667e-01	7.387475413527e-01	1.473833515337e-01	6.257518335618e-01	7.387475413527e-01	1.276046202018e+02	9.487926597664e+01	7.387475413527e-01
68    	16    	4  	-4 	2  	4.065000e+03	8.200000e+01	1.510296613915e-01	-2.064142957268e-01	8.022126774979e-01	1.510433631922e-01	-2.065030168155e-01	8.022126774979e-01	1.579809592338e+02	-2.918100731569e+01	8.022126774979e-01
69    	16    	0  	-4 	-2 	2.457250e+05	2.966000e+03	1.510320966415e-01	-4.698571454657e-01	-3.373318747709e-01	1.510379390963e-01	-4.698887511472e-01	-3.372881927080e-01	1.441521908110e+02	-6.882431218129e+01	-3.372881927080e-01
70    	195   	1  	-3 	10 	9.777200e+05	1.449600e+04	1.540542464225e-01	-1.123678503374e+00	9.591126150341e-01	1.540480893531e-01	-1.123698364858e+00	9.625282278790e-01	7.229317899993e+01	-1.437272472057e+02	9.625282278790e-01
71    	195   	2  	-3 	-10	6.659030e+05	7.982000e+03	1.540563270116e-01	4.313011348334e-01	-9.241396775901e-02	1.540643648270e-01	4.312922154604e-01	-9.226715265524e-02	1.494566478353e+02	7.178130724859e+01	-9.226715265524e-02
72    	195   	-2 	-1 	-10	5.770300e+05	7.839000e+03	1.540645724167e-01	2.189513669412e-01	-9.769100444164e-01	1.540626182486e-01	2.190268527918e-01	-9.808074917028e-01	1.605996737496e+02	3.905518383020e+01	-9.808074917028e-01
73    	195   	3  	-2 	-10	1.244154e+06	9.252000e+03	1.540540826277e-01	7.474063545154e-01	2.294220359447e-01	1.540508684878e-01	7.474270368192e-01	2.295331781934e-01	1.207998861480e+02	1.144033760651e+02	2.295331781934e-01
74    	34    	0  	-4 	4  	4.620750e+05	6.507000e+03	1.565015745069e-01	-9.127525815981e-01	-1.831340598294e-01	1.565044277153e-01	-9.127636897538e-01	-1.832329929819e-01	1.031155303040e+02	-1.276990603332e+02	-1.832329929819e-01
75    	34    	4  	-4 	-4 	1.731400e+04	4.260000e+02	1.565011201794e-01	1.569442874910e-01	5.073210440827e-01	1.564975592601e-01	1.569507725810e-01	5.073210440827e-01	1.650697083185e+02	2.952941458813e+01	5.073210440827e-01
76    	115   	1  	-4 	8  	2.627850e+05	2.582000e+03	1.644536860721e-01	-1.044926090445e+00	4.176743628795e-01	1.644487965256e-01	-1.044956577982e+00	4.191181938671e-01	8.928290360454e+01	-1.473755066391e+02	4.191181938671e-01
77    	115   	3  	-4 	-8 	1.371720e+05	2.389000e+03	1.644552753162e-01	2.634901992569e-01	1.337805465836e-01	1.644536454160e-01	2.635683125604e-01	1.337967692442e-01	1.696235730253e+02	4.904967832576e+01	1.337967692442e-01
78    	115   	4  	-3 	-8 	1.943420e+05	2.367000e+03	1.644542937162e-01	5.302160717619e-01	4.423993965321e-01	1.644485991293e-01	5.301679463791e-01	4.424159210395e-01	1.516034025149e+02	9.174325020151e+01	4.424159210395e-01
79    	115   	-1 	-3 	8  	5.112540e+05	8.565000e+03	1.644540221543e-01	-1.283475250302e+00	-5.462435091532e-01	1.644637686111e-01	-1.283459688616e+00	-5.423721345886e-01	5.124518375516e+01	-1.639088867909e+02	-5.423721345886e-01
80    	155   	2  	-4 	9  	6.162000e+03	1.150000e+02	1.674419567504e-01	-9.168021471291e-01	8.004151272644e-01	1.674238175433e-01	-9.168528472161e-01	8.004151272644e-01	1.097587824736e+02	-1.374542649061e+02	8.004151272644e-01
81    	155   	2  	-4 	-9 	9.761400e+04	1.915000e+03	1.674446171205e-01	2.012744710834e-01	-1.001208501206e-01	1.674406634261e-01	2.012813436727e-01	-1.042161534431e-01	1.753148252006e+02	3.914297982832e+01	-1.042161534431e-01
82    	155   	-2 	-2 	-9 	8.520000e+04	1.542000e+03	1.674530339180e-01	1.500786547050e-02	-8.742862501164e-01	1.674467374497e-01	1.510492512541e-02	-8.742862501164e-01	1.789875384009e+02	6.334419446993e+00	-8.742862501164e-01
83    	155   	4  	-2 	-9 	2.234290e+05	2.016000e+03	1.674415864604e-01	7.501968430301e-01	5.330374142410e-01	1.674371638400e-01	7.502113520963e-01	5.330374142410e-01	1.310248667986e+02	1.246026093057e+02	5.330374142410e-01
84    	29    	2  	-5 	4  	8.938020e+05	1.027000e+04	1.693364068745e-01	-6.948749668448e-01	3.080836929867e-01	1.693376539093e-01	-6.949103660043e-01	3.082434093924e-01	1.396538896016e+02	-1.114616395944e+02	3.082434093924e-01
85    	29    	3  	-5 	-4 	4.157940e+05	7.586000e+03	1.693373717759e-01	-9.383116668176e-02	1.995297019822e-01	1.693290744826e-01	-9.380698533227e-02	1.995584344284e-01	1.802725368427e+02	-1.316880032307e+01	1.995584344284e-01
86    	29    	-3 	-2 	-4 	5.218280e+05	8.324000e+03	1.693471642738e-01	-3.768213655054e-01	-1.034874926786e+00	1.693470614658e-01	-3.768853933177e-01	-1.034797941427e+00	1.686240045796e+02	-6.248084542539e+01	-1.034797941427e+00
87    	29    	5  	-3 	-4 	5.635500e+04	8.380000e+02	1.693384619962e-01	3.928481942833e-01	8.209989349791e-01	1.693282399655e-01	3.927976877028e-01	8.209989349791e-01	1.671753307193e+02	7.237301610661e+01	8.209989349791e-01
88    	29    	-2 	-3 	4  	1.133603e+06	9.007000e+03	1.693396711967e-01	-9.669144937305e-01	-8.657664465369e-01	1.693466035316e-01	-9.669410333010e-01	-8.654611378965e-01	1.037977688583e+02	-1.444108440818e+02	-8.654611378965e-01
89    	491   	0  	-1 	-14	6.169750e+05	3.641000e+03	1.698245658119e-01	6.868791852930e-01	-6.900937599274e-01	1.698279478992e-01	6.868704284522e-01	-6.882141734911e-01	1.404649024560e+02	1.177942003026e+02	-6.882141734911e-01
90    	491   	1  	0  	-14	7.785550e+05	1.233500e+04	1.698203543109e-01	1.058722424340e+00	-5.871984676355e-01	1.698215345183e-01	1.058719385400e+00	-5.870174123253e-01	8.934875837958e+01	1.604961049128e+02	-5.870174123253e-01
91    	13    	4  	-5 	0  	2.062200e+04	4.170000e+02	1.709337439047e-01	-2.016370765908e-01	5.407877680386e-01	1.709218887503e-01	-2.016669807224e-01	5.407877680386e-01	1.791544710735e+02	-3.266981726130e+01	5.407877680386e-01
92    	13    	1  	-5 	0  	3.747690e+05	2.650000e+03	1.709352202422e-01	-5.549603669854e-01	-8.759565788483e-02	1.709399740580e-01	-5.549401806879e-01	-8.608292184134e-02	1.557818120310e+02	-9.195884490294e+01	-8.608292184134e-02
93    	13    	-1 	-4 	0  	4.580450e+05	4.263000e+03	1.709381308760e-01	-6.655402477180e-01	-5.406533227273e-01	1.709425037330e-01	-6.655744396787e-01	-5.407104499721e-01	1.443447392034e+02	-1.084236163860e+02	-5.407104499721e-01
94    	13    	5  	-4 	0  	1.759900e+04	3.750000e+02	1.709357687697e-01	3.578858299573e-02	8.417474117655e-01	1.709299137029e-01	3.571387078740e-02	8.417474117655e-01	1.826218862152e+02	1.013592000992e+01	8.417474117655e-01
95    	22    	1  	-5 	3  	1.606900e+05	1.891000e+03	1.745909944758e-01	-7.407792478513e-01	6.442871145566e-03	1.745896597686e-01	-7.407569300036e-01	6.468965821824e-03	1.384634390345e+02	-1.215055773005e+02	6.468965821824e-03
96    	22    	4  	-5 	-3 	3.004400e+04	4.560000e+02	1.745906122928e-01	-3.724396565269e-02	4.165569620886e-01	1.745811630989e-01	-3.725081351904e-02	4.165569620886e-01	1.865952964747e+02	-3.230996459588e+00	4.165569620886e-01
-999  	22    	5  	-4 	-3 	    nan     	    nan     	1.745916699030e-01	1.951593497733e-01	7.077719372184e-01	       nan        	       nan        	       nan        	       nan        	       nan        	       nan        
98    	22    	-1 	-4 	3  	1.712860e+05	1.497000e+03	1.745931322159e-01	-8.688096356120e-01	-5.169090204050e-01	1.746051648654e-01	-8.688323583344e-01	-5.167911526509e-01	1.214382028786e+02	-1.380075850651e+02	-5.167911526509e-01
99    	23    	4  	-5 	3  	1.102000e+03	2.900000e+01	1.745911865806e-01	-3.629108311575e-01	6.673009011105e-01	1.745693152867e-01	-3.626943053480e-01	6.673009011105e-01	1.747950887412e+02	-6.209764282102e+01	6.673009011105e-01
100   	23    	1  	-5 	-3 	8.195400e+04	1.495000e+03	1.745936958236e-01	-3.651566268833e-01	-1.688979148534e-01	1.745941592750e-01	-3.651022296657e-01	-1.688979148534e-01	1.746717105091e+02	-6.252302761523e+01	-1.688979148534e-01
101   	23    	-1 	-4 	-3 	8.714000e+04	1.042000e+03	1.745972586060e-01	-4.620590139630e-01	-5.658107148848e-01	1.745957464146e-01	-4.621087427846e-01	-5.658107148848e-01	1.675011231719e+02	-7.899496320442e+01	-5.658107148848e-01
102   	23    	5  	-4 	3  	6.112500e+04	1.349000e+03	1.745940947006e-01	-1.241550211172e-01	9.683416414398e-01	1.745829542176e-01	-1.241808814520e-01	9.683416414398e-01	1.853390019974e+02	-1.928523108912e+01	9.683416414398e-01
103   	127   	0  	-4 	-8 	1.479020e+05	2.291000e+03	1.767258428459e-01	-7.355932223177e-02	-4.483789651990e-01	1.767262611453e-01	-7.358189352127e-02	-4.519445396795e-01	1.885746241002e+02	-1.011861301779e+01	-4.519445396795e-01
104   	211   	1  	-4 	-10	4.406210e+05	9.038000e+03	1.791685385658e-01	1.350795261072e-01	-3.137060392814e-01	1.791671816528e-01	1.350800197842e-01	-3.177792241647e-01	1.898991636948e+02	2.930068338058e+01	-3.177792241647e-01
105   	211   	3  	1  	-10	1.341702e+06	1.446600e+04	1.791627074961e-01	1.251611814396e+00	9.799499362582e-01	1.791552541825e-01	1.251608525335e+00	9.830552114961e-01	6.071118846471e+01	1.840754765995e+02	9.830552114961e-01
106   	211   	-1 	-3 	-10	4.149410e+05	7.602000e+03	1.791730145078e-01	4.822267234116e-02	-6.666670935669e-01	1.791773098790e-01	4.823282508211e-02	-6.704908545107e-01	1.914726544562e+02	1.285535350743e+01	-6.704908545107e-01
107   	211   	4  	-1 	-10	3.338900e+04	5.250000e+02	1.791627409847e-01	9.452391234836e-01	6.425882183708e-01	1.791588134624e-01	9.451883840179e-01	6.425882183708e-01	1.124747820617e+02	1.577350140047e+02	6.425882183708e-01
108   	338   	0  	-3 	12 	1.044200e+04	1.800000e+02	1.808238976519e-01	-1.345051451862e+00	7.013204624639e-01	1.808098741770e-01	-1.345094957347e+00	7.047661589330e-01	4.483806778158e+01	-1.839324246850e+02	7.047661589330e-01
109   	338   	3  	-3 	-12	2.720150e+05	2.936000e+03	1.808255252268e-01	5.968162671366e-01	3.589311547770e-02	1.808161416005e-01	5.968127229145e-01	3.591504317551e-02	1.600171341903e+02	1.115416658343e+02	3.591504317551e-02
