#
# ID	PID	H	K	L	sum(int)	max(int)	pred tth          	pred eta          	 pred ome          	meas tth          	meas eta          	 meas ome          	meas X            	meas Y            	 meas ome
#
36    	102   	2  	-2 	-8 	1.648510e+05	2.226000e+03	1.204645285879e-01	5.952310405758e-01	7.243250394231e-02	1.204638297101e-01	5.952238500252e-01	7.245198459953e-02	1.065084140982e+02	7.478470837123e+01	7.245198459953e-02
37    	184   	1  	-1 	-10	2.623443e+06	1.445300e+04	1.240132366930e-01	8.018588147403e-01	-3.357698503152e-01	1.240166539073e-01	8.018627350701e-01	-3.360099439150e-01	9.224828200984e+01	9.756143888830e+01	-3.360099439150e-01
38    	184   	-1 	0  	-10	1.858336e+06	1.446500e+04	1.240120951664e-01	6.361307977768e-01	-9.953032983879e-01	1.240114934591e-01	6.361619197568e-01	-9.948963124527e-01	1.065996444617e+02	8.128041283122e+01	-9.948963124527e-01
39    	137   	1  	-2 	-9 	4.358380e+05	6.140000e+03	1.245049689765e-01	4.865052685926e-01	-2.756444473680e-01	1.245064270829e-01	4.865087617807e-01	-2.755466866166e-01	1.174727255252e+02	6.497931262174e+01	-2.755466866166e-01
40    	137   	1  	1  	-9 	1.785794e+06	1.440600e+04	1.245014967485e-01	1.430529971191e+00	-6.446893094632e-01	1.244949274755e-01	1.430468243570e+00	-6.446848356859e-01	1.952197922269e+01	1.334809747539e+02	-6.446848356859e-01
41    	137   	-1 	-1 	-9 	3.691020e+05	5.557000e+03	1.245047786246e-01	3.506002951051e-01	-8.277138688170e-01	1.245048635027e-01	3.506570475521e-01	-8.277708600573e-01	1.247996502805e+02	4.868995402528e+01	-8.277708600573e-01
42    	137   	2  	-1 	-9 	7.532630e+05	6.382000e+03	1.245033531922e-01	9.122698472849e-01	1.063715756927e-01	1.245031157695e-01	9.122902416996e-01	1.064002488779e-01	8.159643423996e+01	1.074138149788e+02	1.064002488779e-01
43    	3     	2  	-4 	0  	5.903270e+05	1.173000e+04	1.291487762826e-01	-3.943620164328e-01	2.728852214015e-01	1.291586264749e-01	-3.943624306336e-01	2.729357044337e-01	1.274635436044e+02	-4.888502887366e+01	2.729357044337e-01
44    	3     	-2 	-2 	0  	1.010256e+06	1.196800e+04	1.291533658419e-01	-6.731833511372e-01	-9.402163544157e-01	1.291490768320e-01	-6.732234091391e-01	-9.401521563956e-01	1.083121048098e+02	-8.157319710404e+01	-9.401521563956e-01
45    	12    	2  	-4 	3  	3.051600e+05	1.997000e+03	1.339400861594e-01	-6.153278987743e-01	4.364724643085e-01	1.339467146845e-01	-6.153331421640e-01	4.348693477051e-01	1.171588654560e+02	-7.820204802011e+01	4.348693477051e-01
46    	12    	2  	-4 	-3 	1.852500e+05	3.486000e+03	1.339438321829e-01	-1.646085767616e-01	1.296400949672e-01	1.339531024238e-01	-1.646260735379e-01	1.296663337902e-01	1.410819643906e+02	-1.963017935485e+01	1.296663337902e-01
47    	12    	-2 	-2 	-3 	2.341830e+05	4.342000e+03	1.339474026852e-01	-4.056532799846e-01	-9.001229954777e-01	1.339466351311e-01	-4.056654025867e-01	-9.000936871706e-01	1.316424691893e+02	-5.231396348923e+01	-9.000936871706e-01
48    	12    	4  	-2 	-3 	2.435400e+05	4.721000e+03	1.339429084240e-01	4.528168380069e-01	9.410664339375e-01	1.339375364502e-01	4.528046959094e-01	9.411025530943e-01	1.285083346919e+02	6.546586536638e+01	9.411025530943e-01
49    	12    	-2 	-2 	3  	4.876250e+05	6.565000e+03	1.339453681881e-01	-9.406892237386e-01	-1.018346501445e+00	1.339443452325e-01	-9.407749683005e-01	-1.018229227489e+00	8.512862824593e+01	-1.109516172118e+02	-1.018229227489e+00
50    	10    	1  	-4 	2  	3.059020e+05	4.359000e+03	1.364995575896e-01	-6.879621153158e-01	7.701884323589e-02	1.365062798305e-01	-6.879230230109e-01	7.710693642800e-02	1.130797924294e+02	-8.811923410581e+01	7.710693642800e-02
51    	10    	3  	-4 	-2 	1.362280e+05	3.137000e+03	1.364991736798e-01	-9.244800359638e-02	4.119211713548e-01	1.365015978119e-01	-9.242713510504e-02	4.118583293548e-01	1.450758926460e+02	-9.738775067089e+00	4.118583293548e-01
52    	10    	4  	-3 	-2 	1.224000e+03	3.600000e+01	1.364988944335e-01	2.041867288608e-01	7.874202503414e-01	1.365220656756e-01	2.046479599759e-01	7.874202503414e-01	1.425999981162e+02	3.290025112990e+01	7.874202503414e-01
53    	10    	-1 	-3 	2  	3.852480e+05	4.135000e+03	1.365023714299e-01	-8.453196412670e-01	-5.698824012207e-01	1.365076293128e-01	-8.453332924416e-01	-5.698510848000e-01	9.741963037737e+01	-1.045029737453e+02	-5.698510848000e-01
54    	106   	1  	-3 	-8 	1.085790e+05	2.200000e+03	1.367038976057e-01	2.011579652913e-01	-2.482441330148e-01	1.367053328380e-01	2.011885883404e-01	-2.523142210913e-01	1.429216744256e+02	3.244941484411e+01	-2.523142210913e-01
55    	106   	2  	1  	-8 	4.616240e+05	5.694000e+03	1.367006222690e-01	1.328143323358e+00	1.005473402101e+00	1.366974811422e-01	1.328104770362e+00	1.005948474852e+00	3.578137254153e+01	1.436286910750e+02	1.005948474852e+00
56    	106   	-1 	-2 	-8 	1.017550e+05	2.191000e+03	1.367045868107e-01	8.684657286317e-02	-7.152468487461e-01	1.367147542703e-01	8.682045028554e-02	-7.195582433782e-01	1.453717783761e+02	1.610973094547e+01	-7.195582433782e-01
57    	106   	3  	-1 	-8 	1.100300e+05	1.954000e+03	1.367013003960e-01	9.093656859962e-01	5.641222212464e-01	1.367035644093e-01	9.093101877619e-01	5.641222212464e-01	8.988093819082e+01	1.174852550930e+02	5.641222212464e-01
58    	191   	0  	-2 	-10	6.934990e+05	1.220900e+04	1.398436115814e-01	3.572320420940e-01	-5.444197830561e-01	1.398495220210e-01	3.572249730869e-01	-5.445535708526e-01	1.398345151555e+02	5.527112326403e+01	-5.445535708526e-01
59    	191   	2  	0  	-10	1.431351e+06	1.443700e+04	1.398403926964e-01	1.183283200270e+00	1.416748047154e-01	1.398396814187e-01	1.183229660766e+00	1.419533030277e-01	5.695898432991e+01	1.402932064066e+02	1.419533030277e-01
60    	302   	0  	0  	-12	1.062311e+06	1.281000e+04	1.419589147711e-01	8.952513246428e-01	-8.018960626826e-01	1.419643110058e-01	8.952438401368e-01	-8.018844880641e-01	9.506109239836e+01	1.206285680566e+02	-8.018844880641e-01
61    	24    	3  	-4 	4  	1.572700e+04	2.440000e+02	1.425237921297e-01	-4.972926935156e-01	7.330227097181e-01	1.425522185379e-01	-4.971547773251e-01	7.336089436962e-01	1.340613946350e+02	-6.835920150134e+01	7.336089436962e-01
62    	24    	1  	-4 	-4 	3.725430e+05	4.988000e+03	1.425312034377e-01	-2.214707371991e-01	-1.519098079935e-01	1.425336021686e-01	-2.214645873913e-01	-1.546511812358e-01	1.485407209819e+02	-2.952694599546e+01	-1.546511812358e-01
63    	24    	-1 	-3 	-4 	4.017750e+05	7.508000e+03	1.425330944935e-01	-3.343268423729e-01	-6.154041303761e-01	1.425422742781e-01	-3.343349079484e-01	-6.152717347012e-01	1.439525923463e+02	-4.589422557276e+01	-6.152717347012e-01
64    	54    	2  	-4 	6  	6.612900e+04	7.650000e+02	1.473911915451e-01	-7.934854868403e-01	6.159809022856e-01	1.474069912995e-01	-7.934480209119e-01	6.159809022856e-01	1.110427668760e+02	-1.076955519296e+02	6.159809022856e-01
65    	54    	2  	-4 	-6 	7.502910e+05	1.363900e+04	1.473980040979e-01	3.894485715495e-02	6.233899859798e-03	1.474012739130e-01	3.892921655454e-02	6.138630211734e-03	1.572268472511e+02	9.676823988807e+00	6.138630211734e-03
66    	54    	-2 	-2 	-6 	7.109830e+05	1.077000e+04	1.474004726640e-01	-1.717373796899e-01	-8.808592046734e-01	1.473993574367e-01	-1.717570561000e-01	-8.849789368573e-01	1.551825264347e+02	-2.305535161719e+01	-8.849789368573e-01
67    	54    	4  	-2 	-6 	6.329100e+04	8.590000e+02	1.473962391217e-01	6.258169184143e-01	7.387725653295e-01	1.473982484546e-01	6.257439487840e-01	7.387725653295e-01	1.275778363957e+02	9.489185256315e+01	7.387725653295e-01
68    	16    	4  	-4 	2  	6.773000e+03	1.140000e+02	1.510286679668e-01	-2.064335769711e-01	8.022185329770e-01	1.509093481833e-01	-2.063171058756e-01	8.027880262071e-01	1.578056024227e+02	-2.911824208599e+01	8.027880262071e-01
69    	16    	0  	-4 	-2 	2.479670e+05	3.055000e+03	1.510360120592e-01	-4.698535894586e-01	-3.372986365710e-01	1.510351579641e-01	-4.698732385734e-01	-3.372640948646e-01	1.441292517526e+02	-6.881376104531e+01	-3.372640948646e-01
70    	195   	1  	-3 	10 	9.841580e+05	1.170100e+04	1.540555982498e-01	-1.123745995248e+00	9.590855992784e-01	1.540610528370e-01	-1.123725450687e+00	9.622748315937e-01	7.225590712217e+01	-1.437381253895e+02	9.622748315937e-01
71    	195   	2  	-3 	-10	6.564060e+05	6.867000e+03	1.540628056156e-01	4.313016460959e-01	-9.234526569643e-02	1.540678285636e-01	4.312993523643e-01	-9.220358528950e-02	1.494302661318e+02	7.178631802535e+01	-9.220358528950e-02
72    	195   	-2 	-1 	-10	5.796950e+05	7.552000e+03	1.540628912937e-01	2.189770991884e-01	-9.768251522781e-01	1.540575559429e-01	2.190350527785e-01	-9.806346966578e-01	1.605970183290e+02	3.905848208782e+01	-9.806346966578e-01
73    	195   	3  	-2 	-10	1.292018e+06	9.581000e+03	1.540613640517e-01	7.473926875964e-01	2.294857525599e-01	1.540599439911e-01	7.474123742329e-01	2.296101460623e-01	1.207726040549e+02	1.144103789535e+02	2.296101460623e-01
74    	34    	0  	-4 	4  	4.537300e+05	6.454000e+03	1.565056351792e-01	-9.127589543938e-01	-1.831556763631e-01	1.565112714468e-01	-9.127484364730e-01	-1.832328108150e-01	1.030969491872e+02	-1.276946636264e+02	-1.832328108150e-01
75    	34    	4  	-4 	-4 	1.714200e+04	4.070000e+02	1.565049648538e-01	1.569395752251e-01	5.073393074255e-01	1.565170784081e-01	1.568706967256e-01	5.073393074255e-01	1.650523341181e+02	2.952377764521e+01	5.073393074255e-01
76    	115   	1  	-4 	8  	2.573830e+05	2.348000e+03	1.644561274589e-01	-1.044966142988e+00	4.176154592624e-01	1.644639706010e-01	-1.044965511502e+00	4.189520059480e-01	8.925141709407e+01	-1.473837975785e+02	4.189520059480e-01
77    	115   	3  	-4 	-8 	1.390850e+05	2.188000e+03	1.644619194720e-01	2.634886472844e-01	1.338232600823e-01	1.644694563492e-01	2.635013047567e-01	1.338232600823e-01	1.696077862508e+02	4.904623264520e+01	1.338232600823e-01
78    	115   	4  	-3 	-8 	1.870930e+05	2.720000e+03	1.644608576152e-01	5.302075190913e-01	4.424341515919e-01	1.644583629374e-01	5.301672846580e-01	4.424498237610e-01	1.515729856592e+02	9.175171190133e+01	4.424498237610e-01
79    	115   	-1 	-3 	8  	5.110250e+05	7.982000e+03	1.644591642541e-01	-1.283478174428e+00	-5.463694270386e-01	1.644663458387e-01	-1.283449602624e+00	-5.425661871610e-01	5.123723753629e+01	-1.639003149443e+02	-5.425661871610e-01
80    	155   	2  	-4 	9  	6.707000e+03	1.360000e+02	1.674420581715e-01	-9.168577354639e-01	8.003918213112e-01	1.674335547766e-01	-9.167588336899e-01	8.003918213112e-01	1.097381760457e+02	-1.374478945187e+02	8.003918213112e-01
81    	155   	2  	-4 	-9 	9.583200e+04	1.908000e+03	1.674510627668e-01	2.012777269484e-01	-1.000648854814e-01	1.674452074851e-01	2.012484562314e-01	-1.041659047406e-01	1.752910846390e+02	3.914161578058e+01	-1.041659047406e-01
82    	155   	-2 	-2 	-9 	8.254400e+04	1.561000e+03	1.674525523713e-01	1.502319985895e-02	-8.742090679933e-01	1.674381831983e-01	1.507551477433e-02	-8.742090679933e-01	1.789763152997e+02	6.333435102366e+00	-8.742090679933e-01
83    	155   	4  	-2 	-9 	2.132200e+05	1.741000e+03	1.674486924253e-01	7.501823691037e-01	5.330770538756e-01	1.674507158376e-01	7.502115725862e-01	5.330770538756e-01	1.309955271423e+02	1.246158056326e+02	5.330770538756e-01
84    	29    	2  	-5 	4  	9.091990e+05	9.762000e+03	1.693388373560e-01	-6.948952121460e-01	3.080674198248e-01	1.693484636483e-01	-6.948842958667e-01	3.082291393854e-01	1.396281340825e+02	-1.114589306794e+02	3.082291393854e-01
85    	29    	3  	-5 	-4 	4.125330e+05	7.543000e+03	1.693423539671e-01	-9.383281422211e-02	1.995520313010e-01	1.693449901220e-01	-9.378099035311e-02	1.995863427870e-01	1.802532809186e+02	-1.316091595538e+01	1.995863427870e-01
86    	29    	-3 	-2 	-4 	5.504010e+05	8.534000e+03	1.693471355642e-01	-3.768189853824e-01	-1.034818663092e+00	1.693440923345e-01	-3.768914283620e-01	-1.034745951742e+00	1.686254693587e+02	-6.247372962849e+01	-1.034745951742e+00
87    	29    	5  	-3 	-4 	5.842200e+04	9.220000e+02	1.693413780059e-01	3.928441645514e-01	8.210160627607e-01	1.693446208140e-01	3.927666445633e-01	8.210160627607e-01	1.671536593324e+02	7.237915238889e+01	8.210160627607e-01
88    	29    	-2 	-3 	4  	1.126901e+06	8.776000e+03	1.693444178572e-01	-9.669098540248e-01	-8.657645873642e-01	1.693480420685e-01	-9.669468407384e-01	-8.654716111329e-01	1.037982358804e+02	-1.444025826619e+02	-8.654716111329e-01
89    	491   	0  	-1 	-14	6.122420e+05	3.691000e+03	1.698277640136e-01	6.869045902385e-01	-6.899799842962e-01	1.698254540199e-01	6.869060729595e-01	-6.871001676546e-01	1.404505705281e+02	1.177975662802e+02	-6.871001676546e-01
90    	491   	1  	0  	-14	7.769890e+05	1.287000e+04	1.698258946638e-01	1.058736479956e+00	-5.870422781159e-01	1.698212282618e-01	1.058727007211e+00	-5.868131751380e-01	8.933725320943e+01	1.604950479187e+02	-5.868131751380e-01
91    	13    	4  	-5 	0  	2.045900e+04	4.410000e+02	1.709354157636e-01	-2.016490794525e-01	5.407932121278e-01	1.709355362621e-01	-2.017032439695e-01	5.407932121278e-01	1.791270748339e+02	-3.267437262110e+01	5.407932121278e-01
92    	13    	1  	-5 	0  	3.648600e+05	3.093000e+03	1.709396676057e-01	-5.549621100010e-01	-8.758394540208e-02	1.709457116322e-01	-5.549744138177e-01	-8.618077214984e-02	1.557542060950e+02	-9.196007735750e+01	-8.618077214984e-02
93    	13    	-1 	-4 	0  	4.557170e+05	4.199000e+03	1.709422737186e-01	-6.655377576680e-01	-5.406269477150e-01	1.709431026823e-01	-6.655545602152e-01	-5.406895179432e-01	1.443334802210e+02	-1.084125132602e+02	-5.406895179432e-01
94    	13    	5  	-4 	0  	1.758400e+04	3.470000e+02	1.709354708238e-01	3.577849324601e-02	8.417587691456e-01	1.709373932687e-01	3.566161851931e-02	8.417587691456e-01	1.825903183032e+02	1.013121474702e+01	8.417587691456e-01
95    	22    	1  	-5 	3  	1.558070e+05	1.700000e+03	1.745950045380e-01	-7.407882107209e-01	6.432910389955e-03	1.745973831036e-01	-7.407768567378e-01	6.458114590132e-03	1.384355464291e+02	-1.215060422200e+02	6.458114590132e-03
96    	22    	4  	-5 	-3 	3.227900e+04	5.450000e+02	1.745944406547e-01	-3.724936246685e-02	4.165713371973e-01	1.746009653525e-01	-3.728305388339e-02	4.165713371973e-01	1.865766923941e+02	-3.233179149406e+00	4.165713371973e-01
-999  	22    	5  	-4 	-3 	    nan     	    nan     	1.745941035448e-01	1.951538496405e-01	7.077861247734e-01	       nan        	       nan        	       nan        	       nan        	       nan        	       nan        
98    	22    	-1 	-4 	3  	1.737140e+05	1.352000e+03	1.745978855511e-01	-8.688084413619e-01	-5.169072781700e-01	1.746012778682e-01	-8.688024399468e-01	-5.167862101071e-01	1.214256571784e+02	-1.379910472396e+02	-5.167862101071e-01
99    	23    	4  	-5 	3  	5.320000e+02	2.800000e+01	1.745909029363e-01	-3.629335082496e-01	6.673005307942e-01	1.745263826193e-01	-3.628482102034e-01	6.673005307942e-01	1.747007313611e+02	-6.210309826098e+01	6.673005307942e-01
100   	23    	1  	-5 	-3 	7.730000e+04	1.368000e+03	1.745986663675e-01	-3.651539174941e-01	-1.688683803649e-01	1.745936700359e-01	-3.651511016145e-01	-1.688683803649e-01	1.746401555920e+02	-6.252474947317e+01	-1.688683803649e-01
101   	23    	-1 	-4 	-3 	7.990600e+04	1.104000e+03	1.746008894879e-01	-4.620547757876e-01	-5.657668835140e-01	1.746033179524e-01	-4.620747112959e-01	-5.657668835140e-01	1.674973713390e+02	-7.898537307913e+01	-5.657668835140e-01
102   	23    	5  	-4 	3  	6.781800e+04	1.599000e+03	1.745913478894e-01	-1.241742465265e-01	9.683541768506e-01	1.746010353701e-01	-1.242577230877e-01	9.683541768506e-01	1.853180577029e+02	-1.929742344769e+01	9.683541768506e-01
103   	127   	0  	-4 	-8 	1.480300e+05	2.512000e+03	1.767300131043e-01	-7.355058546465e-02	-4.483167510442e-01	1.767303447861e-01	-7.358213722345e-02	-4.518852849768e-01	1.885601020894e+02	-1.011400725811e+01	-4.518852849768e-01
104   	211   	1  	-4 	-10	4.556760e+05	8.807000e+03	1.791741697912e-01	1.350874339800e-01	-3.136401458668e-01	1.791658970425e-01	1.350968934422e-01	-3.176624664790e-01	1.898736822443e+02	2.930723656079e+01	-3.176624664790e-01
105   	211   	3  	1  	-10	1.342404e+06	1.446600e+04	1.791700007226e-01	1.251578236872e+00	9.799904263674e-01	1.791667087052e-01	1.251546537680e+00	9.831020411562e-01	6.068703036141e+01	1.840892581097e+02	9.831020411562e-01
106   	211   	-1 	-3 	-10	4.164940e+05	7.546000e+03	1.791750358615e-01	4.823626594647e-02	-6.665904389113e-01	1.791793156023e-01	4.826628429191e-02	-6.703835780178e-01	1.914637561840e+02	1.286595160494e+01	-6.703835780178e-01
107   	211   	4  	-1 	-10	3.363000e+04	4.480000e+02	1.791704459869e-01	9.452181543967e-01	6.426315827105e-01	1.791754011633e-01	9.451565793356e-01	6.426315827105e-01	1.124498676356e+02	1.577495446993e+02	6.426315827105e-01
108   	338   	0  	-3 	12 	1.002800e+04	1.250000e+02	1.808279139852e-01	-1.345119607152e+00	7.011796362761e-01	1.808335226045e-01	-1.345100213500e+00	7.044473423697e-01	4.480274965611e+01	-1.839524866972e+02	7.044473423697e-01
109   	338   	3  	-3 	-12	2.744760e+05	3.129000e+03	1.808338456577e-01	5.968099509191e-01	3.596019757426e-02	1.808309401154e-01	5.968214773496e-01	3.597393251350e-02	1.599965400483e+02	1.115536546249e+02	3.597393251350e-02
