#
# ID	PID	H	K	L	sum(int)	max(int)	pred tth          	pred eta          	 pred ome          	meas tth          	meas eta          	 meas ome          	meas X            	meas Y            	 meas ome
#
10    	4     	2  	-2 	-2 	7.097000e+03	2.220000e+02	7.819256487767e-02	1.565397286675e-01	5.469900661614e-01	7.819883272762e-02	1.565549350258e-01	5.469900661614e-01	8.264491131614e+01	1.626849924815e+01	5.469900661614e-01
11    	17    	0  	-2 	-4 	1.642215e+06	1.449300e+04	8.827873292908e-02	-7.337550705934e-02	-4.039606920839e-01	8.828939015109e-02	-7.349340466952e-02	-4.042313926015e-01	9.415907335181e+01	-3.366208788598e+00	-4.042313926015e-01
12    	45    	1  	-2 	-6 	1.878362e+06	1.444300e+04	9.592311668128e-02	3.236333740434e-01	-1.417178842100e-01	9.593597385486e-02	3.235778542987e-01	-1.416613554534e-01	9.715861304582e+01	3.560818514520e+01	-1.416613554534e-01
13    	45    	1  	1  	-6 	9.900137e+06	1.439600e+04	9.592062488563e-02	1.477586906797e+00	9.483695571978e-01	9.591931306988e-02	1.477474106538e+00	9.488251611609e-01	1.055756460574e+01	1.039221753540e+02	9.488251611609e-01
14    	45    	-1 	-1 	-6 	1.703514e+06	1.444500e+04	9.592330247760e-02	1.577863945706e-01	-8.270823700629e-01	9.592188574553e-02	1.578737804157e-01	-8.271422829790e-01	1.012155147848e+02	1.936682113188e+01	-8.271422829790e-01
15    	45    	2  	-1 	-6 	3.842414e+06	1.442200e+04	9.592173757701e-02	8.290268361513e-01	4.085658895880e-01	9.592405582201e-02	8.289753732416e-01	4.089928234844e-01	6.949214844428e+01	7.792282203521e+01	4.089928234844e-01
16    	2     	1  	-3 	1  	1.098480e+05	1.270000e+03	9.931767009093e-02	-5.949673116671e-01	1.693592933638e-01	9.933251002904e-02	-5.949464354484e-01	1.694290045292e-01	8.821976807837e+01	-5.522933057699e+01	1.694290045292e-01
17    	2     	2  	-3 	-1 	6.324900e+04	9.730000e+02	9.931744473455e-02	-1.892543477073e-01	3.879664675854e-01	9.932468939965e-02	-1.892937825330e-01	3.879664675854e-01	1.042284498937e+02	-1.621284484377e+01	3.879664675854e-01
18    	2     	3  	-2 	-1 	2.272800e+04	4.120000e+02	9.931716430460e-02	2.185768080291e-01	9.129262506040e-01	9.932959248836e-02	2.184295694163e-01	9.119905397216e-01	1.035152635645e+02	2.616822149524e+01	9.119905397216e-01
19    	2     	-1 	-2 	1  	1.821040e+05	2.575000e+03	9.932036544764e-02	-7.978570098248e-01	-6.772222509268e-01	9.933705143292e-02	-7.978233414799e-01	-6.771701126370e-01	7.471262324239e+01	-7.153156091173e+01	-6.771701126370e-01
20    	5     	2  	-3 	2  	2.900000e+03	5.100000e+01	1.014071310468e-01	-4.745020105227e-01	6.065310597763e-01	1.014277654813e-01	-4.744131678186e-01	6.021677366463e-01	9.658981065494e+01	-4.537484456006e+01	6.021677366463e-01
21    	5     	1  	-3 	-2 	9.404100e+04	1.494000e+03	1.014111719395e-01	-2.799670785278e-01	-6.096756299455e-03	1.014233581668e-01	-2.800190791914e-01	-6.096756299455e-03	1.041985983043e+02	-2.606173832544e+01	-6.096756299455e-03
22    	5     	-1 	-2 	-2 	1.123860e+05	2.343000e+03	1.014131717698e-01	-4.428511711449e-01	-6.823019570274e-01	1.014151229751e-01	-4.428114038291e-01	-6.822809918317e-01	9.812514669003e+01	-4.233327398531e+01	-6.822809918317e-01
23    	95    	0  	-1 	-8 	6.415300e+05	8.125000e+03	1.016802358800e-01	5.375135718724e-01	-5.843399901722e-01	1.016770358059e-01	5.374849502069e-01	-5.876595110262e-01	9.336010844108e+01	5.832869655889e+01	-5.876595110262e-01
24    	95    	1  	0  	-8 	1.121520e+06	1.441200e+04	1.016785388954e-01	1.137542023239e+00	-2.514773553476e-01	1.016788822637e-01	1.137579091603e+00	-2.514554048972e-01	4.617598340951e+01	1.006356269241e+02	-2.514554048972e-01
25    	19    	1  	-3 	4  	2.600965e+06	1.448900e+04	1.093759640837e-01	-8.663199904934e-01	3.970385582203e-01	1.093838178691e-01	-8.663301369235e-01	3.992493333225e-01	7.629607070947e+01	-8.449307827409e+01	3.992493333225e-01
26    	19    	2  	-3 	-4 	1.049240e+06	1.446700e+04	1.093793022337e-01	8.205468773111e-02	1.979014053279e-01	1.093892886335e-01	8.211647198931e-02	1.976123690628e-01	1.163346382503e+02	1.297509268785e+01	1.976123690628e-01
27    	19    	3  	-2 	-4 	1.710000e+04	3.430000e+02	1.093784601985e-01	4.665507256941e-01	6.731357891794e-01	1.093868441945e-01	4.664565364915e-01	6.731357891794e-01	1.042904052063e+02	5.536797802721e+01	6.731357891794e-01
28    	19    	-1 	-2 	4  	2.989708e+06	1.446700e+04	1.093790060618e-01	-1.126896433322e+00	-6.941136248571e-01	1.093791171188e-01	-1.126951548802e+00	-6.919034719498e-01	5.121748245836e+01	-1.008360562772e+02	-6.919034719498e-01
29    	6     	3  	-3 	0  	2.327600e+04	5.690000e+02	1.118253135937e-01	-8.371780204329e-02	7.230356720706e-01	1.118240585971e-01	-8.367956016675e-02	7.230356720706e-01	1.189372234281e+02	-6.341022044171e+00	7.230356720706e-01
30    	6     	0  	-3 	0  	4.002594e+06	1.449800e+04	1.118293798511e-01	-6.205789280711e-01	-2.696261206521e-01	1.118366845245e-01	-6.206312487323e-01	-2.696966276816e-01	9.753626991166e+01	-6.513970147632e+01	-2.696966276816e-01
31    	32    	2  	-3 	5  	2.030000e+03	3.900000e+01	1.149900642913e-01	-6.992708547709e-01	8.380617868078e-01	1.150236640288e-01	-6.996482315567e-01	8.380617868078e-01	9.440853091370e+01	-7.469903020346e+01	8.380617868078e-01
32    	32    	1  	-3 	-5 	4.291400e+04	9.980000e+02	1.149970001124e-01	-3.252863556148e-03	-1.412114885743e-01	1.149975769898e-01	-3.311955788753e-03	-1.412114885743e-01	1.227270933127e+02	3.125179199517e+00	-1.412114885743e-01
33    	32    	-1 	-2 	-5 	3.965000e+04	8.680000e+02	1.149981998155e-01	-1.379751474541e-01	-6.964538973272e-01	1.150095982623e-01	-1.379623320995e-01	-6.965044084323e-01	1.216621003594e+02	-1.316314746157e+01	-6.965044084323e-01
34    	32    	3  	-1 	-5 	9.294000e+03	1.030000e+02	1.149950479053e-01	7.707197238660e-01	8.623230926273e-01	1.149895514081e-01	7.706334652149e-01	8.623230926273e-01	8.822631191023e+01	8.796743605520e+01	8.623230926273e-01
35    	102   	0  	-2 	8  	1.221700e+04	1.820000e+02	1.204605142351e-01	-1.335534834555e+00	8.331282996571e-01	1.204720377368e-01	-1.335517986308e+00	8.360387294014e-01	3.130542503334e+01	-1.203893912500e+02	8.360387294014e-01
36    	102   	2  	-2 	-8 	1.648230e+05	2.226000e+03	1.204645572531e-01	5.952309792376e-01	7.244349940046e-02	1.204638872616e-01	5.952243639839e-01	7.246298336704e-02	1.065086008952e+02	7.478494061067e+01	7.246298336704e-02
37    	184   	1  	-1 	-10	2.624053e+06	1.445300e+04	1.240131689639e-01	8.018593163532e-01	-3.357572673345e-01	1.240164901938e-01	8.018634321921e-01	-3.359973849363e-01	9.224817057600e+01	9.756152843696e+01	-3.359973849363e-01
38    	184   	-1 	0  	-10	1.858696e+06	1.446500e+04	1.240118199187e-01	6.361321621635e-01	-9.952916007695e-01	1.240112987305e-01	6.361636278150e-01	-9.948846185406e-01	1.065992521830e+02	8.128061465679e+01	-9.948846185406e-01
39    	137   	1  	-2 	-9 	4.354750e+05	6.140000e+03	1.245049421354e-01	4.865053681302e-01	-2.756328533321e-01	1.245061865349e-01	4.865067658765e-01	-2.755350110900e-01	1.174727189150e+02	6.497910425358e+01	-2.755350110900e-01
40    	137   	1  	1  	-9 	1.785788e+06	1.440600e+04	1.245014659816e-01	1.430531288344e+00	-6.446700385334e-01	1.244948998500e-01	1.430469561127e+00	-6.446655647411e-01	1.952177987841e+01	1.334811306520e+02	-6.446655647411e-01
41    	137   	-1 	-1 	-9 	3.689600e+05	5.557000e+03	1.245045636165e-01	3.506007272153e-01	-8.277021225540e-01	1.245046624819e-01	3.506564655463e-01	-8.277589228602e-01	1.247994301899e+02	4.868994755935e+01	-8.277589228602e-01
42    	137   	2  	-1 	-9 	7.532630e+05	6.382000e+03	1.245033622394e-01	9.122698357936e-01	1.063837689549e-01	1.245031248168e-01	9.122902302083e-01	1.064124421401e-01	8.159661583465e+01	1.074139715869e+02	1.064124421401e-01
43    	3     	2  	-4 	0  	5.897130e+05	1.173000e+04	1.291488206387e-01	-3.943616457687e-01	2.728931868700e-01	1.291584181032e-01	-3.943612066628e-01	2.729437224644e-01	1.274636146003e+02	-4.888466934773e+01	2.729437224644e-01
44    	3     	-2 	-2 	0  	1.010085e+06	1.196800e+04	1.291533984272e-01	-6.731833049129e-01	-9.402057103276e-01	1.291490871463e-01	-6.732237747781e-01	-9.401415014393e-01	1.083120043821e+02	-8.157313413397e+01	-9.401415014393e-01
45    	12    	2  	-4 	3  	3.049900e+05	1.997000e+03	1.339400577152e-01	-6.153277527087e-01	4.364793931429e-01	1.339467005093e-01	-6.153348034794e-01	4.348763558081e-01	1.171589519107e+02	-7.820211396626e+01	4.348763558081e-01
46    	12    	2  	-4 	-3 	1.849250e+05	3.486000e+03	1.339439190409e-01	-1.646083016058e-01	1.296490373260e-01	1.339529501260e-01	-1.646255523435e-01	1.296753222630e-01	1.410820064247e+02	-1.962995565222e+01	1.296753222630e-01
47    	12    	-2 	-2 	-3 	2.340760e+05	4.342000e+03	1.339473634334e-01	-4.056535724424e-01	-9.001120568325e-01	1.339469023886e-01	-4.056669232728e-01	-9.000827351281e-01	1.316425852652e+02	-5.231415822690e+01	-9.000827351281e-01
48    	12    	4  	-2 	-3 	2.435030e+05	4.721000e+03	1.339428432264e-01	4.528173866976e-01	9.410755308888e-01	1.339375114794e-01	4.528049349328e-01	9.411116555338e-01	1.285085607177e+02	6.546601451111e+01	9.411116555338e-01
49    	12    	-2 	-2 	3  	4.876740e+05	6.565000e+03	1.339454431530e-01	-9.406885937293e-01	-1.018336130126e+00	1.339444184735e-01	-9.407746549503e-01	-1.018218867953e+00	8.512860764108e+01	-1.109515511696e+02	-1.018218867953e+00
50    	10    	1  	-4 	2  	3.062410e+05	4.359000e+03	1.364996308609e-01	-6.879614786193e-01	7.702647976043e-02	1.365066639608e-01	-6.879232814464e-01	7.711447543590e-02	1.130802623619e+02	-8.811941294514e+01	7.711447543590e-02
51    	10    	3  	-4 	-2 	1.366200e+05	3.137000e+03	1.364991929668e-01	-9.244774328687e-02	4.119295287466e-01	1.365014124661e-01	-9.243223141101e-02	4.118668670574e-01	1.450758642279e+02	-9.739362332920e+00	4.118668670574e-01
52    	10    	4  	-3 	-2 	1.224000e+03	3.600000e+01	1.364988126603e-01	2.041871616537e-01	7.874288229767e-01	1.365219839024e-01	2.046483927689e-01	7.874288229767e-01	1.426001635368e+02	3.290042519082e+01	7.874288229767e-01
53    	10    	-1 	-3 	2  	3.851990e+05	4.135000e+03	1.365024757424e-01	-8.453187903029e-01	-5.698729130059e-01	1.365078565870e-01	-8.453333644024e-01	-5.698415926015e-01	9.741980065254e+01	-1.045030605929e+02	-5.698415926015e-01
54    	106   	1  	-3 	-8 	1.085790e+05	2.200000e+03	1.367039242870e-01	2.011579415022e-01	-2.482332409874e-01	1.367053595193e-01	2.011885645513e-01	-2.523033290639e-01	1.429218117581e+02	3.244955316550e+01	-2.523033290639e-01
55    	106   	2  	1  	-8 	4.615540e+05	5.694000e+03	1.367006669853e-01	1.328142132854e+00	1.005488756268e+00	1.366975937312e-01	1.328104540455e+00	1.005963768720e+00	3.578169685277e+01	1.436289302206e+02	1.005963768720e+00
56    	106   	-1 	-2 	-8 	1.017550e+05	2.191000e+03	1.367044589153e-01	8.684651204608e-02	-7.152353786292e-01	1.367146263748e-01	8.682038946845e-02	-7.195467732612e-01	1.453716310986e+02	1.610984179728e+01	-7.195467732612e-01
57    	106   	3  	-1 	-8 	1.102350e+05	1.954000e+03	1.367013396687e-01	9.093655295093e-01	5.641332350985e-01	1.367037009007e-01	9.093119094889e-01	5.641332350985e-01	8.988107605853e+01	1.174856650555e+02	5.641332350985e-01
58    	191   	0  	-2 	-10	6.934990e+05	1.220900e+04	1.398435012124e-01	3.572322359013e-01	-5.444080312101e-01	1.398494116519e-01	3.572251668942e-01	-5.445418190065e-01	1.398344277368e+02	5.527125025991e+01	-5.445418190065e-01
59    	191   	2  	0  	-10	1.431335e+06	1.443700e+04	1.398403979118e-01	1.183283158903e+00	1.416892580009e-01	1.398396692647e-01	1.183229683470e+00	1.419677594263e-01	5.695915288962e+01	1.402933513482e+02	1.419677594263e-01
60    	302   	0  	0  	-12	1.057534e+06	1.281000e+04	1.419587098337e-01	8.952528861432e-01	-8.018834692633e-01	1.419645044431e-01	8.952377577729e-01	-8.018718176053e-01	9.506188975535e+01	1.206283175732e+02	-8.018718176053e-01
61    	24    	3  	-4 	4  	1.578400e+04	2.440000e+02	1.425236313302e-01	-4.972929528723e-01	7.330297937520e-01	1.425514537225e-01	-4.971602618496e-01	7.336139106915e-01	1.340605415116e+02	-6.835941588245e+01	7.336139106915e-01
62    	24    	1  	-4 	-4 	3.714430e+05	4.988000e+03	1.425313111561e-01	-2.214704904343e-01	-1.519000900975e-01	1.425346622679e-01	-2.214675750148e-01	-1.546420754043e-01	1.485418659134e+02	-2.952751142992e+01	-1.546420754043e-01
63    	24    	-1 	-3 	-4 	4.017750e+05	7.508000e+03	1.425331240610e-01	-3.343268495564e-01	-6.153933868452e-01	1.425423038456e-01	-3.343349151319e-01	-6.152609911703e-01	1.439526376821e+02	-4.589412052166e+01	-6.152609911703e-01
64    	54    	2  	-4 	6  	6.612900e+04	7.650000e+02	1.473910762370e-01	-7.934859147744e-01	6.159869490530e-01	1.474068759915e-01	-7.934484488460e-01	6.159869490530e-01	1.110428842358e+02	-1.076953927557e+02	6.159869490530e-01
65    	54    	2  	-4 	-6 	7.496500e+05	1.363900e+04	1.473980984815e-01	3.894494897369e-02	6.243662801228e-03	1.474010765457e-01	3.893022773152e-02	6.148538690092e-03	1.572267991098e+02	9.677103227275e+00	6.148538690092e-03
66    	54    	-2 	-2 	-6 	7.109830e+05	1.077000e+04	1.474003480267e-01	-1.717377020853e-01	-8.808480098103e-01	1.473992327994e-01	-1.717573784955e-01	-8.849677419942e-01	1.551823330513e+02	-2.305525629138e+01	-8.849677419942e-01
67    	54    	4  	-2 	-6 	6.329100e+04	8.590000e+02	1.473962471716e-01	6.258171530605e-01	7.387821491280e-01	1.473982565045e-01	6.257441834303e-01	7.387821491280e-01	1.275780830198e+02	9.489202300050e+01	7.387821491280e-01
68    	16    	4  	-4 	2  	6.773000e+03	1.140000e+02	1.510284846770e-01	-2.064334904262e-01	8.022263257583e-01	1.509091648935e-01	-2.063170193307e-01	8.027958189884e-01	1.578056774520e+02	-2.911806130688e+01	8.027958189884e-01
69    	16    	0  	-4 	-2 	2.463940e+05	3.055000e+03	1.510361310964e-01	-4.698531592046e-01	-3.372888963188e-01	1.510354041955e-01	-4.698807682108e-01	-3.372548247355e-01	1.441290336914e+02	-6.881484390822e+01	-3.372548247355e-01
70    	195   	1  	-3 	10 	9.841580e+05	1.170100e+04	1.540554237160e-01	-1.123747852888e+00	9.590900305609e-01	1.540608783033e-01	-1.123727308327e+00	9.622792628763e-01	7.225581604962e+01	-1.437379611132e+02	9.622792628763e-01
71    	195   	2  	-3 	-10	6.565070e+05	6.867000e+03	1.540628389064e-01	4.313016080044e-01	-9.233431553685e-02	1.540678239574e-01	4.312995678070e-01	-9.219265692667e-02	1.494303942878e+02	7.178649231196e+01	-9.219265692667e-02
72    	195   	-2 	-1 	-10	5.797690e+05	7.552000e+03	1.540625850985e-01	2.189773092021e-01	-9.768136640432e-01	1.540572365057e-01	2.190347541658e-01	-9.806232791055e-01	1.605966172217e+02	3.905849567809e+01	-9.806232791055e-01
73    	195   	3  	-2 	-10	1.286725e+06	9.581000e+03	1.540614043313e-01	7.473925910781e-01	2.294967749858e-01	1.540600474628e-01	7.474137393673e-01	2.296211579677e-01	1.207727384790e+02	1.144107669495e+02	2.296211579677e-01
74    	34    	0  	-4 	4  	4.550810e+05	6.454000e+03	1.565057339681e-01	-9.127579922466e-01	-1.831480815662e-01	1.565120594608e-01	-9.127506828110e-01	-1.832255047816e-01	1.030972917600e+02	-1.276954643502e+02	-1.832255047816e-01
75    	34    	4  	-4 	-4 	1.714200e+04	4.070000e+02	1.565049693835e-01	1.569398294740e-01	5.073480187643e-01	1.565170829377e-01	1.568709509745e-01	5.073480187643e-01	1.650525808031e+02	2.952395247992e+01	5.073480187643e-01
76    	115   	1  	-4 	8  	2.577730e+05	2.348000e+03	1.644560672454e-01	-1.044966392256e+00	4.176200234456e-01	1.644641562732e-01	-1.044964391579e+00	4.189551065817e-01	8.925191500132e+01	-1.473837646339e+02	4.189551065817e-01
77    	115   	3  	-4 	-8 	1.393520e+05	2.188000e+03	1.644620024891e-01	2.634886606697e-01	1.338331066936e-01	1.644687291432e-01	2.634977625375e-01	1.338331066936e-01	1.696073881549e+02	4.904556855770e+01	1.338331066936e-01
78    	115   	4  	-3 	-8 	1.870700e+05	2.720000e+03	1.644609032201e-01	5.302075788226e-01	4.424438900896e-01	1.644582516431e-01	5.301682588185e-01	4.424595641856e-01	1.515730358229e+02	9.175193868094e+01	4.424595641856e-01
79    	115   	-1 	-3 	8  	5.124820e+05	7.982000e+03	1.644592234522e-01	-1.283476760817e+00	-5.463633838657e-01	1.644666052623e-01	-1.283452765954e+00	-5.425615741620e-01	5.123680108728e+01	-1.639006545720e+02	-5.425615741620e-01
80    	155   	2  	-4 	9  	6.760000e+03	1.360000e+02	1.674418560016e-01	-9.168588793897e-01	8.003974030451e-01	1.674349872101e-01	-9.167530558946e-01	8.003974030451e-01	1.097401960300e+02	-1.374483736502e+02	8.003974030451e-01
81    	155   	2  	-4 	-9 	9.583200e+04	1.908000e+03	1.674511377629e-01	2.012777103502e-01	-1.000544713357e-01	1.674452824812e-01	2.012484396331e-01	-1.041554905949e-01	1.752913153290e+02	3.914176643492e+01	-1.041554905949e-01
82    	155   	-2 	-2 	-9 	8.276800e+04	1.561000e+03	1.674523424207e-01	1.502303469554e-02	-8.741976600514e-01	1.674380742870e-01	1.506982063820e-02	-8.741976600514e-01	1.789761706932e+02	6.332551459694e+00	-8.741976600514e-01
83    	155   	4  	-2 	-9 	2.132200e+05	1.741000e+03	1.674487371057e-01	7.501823488360e-01	5.330873343749e-01	1.674507605180e-01	7.502115523184e-01	5.330873343749e-01	1.309958116519e+02	1.246159796764e+02	5.330873343749e-01
84    	29    	2  	-5 	4  	9.092710e+05	9.762000e+03	1.693388411331e-01	-6.948949169675e-01	3.080742822172e-01	1.693484182539e-01	-6.948841874146e-01	3.082358066214e-01	1.396283291462e+02	-1.114587741513e+02	3.082358066214e-01
85    	29    	3  	-5 	-4 	4.129470e+05	7.543000e+03	1.693424447057e-01	-9.383257293202e-02	1.995608645965e-01	1.693449367404e-01	-9.378003430167e-02	1.995951416834e-01	1.802534497647e+02	-1.316061360711e+01	1.995951416834e-01
86    	29    	-3 	-2 	-4 	5.504010e+05	8.534000e+03	1.693470286979e-01	-3.768194363984e-01	-1.034807701765e+00	1.693439854683e-01	-3.768918793780e-01	-1.034734990415e+00	1.686252437641e+02	-6.247364878302e+01	-1.034734990415e+00
87    	29    	5  	-3 	-4 	5.803800e+04	9.220000e+02	1.693413080962e-01	3.928446395682e-01	8.210250194578e-01	1.693430601587e-01	3.927691539710e-01	8.210250194578e-01	1.671521939479e+02	7.237905149320e+01	8.210250194578e-01
88    	29    	-2 	-3 	4  	1.134116e+06	8.776000e+03	1.693445308859e-01	-9.669089670332e-01	-8.657546451767e-01	1.693465548847e-01	-9.669502163734e-01	-8.654619323057e-01	1.037967610014e+02	-1.444015125625e+02	-8.654619323057e-01
89    	491   	0  	-1 	-14	6.126720e+05	3.691000e+03	1.698275377491e-01	6.869055072103e-01	-6.899676035551e-01	1.698253919244e-01	6.869063910074e-01	-6.870880846208e-01	1.404504779846e+02	1.177977248792e+02	-6.870880846208e-01
90    	491   	1  	0  	-14	7.766720e+05	1.287000e+04	1.698257599157e-01	1.058737711063e+00	-5.870286884193e-01	1.698210888257e-01	1.058728469040e+00	-5.867996379999e-01	8.933695924820e+01	1.604952130620e+02	-5.867996379999e-01
91    	13    	4  	-5 	0  	2.056300e+04	4.410000e+02	1.709353558332e-01	-2.016488594677e-01	5.408010946667e-01	1.709347033400e-01	-2.016980689361e-01	5.408010946667e-01	1.791266302792e+02	-3.267314921544e+01	5.408010946667e-01
92    	13    	1  	-5 	0  	3.647680e+05	3.093000e+03	1.709398017938e-01	-5.549614936213e-01	-8.757535155384e-02	1.709457915918e-01	-5.549733938361e-01	-8.617249426724e-02	1.557545271004e+02	-9.195985776017e+01	-8.617249426724e-02
93    	13    	-1 	-4 	0  	4.557570e+05	4.199000e+03	1.709424012215e-01	-6.655371919945e-01	-5.406171036778e-01	1.709432253256e-01	-6.655543760187e-01	-5.406796684144e-01	1.443336409586e+02	-1.084124678685e+02	-5.406796684144e-01
94    	13    	5  	-4 	0  	1.758400e+04	3.470000e+02	1.709352877368e-01	3.577886192030e-02	8.417670571856e-01	1.709372101818e-01	3.566198719360e-02	8.417670571856e-01	1.825903848114e+02	1.013140351786e+01	8.417670571856e-01
95    	22    	1  	-5 	3  	1.565040e+05	1.700000e+03	1.745951031438e-01	-7.407875085788e-01	6.440508143406e-03	1.745969906162e-01	-7.407832188688e-01	6.465600095158e-03	1.384346047167e+02	-1.215065257142e+02	6.465600095158e-03
96    	22    	4  	-5 	-3 	3.252800e+04	5.450000e+02	1.745944599688e-01	-3.724910798100e-02	4.165797681519e-01	1.745997041575e-01	-3.727748073533e-02	4.165797681519e-01	1.865756042875e+02	-3.231970976694e+00	4.165797681519e-01
-999  	22    	5  	-4 	-3 	    nan     	    nan     	1.745940242101e-01	1.951542389947e-01	7.077947033090e-01	       nan        	       nan        	       nan        	       nan        	       nan        	       nan        
98    	22    	-1 	-4 	3  	1.737540e+05	1.352000e+03	1.745980217223e-01	-8.688075004979e-01	-5.168981484257e-01	1.746010984535e-01	-8.688020996502e-01	-5.167770077856e-01	1.214256154770e+02	-1.379907647717e+02	-5.167770077856e-01
99    	23    	4  	-5 	3  	5.320000e+02	2.800000e+01	1.745907453807e-01	-3.629335179475e-01	6.673079664869e-01	1.745262250637e-01	-3.628482199013e-01	6.673079664869e-01	1.747008324466e+02	-6.210291635873e+01	6.673079664869e-01
100   	23    	1  	-5 	-3 	7.730000e+04	1.368000e+03	1.745988097070e-01	-3.651535180454e-01	-1.688590025158e-01	1.745938133754e-01	-3.651507021658e-01	-1.688590025158e-01	1.746404631007e+02	-6.252462181446e+01	-1.688590025158e-01
101   	23    	-1 	-4 	-3 	7.990600e+04	1.104000e+03	1.746009821702e-01	-4.620545587084e-01	-5.657565200348e-01	1.746034106347e-01	-4.620744942167e-01	-5.657565200348e-01	1.674975139498e+02	-7.898527345736e+01	-5.657565200348e-01
102   	23    	5  	-4 	3  	6.781800e+04	1.599000e+03	1.745910477784e-01	-1.241741036350e-01	9.683623352630e-01	1.746007352590e-01	-1.242575801963e-01	9.683623352630e-01	1.853180036032e+02	-1.929722881195e+01	9.683623352630e-01
103   	127   	0  	-4 	-8 	1.480300e+05	2.512000e+03	1.767300468095e-01	-7.355060373270e-02	-4.483059363834e-01	1.767303784914e-01	-7.358215549150e-02	-4.518744703160e-01	1.885602081665e+02	-1.011388780402e+01	-4.518744703160e-01
104   	211   	1  	-4 	-10	4.559880e+05	8.807000e+03	1.791742042133e-01	1.350874120861e-01	-3.136292753989e-01	1.791655669984e-01	1.350970902275e-01	-3.176514274392e-01	1.898734263069e+02	2.930735983741e+01	-3.176514274392e-01
105   	211   	3  	1  	-10	1.342404e+06	1.446600e+04	1.791700676656e-01	1.251577303836e+00	9.800039243238e-01	1.791667756482e-01	1.251545604644e+00	9.831155391126e-01	6.068748534364e+01	1.840894030019e+02	9.831155391126e-01
106   	211   	-1 	-3 	-10	4.164560e+05	7.546000e+03	1.791749220003e-01	4.823618022795e-02	-6.665790546592e-01	1.791791581271e-01	4.826595540468e-02	-6.703721417386e-01	1.914636014517e+02	1.286601153648e+01	-6.703721417386e-01
107   	211   	4  	-1 	-10	3.363000e+04	4.480000e+02	1.791704984623e-01	9.452179827311e-01	6.426425704641e-01	1.791754536387e-01	9.451564076701e-01	6.426425704641e-01	1.124501815657e+02	1.577497156667e+02	6.426425704641e-01
108   	338   	0  	-3 	12 	1.002800e+04	1.250000e+02	1.808278103956e-01	-1.345121429998e+00	7.011782745514e-01	1.808334190150e-01	-1.345102036345e+00	7.044459806449e-01	4.480263580416e+01	-1.839523418200e+02	7.044459806449e-01
109   	338   	3  	-3 	-12	2.744420e+05	3.129000e+03	1.808338887538e-01	5.968098901233e-01	3.597118582510e-02	1.808309334958e-01	5.968216948552e-01	3.598492246593e-02	1.599966873001e+02	1.115538369067e+02	3.598492246593e-02
