#
# ID	PID	H	K	L	sum(int)	max(int)	pred tth          	pred eta          	 pred ome          	meas tth          	meas eta          	 meas ome          	meas X            	meas Y            	 meas ome
#
10    	4     	2  	-2 	-2 	6.691000e+03	2.330000e+02	7.819045950131e-02	1.565444601374e-01	5.469465075349e-01	7.820907919310e-02	1.566154540763e-01	5.469465075349e-01	8.269395372411e+01	1.627059475859e+01	5.469465075349e-01
11    	17    	0  	-2 	-4 	1.658735e+06	1.449300e+04	8.827667794303e-02	-7.338339435958e-02	-4.040501535143e-01	8.829234332328e-02	-7.343956709690e-02	-4.043386076221e-01	9.417962784109e+01	-3.366369644163e+00	-4.043386076221e-01
12    	45    	1  	-2 	-6 	1.847136e+06	1.444400e+04	9.591946732249e-02	3.236297913722e-01	-1.418149939849e-01	9.593132823874e-02	3.236317925370e-01	-1.417684489990e-01	9.717814181209e+01	3.560809043777e+01	-1.417684489990e-01
13    	45    	1  	1  	-6 	9.942112e+06	1.439600e+04	9.591696998251e-02	1.477643192021e+00	9.481313382603e-01	9.591623876489e-02	1.477625799831e+00	9.484192239349e-01	1.058130162363e+01	1.039151162102e+02	9.484192239349e-01
14    	45    	-1 	-1 	-6 	1.712319e+06	1.444500e+04	9.592386757999e-02	1.577665383168e-01	-8.271918639592e-01	9.592249489403e-02	1.579039490374e-01	-8.272367402256e-01	1.012167206241e+02	1.936580884546e+01	-8.272367402256e-01
15    	45    	2  	-1 	-6 	3.955215e+06	1.442200e+04	9.591718839964e-02	8.290452696525e-01	4.084766607481e-01	9.591527383951e-02	8.290525183415e-01	4.089572543893e-01	6.951766021117e+01	7.791763757532e+01	4.089572543893e-01
16    	2     	1  	-3 	1  	1.097020e+05	1.389000e+03	9.931534069615e-02	-5.949596213443e-01	1.693382350219e-01	9.932795227032e-02	-5.949445762730e-01	1.694042604033e-01	8.824963105727e+01	-5.523246142147e+01	1.694042604033e-01
17    	2     	2  	-3 	-1 	6.392400e+04	1.129000e+03	9.931516060937e-02	-1.892485343190e-01	3.879312718194e-01	9.932119820735e-02	-1.892575587425e-01	3.879632165542e-01	1.042633204946e+02	-1.621339879779e+01	3.879632165542e-01
18    	2     	3  	-2 	-1 	2.683900e+04	5.460000e+02	9.931648882106e-02	2.185817080544e-01	9.128887198675e-01	9.931119489878e-02	2.185131788423e-01	9.123801884487e-01	1.035334501336e+02	2.616772462780e+01	9.123801884487e-01
19    	2     	-1 	-2 	1  	1.748680e+05	2.435000e+03	9.931775113658e-02	-7.978604945738e-01	-6.772672357489e-01	9.930914112793e-02	-7.979036501836e-01	-6.772129399879e-01	7.469189401158e+01	-7.152383232919e+01	-6.772129399879e-01
20    	5     	2  	-3 	2  	2.074000e+03	3.700000e+01	1.014066481534e-01	-4.744797790394e-01	6.065150710490e-01	1.014222965686e-01	-4.741830402069e-01	6.021517479190e-01	9.663542631551e+01	-4.535533941724e+01	6.021517479190e-01
21    	5     	1  	-3 	-2 	9.017500e+04	1.645000e+03	1.014079735768e-01	-2.799688900756e-01	-6.149647891451e-03	1.014169656273e-01	-2.799299794430e-01	-6.149647891451e-03	1.042246752164e+02	-2.605620147976e+01	-6.149647891451e-03
22    	5     	-1 	-2 	-2 	1.154370e+05	2.272000e+03	1.014115827756e-01	-4.428542746427e-01	-6.823776913995e-01	1.014173808559e-01	-4.429154161036e-01	-6.823776913995e-01	9.812925906322e+01	-4.235079314734e+01	-6.823776913995e-01
23    	95    	0  	-1 	-8 	5.993030e+05	7.672000e+03	1.016786165235e-01	5.374917567902e-01	-5.844713446978e-01	1.016832060879e-01	5.374683511136e-01	-5.879643373823e-01	9.337683884532e+01	5.832787597264e+01	-5.879643373823e-01
24    	95    	1  	0  	-8 	1.126939e+06	1.284000e+04	1.016746455983e-01	1.137544907480e+00	-2.516796746457e-01	1.016835043409e-01	1.137575366108e+00	-2.516649229501e-01	4.619917625700e+01	1.006384451201e+02	-2.516649229501e-01
25    	19    	1  	-3 	4  	2.628715e+06	1.448900e+04	1.093743512791e-01	-8.662925950187e-01	3.970513151895e-01	1.093761512745e-01	-8.663134269307e-01	3.993462122031e-01	7.632976236857e+01	-8.449162093904e+01	3.993462122031e-01
26    	19    	2  	-3 	-4 	1.042934e+06	1.446700e+04	1.093752533335e-01	8.205556853157e-02	1.978427939551e-01	1.093865151497e-01	8.205720894047e-02	1.975957590125e-01	1.163672429962e+02	1.296357578724e+01	1.975957590125e-01
27    	19    	3  	-2 	-4 	1.694200e+04	3.280000e+02	1.093749468406e-01	4.665576144169e-01	6.730868218743e-01	1.093726485603e-01	4.664895778129e-01	6.730868218743e-01	1.043151011550e+02	5.536016483785e+01	6.730868218743e-01
28    	19    	-1 	-2 	4  	2.776406e+06	1.446800e+04	1.093753830549e-01	-1.126905049021e+00	-6.940989364061e-01	1.093797993530e-01	-1.126944589647e+00	-6.913101072614e-01	5.122303343691e+01	-1.008450136856e+02	-6.913101072614e-01
29    	6     	3  	-3 	0  	2.553100e+04	5.540000e+02	1.118246885061e-01	-8.370671826865e-02	7.230054529297e-01	1.118135321417e-01	-8.359970860937e-02	7.230054529297e-01	1.189667954140e+02	-6.335426527086e+00	7.230054529297e-01
30    	6     	0  	-3 	0  	3.902990e+06	1.449800e+04	1.118262109138e-01	-6.205810356989e-01	-2.696695980426e-01	1.118340315717e-01	-6.206159117589e-01	-2.697730212514e-01	9.755689091489e+01	-6.514356250394e+01	-2.697730212514e-01
31    	32    	2  	-3 	5  	1.800000e+03	6.000000e+01	1.149908557055e-01	-6.992258134757e-01	8.380519854329e-01	1.150641595341e-01	-6.993504798508e-01	8.380519854329e-01	9.450441032894e+01	-7.470359352583e+01	8.380519854329e-01
32    	32    	1  	-3 	-5 	4.456000e+04	9.720000e+02	1.149930389166e-01	-3.257547972120e-03	-1.412886972577e-01	1.149956116405e-01	-3.253417520977e-03	-1.412886972577e-01	1.227517537488e+02	3.127598946491e+00	-1.412886972577e-01
33    	32    	-1 	-2 	-5 	3.861100e+04	7.860000e+02	1.149973246990e-01	-1.379835373324e-01	-6.965480411033e-01	1.150014054505e-01	-1.379728786936e-01	-6.966767563670e-01	1.216603023704e+02	-1.316857717485e+01	-6.966767563670e-01
34    	32    	3  	-1 	-5 	9.856000e+03	1.400000e+02	1.149908451375e-01	7.707325188824e-01	8.622701126918e-01	1.149880118108e-01	7.708987407159e-01	8.622701126918e-01	8.824217579905e+01	8.798449610130e+01	8.622701126918e-01
35    	102   	0  	-2 	8  	1.157400e+04	1.730000e+02	1.204579235154e-01	-1.335468240621e+00	8.332260835037e-01	1.204697724221e-01	-1.335427263064e+00	8.360625828323e-01	3.135575892679e+01	-1.203888756358e+02	8.360625828323e-01
36    	102   	2  	-2 	-8 	1.592940e+05	2.149000e+03	1.204590160519e-01	5.952376795470e-01	7.234629456800e-02	1.204548737221e-01	5.952785316346e-01	7.236752308524e-02	1.065288098767e+02	7.478238078931e+01	7.236752308524e-02
37    	184   	1  	-1 	-10	2.587842e+06	1.445300e+04	1.240088768896e-01	8.018523014737e-01	-3.359023417006e-01	1.240132101167e-01	8.018670014002e-01	-3.362479993650e-01	9.226484204347e+01	9.755788967958e+01	-3.362479993650e-01
38    	184   	-1 	0  	-10	1.880240e+06	1.446500e+04	1.240127371271e-01	6.360867971108e-01	-9.954209061910e-01	1.240129859556e-01	6.361406127759e-01	-9.950376093345e-01	1.065970740426e+02	8.127738603401e+01	-9.950376093345e-01
39    	137   	1  	-2 	-9 	4.591800e+05	6.719000e+03	1.245006386524e-01	4.864988839719e-01	-2.757476055305e-01	1.245061253521e-01	4.865121785943e-01	-2.756334148992e-01	1.174946738947e+02	6.497708014147e+01	-2.756334148992e-01
40    	137   	1  	1  	-9 	1.842624e+06	1.440600e+04	1.244970703835e-01	1.430529574811e+00	-6.451142376719e-01	1.244961952476e-01	1.430455374104e+00	-6.453587780754e-01	1.952904310309e+01	1.334824151776e+02	-6.453587780754e-01
41    	137   	-1 	-1 	-9 	3.681720e+05	5.705000e+03	1.245050500270e-01	3.505734349960e-01	-8.278215953871e-01	1.245087388680e-01	3.506285455168e-01	-8.278636557116e-01	1.248067004340e+02	4.868498709497e+01	-8.278636557116e-01
42    	137   	2  	-1 	-9 	7.635390e+05	7.606000e+03	1.244975510855e-01	9.122854526116e-01	1.062593723585e-01	1.244975616337e-01	9.123626819395e-01	1.062780362556e-01	8.161765277633e+01	1.074129609054e+02	1.062780362556e-01
43    	3     	2  	-4 	0  	6.085730e+05	1.234100e+04	1.291459188186e-01	-3.943545487498e-01	2.728645961008e-01	1.291501142556e-01	-3.943891398146e-01	2.729121244483e-01	1.274905044039e+02	-4.889048239013e+01	2.729121244483e-01
44    	3     	-2 	-2 	0  	9.848460e+05	1.100200e+04	1.291511576646e-01	-6.731838519065e-01	-9.402673904204e-01	1.291522941520e-01	-6.732231075180e-01	-9.401977302608e-01	1.083115596139e+02	-8.158309371888e+01	-9.401977302608e-01
45    	12    	2  	-4 	3  	2.967680e+05	1.766000e+03	1.339384671948e-01	-6.153069602329e-01	4.364704950662e-01	1.339392312294e-01	-6.153473407856e-01	4.349879373517e-01	1.171899437729e+02	-7.820477039482e+01	4.349879373517e-01
46    	12    	2  	-4 	-3 	1.879150e+05	3.535000e+03	1.339396286179e-01	-1.646081118399e-01	1.295998588504e-01	1.339353463008e-01	-1.646475432944e-01	1.296161590544e-01	1.410970899376e+02	-1.963520104686e+01	1.296161590544e-01
47    	12    	-2 	-2 	-3 	2.363830e+05	4.235000e+03	1.339465736912e-01	-4.056552503660e-01	-9.001920431240e-01	1.339442625739e-01	-4.056756855154e-01	-9.001630814221e-01	1.316387859955e+02	-5.232101217925e+01	-9.001630814221e-01
48    	12    	4  	-2 	-3 	2.166020e+05	3.925000e+03	1.339405114080e-01	4.528207378679e-01	9.410337379836e-01	1.339419831023e-01	4.528905469401e-01	9.410791435216e-01	1.285463158928e+02	6.547402280036e+01	9.410791435216e-01
49    	12    	-2 	-2 	3  	4.870570e+05	6.381000e+03	1.339416269574e-01	-9.406949229560e-01	-1.018371534571e+00	1.339449279207e-01	-9.407875494214e-01	-1.018236466555e+00	8.512033034888e+01	-1.109619996682e+02	-1.018236466555e+00
50    	10    	1  	-4 	2  	2.993460e+05	4.456000e+03	1.364962964799e-01	-6.879539745525e-01	7.701074285885e-02	1.364967124260e-01	-6.878995629733e-01	7.711439412119e-02	1.131064868460e+02	-8.811700747228e+01	7.711439412119e-02
51    	10    	3  	-4 	-2 	1.370770e+05	3.247000e+03	1.364959465497e-01	-9.244246185537e-02	4.118922910124e-01	1.364967029592e-01	-9.238196179417e-02	4.118465496018e-01	1.451102114378e+02	-9.736542653179e+00	4.118465496018e-01
52    	10    	4  	-3 	-2 	6.460000e+02	3.800000e+01	1.364970587733e-01	2.041924128635e-01	7.873914625002e-01	1.365804752449e-01	2.045774119632e-01	7.873914625002e-01	1.427034076602e+02	3.289861988522e+01	7.873914625002e-01
53    	10    	-1 	-3 	2  	3.987680e+05	4.489000e+03	1.364985697215e-01	-8.453223186514e-01	-5.699059465642e-01	1.365102174061e-01	-8.453277986670e-01	-5.698676495319e-01	9.743310964439e+01	-1.045131279747e+02	-5.698676495319e-01
54    	106   	1  	-3 	-8 	1.096630e+05	1.977000e+03	1.366993516360e-01	2.011515960116e-01	-2.483278918433e-01	1.366999335424e-01	2.011767928262e-01	-2.524037034795e-01	1.429404244456e+02	3.244299214538e+01	-2.524037034795e-01
55    	106   	2  	1  	-8 	4.560670e+05	5.535000e+03	1.366950145090e-01	1.328184210313e+00	1.005397055303e+00	1.366886727861e-01	1.328139023657e+00	1.005850649869e+00	3.581331482913e+01	1.436151198967e+02	1.005850649869e+00
56    	106   	-1 	-2 	-8 	1.067810e+05	2.176000e+03	1.367038875444e-01	8.683168927109e-02	-7.153415132092e-01	1.367141433503e-01	8.681015638163e-02	-7.196449729891e-01	1.453782502755e+02	1.610408474993e+01	-7.196449729891e-01
57    	106   	3  	-1 	-8 	1.109610e+05	1.991000e+03	1.366950806561e-01	9.093871510927e-01	5.640537863555e-01	1.366943690730e-01	9.093479374264e-01	5.640537863555e-01	8.991017370472e+01	1.174773459529e+02	5.640537863555e-01
58    	191   	0  	-2 	-10	6.969410e+05	1.317100e+04	1.398410366863e-01	3.572158076677e-01	-5.445258675366e-01	1.398474244873e-01	3.572293296140e-01	-5.446495347075e-01	1.398457837500e+02	5.526829132062e+01	-5.446495347075e-01
59    	191   	2  	0  	-10	1.489043e+06	1.443700e+04	1.398342093243e-01	1.183308677225e+00	1.415151644968e-01	1.398290502194e-01	1.183271511873e+00	1.417491479022e-01	5.698158651783e+01	1.402836697364e+02	1.417491479022e-01
60    	302   	0  	0  	-12	1.067462e+06	1.282800e+04	1.419565665802e-01	8.952160972188e-01	-8.020428576621e-01	1.419645119942e-01	8.952226507920e-01	-8.020179848130e-01	9.506549863845e+01	1.206266114358e+02	-8.020179848130e-01
61    	24    	3  	-4 	4  	1.436800e+04	2.350000e+02	1.425242532816e-01	-4.972628196088e-01	7.330139096485e-01	1.425335266685e-01	-4.971933975830e-01	7.335040546605e-01	1.340812576624e+02	-6.835956790239e+01	7.335040546605e-01
62    	24    	1  	-4 	-4 	3.822370e+05	5.245000e+03	1.425267722735e-01	-2.214745016307e-01	-1.519640131608e-01	1.425312630819e-01	-2.214565649227e-01	-1.551076646652e-01	1.485658327476e+02	-2.953080251176e+01	-1.551076646652e-01
63    	24    	-1 	-3 	-4 	4.164480e+05	7.537000e+03	1.425307293148e-01	-3.343317390667e-01	-6.154736553123e-01	1.425345037201e-01	-3.343882074133e-01	-6.153319160428e-01	1.439531331035e+02	-4.590554498543e+01	-6.153319160428e-01
64    	54    	2  	-4 	6  	6.283000e+04	8.790000e+02	1.473904703734e-01	-7.934472973123e-01	6.159915899170e-01	1.474008004106e-01	-7.934193584541e-01	6.159915899170e-01	1.110812993384e+02	-1.076930461106e+02	6.159915899170e-01
65    	54    	2  	-4 	-6 	7.287850e+05	1.451400e+04	1.473925825462e-01	3.894294835524e-02	6.176037177523e-03	1.473928609472e-01	3.897431124103e-02	6.077561030453e-03	1.572494738142e+02	9.679110217030e+00	6.077561030453e-03
66    	54    	-2 	-2 	-6 	7.336300e+05	1.190300e+04	1.474006187258e-01	-1.717451565021e-01	-8.809410306112e-01	1.473966979558e-01	-1.717647928623e-01	-8.850887955986e-01	1.551802287627e+02	-2.306166392475e+01	-8.850887955986e-01
67    	54    	4  	-2 	-6 	6.854800e+04	8.200000e+02	1.473911361537e-01	6.258266029697e-01	7.387313441167e-01	1.473830495014e-01	6.257529258648e-01	7.387313441167e-01	1.276040439829e+02	9.487911619875e+01	7.387313441167e-01
68    	16    	4  	-4 	2  	4.122000e+03	8.200000e+01	1.510292664880e-01	-2.064152262080e-01	8.021991773306e-01	1.510454939852e-01	-2.064923174966e-01	8.021991773306e-01	1.579833369120e+02	-2.917989241323e+01	8.021991773306e-01
69    	16    	0  	-4 	-2 	2.428330e+05	2.966000e+03	1.510319610919e-01	-4.698568749149e-01	-3.373469211108e-01	1.510394964445e-01	-4.698815820415e-01	-3.373036172405e-01	1.441540875519e+02	-6.882412601383e+01	-3.373036172405e-01
70    	195   	1  	-3 	10 	9.777200e+05	1.449600e+04	1.540542511570e-01	-1.123678987331e+00	9.591042891061e-01	1.540480940875e-01	-1.123698848815e+00	9.625199019510e-01	7.229290264595e+01	-1.437273867603e+02	9.625199019510e-01
71    	195   	2  	-3 	-10	6.659030e+05	7.982000e+03	1.540564089633e-01	4.313013680438e-01	-9.243100508662e-02	1.540644467787e-01	4.312924486708e-01	-9.228418998284e-02	1.494565559906e+02	7.178127216285e+01	-9.228418998284e-02
72    	195   	-2 	-1 	-10	5.770560e+05	7.839000e+03	1.540648306586e-01	2.189520094467e-01	-9.769235480161e-01	1.540628618339e-01	2.190273149605e-01	-9.808210162931e-01	1.605999269807e+02	3.905521242026e+01	-9.808210162931e-01
73    	195   	3  	-2 	-10	1.240893e+06	9.252000e+03	1.540540383724e-01	7.474067403318e-01	2.294039128658e-01	1.540507247009e-01	7.474287948700e-01	2.295151221486e-01	1.207993861831e+02	1.144033724527e+02	2.295151221486e-01
74    	34    	0  	-4 	4  	4.620260e+05	6.507000e+03	1.565013599308e-01	-9.127537468389e-01	-1.831480650893e-01	1.565042192262e-01	-9.127644684626e-01	-1.832470087341e-01	1.031151566177e+02	-1.276990358899e+02	-1.832470087341e-01
75    	34    	4  	-4 	-4 	1.705900e+04	4.260000e+02	1.565007489334e-01	1.569445514860e-01	5.073055011852e-01	1.564981131374e-01	1.569489593998e-01	5.073055011852e-01	1.650701320907e+02	2.952911500973e+01	5.073055011852e-01
76    	115   	1  	-4 	8  	2.632040e+05	2.582000e+03	1.644535364430e-01	-1.044927668553e+00	4.176630448433e-01	1.644485570977e-01	-1.044955781609e+00	4.191066827369e-01	8.928268965874e+01	-1.473752977032e+02	4.191066827369e-01
77    	115   	3  	-4 	-8 	1.371720e+05	2.389000e+03	1.644551403033e-01	2.634906844952e-01	1.337638747369e-01	1.644535104030e-01	2.635687977987e-01	1.337800973975e-01	1.696232225379e+02	4.904961999929e+01	1.337800973975e-01
78    	115   	4  	-3 	-8 	1.934620e+05	2.367000e+03	1.644540471825e-01	5.302168671571e-01	4.423825483798e-01	1.644492103955e-01	5.301649205072e-01	4.423991480523e-01	1.516040294181e+02	9.174302852172e+01	4.423991480523e-01
79    	115   	-1 	-3 	8  	5.113330e+05	8.565000e+03	1.644538820068e-01	-1.283477232611e+00	-5.462568591686e-01	1.644637044821e-01	-1.283461483731e+00	-5.423854085989e-01	5.124480715347e+01	-1.639089727304e+02	-5.423854085989e-01
80    	155   	2  	-4 	9  	6.162000e+03	1.150000e+02	1.674418352496e-01	-9.168034843771e-01	8.004043473108e-01	1.674236960425e-01	-9.168541844641e-01	8.004043473108e-01	1.097583017536e+02	-1.374544016242e+02	8.004043473108e-01
81    	155   	2  	-4 	-9 	9.761400e+04	1.915000e+03	1.674446270433e-01	2.012749521670e-01	-1.001373885254e-01	1.674406733489e-01	2.012818247563e-01	-1.042326918479e-01	1.753146601313e+02	3.914296410003e+01	-1.042326918479e-01
82    	155   	-2 	-2 	-9 	8.520000e+04	1.542000e+03	1.674532248607e-01	1.500884355517e-02	-8.743001975902e-01	1.674469283924e-01	1.510590321008e-02	-8.743001975902e-01	1.789877292134e+02	6.334500580502e+00	-8.743001975902e-01
83    	155   	4  	-2 	-9 	2.226200e+05	2.016000e+03	1.674413706339e-01	7.501978295103e-01	5.330199544230e-01	1.674374808135e-01	7.502090725429e-01	5.330199544230e-01	1.310251817177e+02	1.246024454309e+02	5.330199544230e-01
84    	29    	2  	-5 	4  	8.938410e+05	1.027000e+04	1.693361049400e-01	-6.948763310104e-01	3.080699447286e-01	1.693373529552e-01	-6.949110158009e-01	3.082296541656e-01	1.396533644468e+02	-1.114616064053e+02	3.082296541656e-01
85    	29    	3  	-5 	-4 	4.143920e+05	7.586000e+03	1.693370787164e-01	-9.383111354237e-02	1.995139886557e-01	1.693299130324e-01	-9.380477871000e-02	1.995423550154e-01	1.802732810257e+02	-1.316858249586e+01	1.995423550154e-01
86    	29    	-3 	-2 	-4 	5.218020e+05	8.324000e+03	1.693470841451e-01	-3.768205048655e-01	-1.034888340104e+00	1.693469658025e-01	-3.768845934185e-01	-1.034811350909e+00	1.686239849061e+02	-6.248075642647e+01	-1.034811350909e+00
87    	29    	5  	-3 	-4 	5.635500e+04	8.380000e+02	1.693380113944e-01	3.928488410185e-01	8.209839779841e-01	1.693277893637e-01	3.927983344380e-01	8.209839779841e-01	1.671746242010e+02	7.237284008929e+01	8.209839779841e-01
88    	29    	-2 	-3 	4  	1.132241e+06	9.007000e+03	1.693394432607e-01	-9.669153890278e-01	-8.657804682476e-01	1.693471460635e-01	-9.669291766961e-01	-8.654751006405e-01	1.037998540280e+02	-1.444101777125e+02	-8.654751006405e-01
89    	491   	0  	-1 	-14	6.123310e+05	3.641000e+03	1.698249635689e-01	6.868781634093e-01	-6.901089548528e-01	1.698274513994e-01	6.868725314528e-01	-6.882284955576e-01	1.404642027421e+02	1.177940325132e+02	-6.882284955576e-01
90    	491   	1  	0  	-14	7.783760e+05	1.233500e+04	1.698206243692e-01	1.058720375768e+00	-5.872148937561e-01	1.698217908083e-01	1.058718018354e+00	-5.870339425569e-01	8.934905347251e+01	1.604960996542e+02	-5.870339425569e-01
91    	13    	4  	-5 	0  	2.065300e+04	4.170000e+02	1.709333050250e-01	-2.016377324864e-01	5.407733168819e-01	1.709226644996e-01	-2.016603509931e-01	5.407733168819e-01	1.791553175770e+02	-3.266889908671e+01	5.407733168819e-01
92    	13    	1  	-5 	0  	3.751670e+05	2.650000e+03	1.709349695986e-01	-5.549607648149e-01	-8.761061416946e-02	1.709397384968e-01	-5.549382854927e-01	-8.609784304929e-02	1.557816176008e+02	-9.195849931447e+01	-8.609784304929e-02
93    	13    	-1 	-4 	0  	4.579140e+05	4.263000e+03	1.709379444191e-01	-6.655402341115e-01	-5.406677934266e-01	1.709424381519e-01	-6.655744662991e-01	-5.407249370143e-01	1.443446048250e+02	-1.084236501221e+02	-5.407249370143e-01
94    	13    	5  	-4 	0  	1.788800e+04	3.750000e+02	1.709352811394e-01	3.578824088671e-02	8.417335209462e-01	1.709324670199e-01	3.571642033919e-02	8.417335209462e-01	1.826244193574e+02	1.013639131566e+01	8.417335209462e-01
95    	22    	1  	-5 	3  	1.598290e+05	1.891000e+03	1.745907181723e-01	-7.407802712044e-01	6.428554323591e-03	1.745905265477e-01	-7.407551273333e-01	6.454789572062e-03	1.384641904279e+02	-1.215060402654e+02	6.454789572062e-03
96    	22    	4  	-5 	-3 	3.004400e+04	4.560000e+02	1.745902041977e-01	-3.724406640287e-02	4.165416748920e-01	1.745807550038e-01	-3.725091426922e-02	4.165416748920e-01	1.865946427912e+02	-3.231095052058e+00	4.165416748920e-01
-999  	22    	5  	-4 	-3 	    nan     	    nan     	1.745911885766e-01	1.951595653523e-01	7.077571061285e-01	       nan        	       nan        	       nan        	       nan        	       nan        	       nan        
98    	22    	-1 	-4 	3  	1.712590e+05	1.497000e+03	1.745929037869e-01	-8.688103190868e-01	-5.169232477187e-01	1.746048970592e-01	-8.688325814565e-01	-5.168053613821e-01	1.214379076766e+02	-1.380074586465e+02	-5.168053613821e-01
99    	23    	4  	-5 	3  	1.102000e+03	2.900000e+01	1.745907664178e-01	-3.629119996168e-01	6.672873738438e-01	1.745688951239e-01	-3.626954738073e-01	6.672873738438e-01	1.747943709287e+02	-6.209777887933e+01	6.672873738438e-01
100   	23    	1  	-5 	-3 	8.198700e+04	1.495000e+03	1.745935125321e-01	-3.651564521929e-01	-1.689132954851e-01	1.745941514219e-01	-3.651015249060e-01	-1.689132954851e-01	1.746716004904e+02	-6.252298725787e+01	-1.689132954851e-01
101   	23    	-1 	-4 	-3 	8.649600e+04	1.042000e+03	1.745971531494e-01	-4.620584405804e-01	-5.658253670617e-01	1.745957773665e-01	-4.621006374546e-01	-5.658253670617e-01	1.675017446396e+02	-7.899371129607e+01	-5.658253670617e-01
102   	23    	5  	-4 	3  	6.118400e+04	1.349000e+03	1.745936522891e-01	-1.241558882289e-01	9.683286245617e-01	1.745829222682e-01	-1.241815961244e-01	9.683286245617e-01	1.853387478576e+02	-1.928545487198e+01	9.683286245617e-01
103   	127   	0  	-4 	-8 	1.479020e+05	2.291000e+03	1.767259247579e-01	-7.355850515976e-02	-4.483943872446e-01	1.767263430574e-01	-7.358107644927e-02	-4.519599617250e-01	1.885746220796e+02	-1.011855955184e+01	-4.519599617250e-01
104   	211   	1  	-4 	-10	4.406210e+05	9.038000e+03	1.791686639184e-01	1.350801060438e-01	-3.137221194477e-01	1.791673070054e-01	1.350805997209e-01	-3.177953043310e-01	1.898991569886e+02	2.930071080931e+01	-3.177953043310e-01
105   	211   	3  	1  	-10	1.341927e+06	1.446600e+04	1.791625565417e-01	1.251613460625e+00	9.799290691141e-01	1.791551416592e-01	1.251609854486e+00	9.830342919137e-01	6.071070302323e+01	1.840753501460e+02	9.830342919137e-01
106   	211   	-1 	-3 	-10	4.149410e+05	7.602000e+03	1.791732361786e-01	4.822352153068e-02	-6.666819200968e-01	1.791775315499e-01	4.823367427163e-02	-6.705056810406e-01	1.914728282537e+02	1.285542950446e+01	-6.705056810406e-01
107   	211   	4  	-1 	-10	3.345000e+04	5.250000e+02	1.791625403237e-01	9.452402838297e-01	6.425700036338e-01	1.791590509696e-01	9.451875020799e-01	6.425700036338e-01	1.124748554185e+02	1.577350243803e+02	6.425700036338e-01
108   	338   	0  	-3 	12 	1.044200e+04	1.800000e+02	1.808239154538e-01	-1.345051475159e+00	7.013171713111e-01	1.808098919790e-01	-1.345094980643e+00	7.047628677801e-01	4.483785552187e+01	-1.839325369167e+02	7.047628677801e-01
109   	338   	3  	-3 	-12	2.720150e+05	2.936000e+03	1.808255579958e-01	5.968164682846e-01	3.587550198305e-02	1.808161743695e-01	5.968129240626e-01	3.589742968085e-02	1.600169668248e+02	1.115416066893e+02	3.589742968085e-02
