#
# ID	PID	H	K	L	sum(int)	max(int)	pred tth          	pred eta          	 pred ome          	meas tth          	meas eta          	 meas ome          	meas X            	meas Y            	 meas ome
#
21    	5     	1  	-3 	-2 	8.943900e+04	1.469000e+03	1.014123806165e-01	-2.799775576709e-01	-6.152198236077e-03	1.014196386739e-01	-2.799831753171e-01	-6.152198236077e-03	1.041603059022e+02	-2.602144668367e+01	-6.152198236077e-03
22    	5     	-1 	-2 	-2 	1.030460e+05	1.475000e+03	1.014131593875e-01	-4.428689660258e-01	-6.823895676654e-01	1.014182337459e-01	-4.428564968880e-01	-6.823895676654e-01	9.799723460939e+01	-4.230333388654e+01	-6.823895676654e-01
23    	95    	0  	-1 	-8 	5.501590e+05	4.965000e+03	1.016806158418e-01	5.374919866043e-01	-5.844624924765e-01	1.016871210463e-01	5.374518588775e-01	-5.873364172619e-01	9.325208185481e+01	5.837615954189e+01	-5.873364172619e-01
24    	95    	1  	0  	-8 	9.003760e+05	1.441200e+04	1.016780990935e-01	1.137531552487e+00	-2.516495757024e-01	1.016826596082e-01	1.137522986868e+00	-2.516079233679e-01	4.610194270307e+01	1.006894046677e+02	-2.516079233679e-01
25    	19    	1  	-3 	4  	2.707830e+06	1.448900e+04	1.093788820050e-01	-8.662949577783e-01	3.970285477709e-01	1.093819240186e-01	-8.663402492851e-01	3.993059651540e-01	7.632025548890e+01	-8.446589752449e+01	3.993059651540e-01
26    	19    	2  	-3 	-4 	1.065696e+06	1.446700e+04	1.093811338689e-01	8.204151738186e-02	1.978355146393e-01	1.093856418249e-01	8.204808548515e-02	1.975650137936e-01	1.163310224662e+02	1.300835427224e+01	1.975650137936e-01
27    	19    	3  	-2 	-4 	1.830600e+04	3.080000e+02	1.093809432436e-01	4.665348430308e-01	6.730531170277e-01	1.093800102547e-01	4.667191638408e-01	6.730531170277e-01	1.043435278293e+02	5.543942914086e+01	6.730531170277e-01
28    	19    	-1 	-2 	4  	2.603204e+06	1.446700e+04	1.093786017196e-01	-1.126919344880e+00	-6.941401427232e-01	1.093824127733e-01	-1.126901433840e+00	-6.919970356314e-01	5.109044836364e+01	-1.008058946987e+02	-6.919970356314e-01
29    	6     	3  	-3 	0  	2.890000e+04	6.660000e+02	1.118309839569e-01	-8.371629608023e-02	7.229701066717e-01	1.118368165542e-01	-8.374436398845e-02	7.229701066717e-01	1.190327772862e+02	-6.310988442870e+00	7.229701066717e-01
30    	6     	0  	-3 	0  	3.849305e+06	1.449800e+04	1.118297510484e-01	-6.205922068773e-01	-2.696751588035e-01	1.118371259129e-01	-6.206203840800e-01	-2.697502260458e-01	9.746032619403e+01	-6.510809901422e+01	-2.697502260458e-01
31    	32    	2  	-3 	5  	2.856000e+03	5.600000e+01	1.149956833277e-01	-6.992289859812e-01	8.380141075465e-01	1.149843411320e-01	-6.992857318803e-01	8.380141075465e-01	9.449981518558e+01	-7.460872761078e+01	8.380141075465e-01
32    	32    	1  	-3 	-5 	3.933100e+04	7.570000e+02	1.149974619112e-01	-3.268604117014e-03	-1.412857457525e-01	1.150131819002e-01	-3.379446831551e-03	-1.412857457525e-01	1.226894196608e+02	3.156762439843e+00	-1.412857457525e-01
33    	32    	-1 	-2 	-5 	3.704000e+04	9.640000e+02	1.149986258958e-01	-1.379929197706e-01	-6.965544772166e-01	1.150037892690e-01	-1.379486482758e-01	-6.966325788158e-01	1.215278584113e+02	-1.312243695631e+01	-6.966325788158e-01
34    	32    	3  	-1 	-5 	8.728000e+03	1.560000e+02	1.149960766980e-01	7.707096539467e-01	8.622230984032e-01	1.150085363036e-01	7.706344656105e-01	8.622230984032e-01	8.833825276997e+01	8.803303080036e+01	8.622230984032e-01
35    	102   	0  	-2 	8  	1.239900e+04	1.440000e+02	1.204618005954e-01	-1.335480917465e+00	8.331915098202e-01	1.204767303465e-01	-1.335444181197e+00	8.360859636265e-01	3.140212233466e+01	-1.203684989953e+02	8.360859636265e-01
36    	102   	2  	-2 	-8 	1.688980e+05	2.799000e+03	1.204645279972e-01	5.952168918303e-01	7.234867569649e-02	1.204718469022e-01	5.952851952037e-01	7.236913628169e-02	1.064887925054e+02	7.484685268838e+01	7.236913628169e-02
37    	184   	1  	-1 	-10	2.520458e+06	1.444800e+04	1.240128142236e-01	8.018434179707e-01	-3.358849594273e-01	1.240163034755e-01	8.018243602486e-01	-3.361804775731e-01	9.216453072339e+01	9.760933108287e+01	-3.361804775731e-01
38    	184   	-1 	0  	-10	1.753141e+06	1.446300e+04	1.240143572774e-01	6.360981281506e-01	-9.954272391831e-01	1.240112177148e-01	6.362176003993e-01	-9.950181178292e-01	1.064412371358e+02	8.132896970197e+01	-9.950181178292e-01
39    	137   	1  	-2 	-9 	4.065310e+05	4.705000e+03	1.245046966089e-01	4.864887156752e-01	-2.757368350141e-01	1.245105955495e-01	4.865079068060e-01	-2.756398725164e-01	1.174014752678e+02	6.502922999604e+01	-2.756398725164e-01
40    	137   	1  	1  	-9 	1.713080e+06	1.441400e+04	1.245011641021e-01	1.430518315564e+00	-6.450083946925e-01	1.245082586385e-01	1.430499125989e+00	-6.449569745794e-01	1.938788910536e+01	1.335472261468e+02	-6.449569745794e-01
41    	137   	-1 	-1 	-9 	3.346920e+05	6.874000e+03	1.245062231727e-01	3.505769102348e-01	-8.278252472614e-01	1.245069199913e-01	3.506003973901e-01	-8.278936775887e-01	1.246636467832e+02	4.872639972725e+01	-8.278936775887e-01
42    	137   	2  	-1 	-9 	7.708830e+05	9.308000e+03	1.245027410746e-01	9.122618193417e-01	1.062640229773e-01	1.245016326497e-01	9.123175389583e-01	1.063082231871e-01	8.157207555217e+01	1.074707319617e+02	1.063082231871e-01
43    	3     	2  	-4 	0  	5.880680e+05	1.085900e+04	1.291525529961e-01	-3.943593503983e-01	2.728498315853e-01	1.291559277147e-01	-3.943861254566e-01	2.729012282594e-01	1.274735725653e+02	-4.885494002874e+01	2.729012282594e-01
44    	3     	-2 	-2 	0  	8.772870e+05	1.040600e+04	1.291533423975e-01	-6.732004381389e-01	-9.402973928923e-01	1.291507007026e-01	-6.732418845710e-01	-9.402468854228e-01	1.081616160290e+02	-8.154079453858e+01	-9.402468854228e-01
45    	12    	2  	-4 	3  	3.044050e+05	2.005000e+03	1.339449109451e-01	-6.153086514941e-01	4.364469300413e-01	1.339420659072e-01	-6.152986635120e-01	4.349091705804e-01	1.171962950281e+02	-7.816763156124e+01	4.349091705804e-01
46    	12    	2  	-4 	-3 	1.830370e+05	3.176000e+03	1.339464082246e-01	-1.646174161509e-01	1.295925899836e-01	1.339490187887e-01	-1.646057068749e-01	1.296176203834e-01	1.410704962782e+02	-1.959009136153e+01	1.296176203834e-01
47    	12    	-2 	-2 	-3 	2.298680e+05	4.842000e+03	1.339479890049e-01	-4.056690690100e-01	-9.002129083463e-01	1.339509783773e-01	-4.057681065343e-01	-9.001908893840e-01	1.314948677379e+02	-5.229256476887e+01	-9.001908893840e-01
48    	12    	4  	-2 	-3 	2.477920e+05	4.216000e+03	1.339469751222e-01	4.528031828838e-01	9.409848960299e-01	1.339440247235e-01	4.527638925897e-01	9.410332322232e-01	1.286301182857e+02	6.551187008322e+01	9.410332322232e-01
49    	12    	-2 	-2 	3  	4.490540e+05	5.245000e+03	1.339448527782e-01	-9.407102960507e-01	-1.018416416816e+00	1.339475280287e-01	-9.407429347604e-01	-1.018305665866e+00	8.497830874215e+01	-1.109163761258e+02	-1.018305665866e+00
50    	10    	1  	-4 	2  	3.121460e+05	4.241000e+03	1.365019929186e-01	-6.879589252362e-01	7.699926346456e-02	1.365091942902e-01	-6.879457210898e-01	7.707808805027e-02	1.130595863109e+02	-8.809759550126e+01	7.707808805027e-02
51    	10    	3  	-4 	-2 	1.406610e+05	3.512000e+03	1.365038712700e-01	-9.245256264101e-02	4.118717723065e-01	1.365051409731e-01	-9.247346901854e-02	4.117978513261e-01	1.451183922935e+02	-9.707633850186e+00	4.117978513261e-01
52    	10    	4  	-3 	-2 	1.360000e+03	8.000000e+01	1.365045805289e-01	2.041766995068e-01	7.873508514690e-01	1.365161305019e-01	2.043642631707e-01	7.873508514690e-01	1.426973953786e+02	3.290325894878e+01	7.873508514690e-01
53    	10    	-1 	-3 	2  	3.639100e+05	4.877000e+03	1.365021606767e-01	-8.453378608734e-01	-5.699248912473e-01	1.365061744141e-01	-8.453567403691e-01	-5.698925898747e-01	9.729946109719e+01	-1.044750389032e+02	-5.698925898747e-01
54    	106   	1  	-3 	-8 	1.001960e+05	2.139000e+03	1.367039444494e-01	2.011409614791e-01	-2.483215805373e-01	1.367057268641e-01	2.011836852967e-01	-2.523427044462e-01	1.428537849855e+02	3.249256142082e+01	-2.523427044462e-01
55    	106   	2  	1  	-8 	5.011670e+05	1.070800e+04	1.366997023251e-01	1.328170523745e+00	1.005313116260e+00	1.366982854141e-01	1.328156366925e+00	1.005679817992e+00	3.588378699427e+01	1.436883963426e+02	1.005679817992e+00
56    	106   	-1 	-2 	-8 	8.861000e+04	1.698000e+03	1.367053260260e-01	8.682730061600e-02	-7.153445884960e-01	1.367031474615e-01	8.681041065061e-02	-7.196503971082e-01	1.452307081258e+02	1.614793860286e+01	-7.196503971082e-01
57    	106   	3  	-1 	-8 	1.202860e+05	1.904000e+03	1.367012414310e-01	9.093596043189e-01	5.640245735270e-01	1.366986674478e-01	9.093268823880e-01	5.640245735270e-01	8.993073116946e+01	1.175400479061e+02	5.640245735270e-01
58    	191   	0  	-2 	-10	6.751530e+05	1.424800e+04	1.398437848985e-01	3.572126023382e-01	-5.445191823801e-01	1.398427424945e-01	3.571753556198e-01	-5.446578464474e-01	1.397210079825e+02	5.530682418682e+01	-5.446578464474e-01
59    	191   	2  	0  	-10	1.427048e+06	1.443700e+04	1.398394587110e-01	1.183284788243e+00	1.415225928910e-01	1.398467164611e-01	1.183281735461e+00	1.417953204609e-01	5.693614468011e+01	1.403642721718e+02	1.417953204609e-01
60    	302   	0  	0  	-12	9.657600e+05	1.446300e+04	1.419597917769e-01	8.952228381379e-01	-8.020315352321e-01	1.419599906451e-01	8.952582267265e-01	-8.020020190065e-01	9.491612680783e+01	1.206741750946e+02	-8.020020190065e-01
61    	24    	3  	-4 	4  	1.654700e+04	3.240000e+02	1.425311768666e-01	-4.972657670718e-01	7.329775270282e-01	1.425310749853e-01	-4.973199031834e-01	7.334176301468e-01	1.341161601991e+02	-6.834025703421e+01	7.334176301468e-01
62    	24    	1  	-4 	-4 	3.643810e+05	5.448000e+03	1.425321927434e-01	-2.214844702782e-01	-1.519642862323e-01	1.425348656577e-01	-2.214621713228e-01	-1.547045337710e-01	1.484894743271e+02	-2.949152453826e+01	-1.547045337710e-01
63    	24    	-1 	-3 	-4 	3.666760e+05	6.313000e+03	1.425331238660e-01	-3.343447330097e-01	-6.154804100799e-01	1.425376382435e-01	-3.343850176400e-01	-6.153415409395e-01	1.438280089034e+02	-4.586460989553e+01	-6.153415409395e-01
64    	54    	2  	-4 	6  	7.067000e+04	9.270000e+02	1.473967595802e-01	-7.934493178094e-01	6.159593158023e-01	1.474030362491e-01	-7.935167086578e-01	6.159593158023e-01	1.110981788130e+02	-1.076763240851e+02	6.159593158023e-01
65    	54    	2  	-4 	-6 	6.909250e+05	1.074900e+04	1.473994825566e-01	3.893054318910e-02	6.174536278722e-03	1.474057512475e-01	3.896091497103e-02	6.070777695626e-03	1.572059179529e+02	9.722923450255e+00	6.070777695626e-03
