# ID    PID     H       K       L       sum(int)      max(int)      pred tth                 pred eta                 pred ome                 meas tth                 meas eta                 meas ome                 pred X                   pred Y                   meas X                   meas Y                 
29      11      1       0       -4      1.934000e+03  2.000000e+01  1.1711036034701816e-01   -5.1874078893589459e-01  -1.3472976492789075e+00  1.1695408689882598e-01   -5.2490849189099631e-01  -1.3560242955388790e+00  9.0868954606305266e+01   -4.9071334622717274e+01  9.0428805461933621e+01   -4.9556883528333628e+01
30      12      0       -2      3       3.444000e+03  3.200000e+01  1.2652222632816990e-01   -2.0171518112161052e-01  1.6022501835117788e+00   1.2661062669733208e-01   -1.9720235969623023e-01  1.5956114456485020e+00   1.1013643720856172e+02   -2.0068534793294965e+01  1.1031450910343543e+02   -1.9588191220367751e+01
31      12      0       2       -3      3.694000e+03  3.900000e+01  1.2652222632816990e-01   2.0171518112161052e-01   -1.5393424700780145e+00  1.2625288502965470e-01   1.9957958604337170e-01   -1.5454799435440152e+00  1.1034703611383783e+02   2.4808730454997775e+01   1.1015745040895995e+02   2.4525884791709800e+01 
32      13      1       -3      0       1.820000e+02  8.000000e+00  1.2967235339926081e-01   -9.3131338737639746e-01  1.3441189921706942e+00   1.2960186894869946e-01   -9.2981023663826812e-01  1.3488179555414481e+00   6.9249380979463538e+01   -8.9862958027076544e+01  6.9347932739206186e+01   -8.9709034819261973e+01
33      13      -1      3       0       3.990000e+02  1.300000e+01  1.2967235339926081e-01   9.3131338737639746e-01   -1.7974736614190991e+00  1.2957097995210545e-01   9.1858203777346592e-01   -1.7887470151591274e+00  6.8801137324490369e+01   9.4361680929069692e+01   6.9919842776764625e+01   9.3413838329989332e+01 
34      14      -1      3       1       6.356000e+03  4.500000e+01  1.3228908066656075e-01   1.1349653302963087e+00   -1.8113212046127902e+00  1.3231332135061613e-01   1.1339776294089272e+00   -1.7987447288825607e+00  4.9686294895658932e+01   1.0836859727429231e+02   4.9804724740581868e+01   1.0833974314638998e+02 
35      14      1       -3      1       2.427000e+03  1.600000e+01  1.3246630447445354e-01   -7.2861746389840054e-01  1.3447785893443172e+00   1.3230595476014737e-01   -7.3903925141055182e-01  1.3517074098399766e+00   8.8213292114500717e+01   -7.5798477453142425e+01  8.7288604456196637e+01   -7.6612205986652299e+01
36      14      1       -3      -1      3.499000e+03  2.200000e+01  1.3228908066656075e-01   -1.1349653302963087e+00  1.3302714489770029e+00   1.3229225363978081e-01   -1.1473592874819927e+00  1.3403997457651551e+00   5.0244666356878241e+01   -1.0399231105397003e+02  4.8924586967996049e+01   -1.0460327606496766e+02
37      14      -1      3       -1      7.582000e+03  3.500000e+01  1.3246630447445354e-01   7.2861746389840054e-01   -1.7968140642454762e+00  1.3227409266682810e-01   7.3075050953756460e-01   -1.7898530042902787e+00  8.7868012012376226e+01   8.0417937972907026e+01   8.7574821345219647e+01   8.0488400154681969e+01 
38      15      -1      2       4       1.362300e+04  4.800000e+01  1.3592573118021131e-01   1.3023667202820923e+00   1.4314525901825821e+00   1.3640182938965484e-01   1.3009352237151899e+00   1.4149569674973783e+00   3.1964325085771886e+01   1.1811123758168912e+02   3.2248448734826439e+01   1.1847761994868689e+02 
